mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	17	1b	48	0	2.0	0	0	3/4	2	1	G.I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	17	1b	50	2	1.0	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
2	2	18	2b	51	3	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
3	3	19	3b	54	6	2.0	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
3	3	19	3b	56	8	1.0	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
4	4	20	4b	57	9	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
5	5	21	5b	60	12	3.0	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
6	6	22	6b	63	15	1.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
6	6	22	6b	64	16	1.0	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
6	6	22	6b	65	17	1.0	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
7	7	23	7b	66	18	1.0	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
7	7	23	7b	67	19	1.0	1/4	1/4	3/4	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
7	7	23	7b	68	20	1.0	1/2	1/2	3/4	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
8	8	24	8b	69	21	1.0	0	0	3/4	2	1	V(64)}	G	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
8	8	24	8b	70	22	2.0	1/4	1/4	3/4	2	1	V|HC	G	I		V		V					HC		M	0	0	1, 5, 2		1	1
9	9	25	9b	72	24	2.0	0	0	3/4	2	1	I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
9	9	25	9b	74	26	1.0	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
10	10	26	10b	75	27	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
11	11	27	11b	78	30	2.0	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
11	11	27	11b	80	32	1.0	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
12	12	28	12b	81	33	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
13	13	29	13b	84	36	3.0	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	14	30	14b	87	39	1.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
14	14	30	14b	88	40	1.0	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
14	14	30	14b	89	41	1.0	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	31	15b	90	42	1.0	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	31	15b	91	43	1.0	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	31	15b	92	44	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	32	16b	93	45	1.0	0	0	3/4	2	1	I(974)}	G	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
16	16	32	16b	94	46	2.0	1/4	1/4	3/4	2	1	I|PAC	G	I		I		I					PAC		M	0	0	0, 4, 1		0	0
17	17	33	17a	96	48	3.0	0	0	3/4	2	1	V.I{	G	V		I		I						{	M	0	0	0, 4, 1		0	0
18	18	34	18a	99	51	3.0	0	0	3/4	2	1	V43	G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	19	35	19a	102	54	3.0	0	0	3/4	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	20	36	20a	105	57	1.0	0	0	3/4	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
20	20	36	20a	106	58	1.0	1/4	1/4	3/4	2	1	IM2	G	V		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
20	20	36	20a	107	59	1.0	1/2	1/2	3/4	2	1	IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
21	21	37	21a	108	60	1.0	0	0	3/4	2	1	I64	G	V		I64		I		64					M	0	0	1, 0, 4		0	1
21	21	37	21a	109	61	1.0	1/4	1/4	3/4	2	1	viio64	G	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
21	21	37	21a	110	62	1.0	1/2	1/2	3/4	2	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	38	22a	111	63	1.0	0	0	3/4	2	1	ii64	G	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
22	22	38	22a	112	64	1.0	1/4	1/4	3/4	2	1	#viio64/ii	G	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
22	22	38	22a	113	65	1.0	1/2	1/2	3/4	2	1	ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	39	23a	114	66	2.0	0	0	3/4	2	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	39	23a	116	68	1.0	1/2	1/2	3/4	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	40	24a	117	69	1.0	0	0	3/4	2	1	I(974)}	G	V		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
24	24	40	24a	118	70	2.0	1/4	1/4	3/4	2	1	I|PAC	G	V		I		I					PAC		M	0	0	0, 4, 1		0	0
25	25	41	25a	120	72	2.0	0	0	3/4	2	1	I.I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
25	25	41	25a	122	74	1.0	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
26	26	42	26a	123	75	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
27	27	43	27a	126	78	2.0	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
27	27	43	27a	128	80	1.0	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
28	28	44	28a	129	81	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
29	29	45	29a	132	84	3.0	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	30	46	30a	135	87	1.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
30	30	46	30a	136	88	1.0	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
30	30	46	30a	137	89	1.0	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	47	31a	138	90	1.0	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	31	47	31a	139	91	1.0	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
31	31	47	31a	140	92	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	48	32a	141	93	1.0	0	0	3/4	2	1	I(974)}	G	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
32	32	48	32a	142	94	2.0	1/4	1/4	3/4	2	1	I|PAC	G	I		I		I					PAC		M	0	0	0, 4, 1		0	0
17	17	49	17b	144	48	3.0	0	0	3/4	2	1	V.I{	G	V		I		I						{	M	0	0	0, 4, 1		0	0
18	18	50	18b	147	51	3.0	0	0	3/4	2	1	V43	G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	19	51	19b	150	54	3.0	0	0	3/4	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	20	52	20b	153	57	1.0	0	0	3/4	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
20	20	52	20b	154	58	1.0	1/4	1/4	3/4	2	1	IM2	G	V		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
20	20	52	20b	155	59	1.0	1/2	1/2	3/4	2	1	IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
21	21	53	21b	156	60	1.0	0	0	3/4	2	1	I64	G	V		I64		I		64					M	0	0	1, 0, 4		0	1
21	21	53	21b	157	61	1.0	1/4	1/4	3/4	2	1	viio64	G	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
21	21	53	21b	158	62	1.0	1/2	1/2	3/4	2	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	54	22b	159	63	1.0	0	0	3/4	2	1	ii64	G	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
22	22	54	22b	160	64	1.0	1/4	1/4	3/4	2	1	#viio64/ii	G	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
22	22	54	22b	161	65	1.0	1/2	1/2	3/4	2	1	ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	55	23b	162	66	2.0	0	0	3/4	2	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	55	23b	164	68	1.0	1/2	1/2	3/4	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	56	24b	165	69	1.0	0	0	3/4	2	1	I(974)}	G	V		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
24	24	56	24b	166	70	2.0	1/4	1/4	3/4	2	1	I|PAC	G	V		I		I					PAC		M	0	0	0, 4, 1		0	0
25	25	57	25b	168	72	2.0	0	0	3/4	2	1	I.I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
25	25	57	25b	170	74	1.0	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
26	26	58	26b	171	75	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
27	27	59	27b	174	78	2.0	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
27	27	59	27b	176	80	1.0	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
28	28	60	28b	177	81	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
29	29	61	29b	180	84	3.0	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	30	62	30b	183	87	1.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
30	30	62	30b	184	88	1.0	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
30	30	62	30b	185	89	1.0	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	63	31b	186	90	1.0	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	31	63	31b	187	91	1.0	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
31	31	63	31b	188	92	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	64	32b	189	93	1.0	0	0	3/4	2	1	I(974)}	G	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
32	32	64	32b	190	94	2.0	1/4	1/4	3/4	2	1	I|PAC	G	I		I		I					PAC		M	0	0	0, 4, 1		0	0
33	33	65	33a	192	96	2.0	0	0	3/4	2	1	i.i{	G	i		i		i						{	m	0	1	0, -3, 1		0	0
33	33	65	33a	194	98	1.0	1/2	1/2	3/4	2	1	V43	G	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
34	34	66	34a	195	99	3.0	0	0	3/4	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
35	35	67	35a	198	102	2.0	0	0	3/4	2	1	V6	G	i		V6		V		6					M	0	1	5, 2, 1		1	5
35	35	67	35a	200	104	1.0	1/2	1/2	3/4	2	1	V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	36	68	36a	201	105	2.0	0	0	3/4	2	1	i	G	i		i		i							m	0	1	0, -3, 1		0	0
36	36	68	36a	203	107	1.0	1/2	1/2	3/4	2	1	VI6	G	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
37	37	69	37a	204	108	3.0	0	0	3/4	2	1	bIII.V6	G	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
38	38	70	38a	207	111	1.0	0	0	3/4	2	1	I	G	bIII		I		I							M	0	0	0, 4, 1		0	0
38	38	70	38a	208	112	1.0	1/4	1/4	3/4	2	1	vi	G	bIII		vi		vi							m	0	0	3, 0, 4		3	3
38	38	70	38a	209	113	1.0	1/2	1/2	3/4	2	1	I6	G	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
39	39	71	39a	210	114	1.0	0	0	3/4	2	1	ii6	G	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
39	39	71	39a	211	115	1.0	1/4	1/4	3/4	2	1	V(64)	G	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
39	39	71	39a	212	116	1.0	1/2	1/2	3/4	2	1	V7	G	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	40	72	40a	213	117	1.0	0	0	3/4	2	1	I(974)}	G	bIII		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
40	40	72	40a	214	118	2.0	1/4	1/4	3/4	2	1	I|PAC	G	bIII		I		I					PAC		M	0	0	0, 4, 1		0	0
41	41	73	41a	216	120	1.0	0	0	3/4	2	1	iv.iv6{	G	iv		iv6		iv		6				{	m	0	1	-4, 0, -1		-1	-4
41	41	73	41a	217	121	1.0	1/4	1/4	3/4	2	1	V7	G	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
41	41	73	41a	218	122	1.0	1/2	1/2	3/4	2	1	V2	G	iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
42	42	74	42a	219	123	1.0	0	0	3/4	2	1	i6	G	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
42	42	74	42a	220	124	1.0	1/4	1/4	3/4	2	1	V43	G	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
42	42	74	42a	221	125	1.0	1/2	1/2	3/4	2	1	i	G	iv		i		i							m	0	1	0, -3, 1		0	0
43	43	75	43a	222	126	1.0	0	0	3/4	2	1	i.viio7/V	G	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
43	43	75	43a	223	127	1.0	1/4	1/4	3/4	2	1	i64	G	i		i64		i		64					m	0	1	1, 0, -3		0	1
43	43	75	43a	224	128	1.0	1/2	1/2	3/4	2	1	Ger6	G	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
44	44	76	44a	225	129	1.0	0	0	3/4	2	1	V(#764)}	G	i		V(#764)		V			#764			}	M	0	1	1, 0, -3	6	1	1
44	44	76	44a	226	130	2.0	1/4	1/4	3/4	2	1	V|HC	G	i		V		V					HC		M	0	1	1, 5, 2		1	1
45	45	77	45a	228	132	3.0	0	0	3/4	2	1	#viio43{	G	i		#viio43		#vii	o	43				{	o7	0	1	-1, -4, 5, 2		5	-1
46	46	78	46a	231	135	3.0	0	0	3/4	2	1	i6	G	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
47	47	79	47a	234	138	1.0	0	0	3/4	2	1	iio6	G	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
47	47	79	47a	235	139	1.0	1/4	1/4	3/4	2	1	V(64)	G	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
47	47	79	47a	236	140	1.0	1/2	1/2	3/4	2	1	V7	G	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
48	48	80	48a	237	141	1.0	0	0	3/4	2	1	i(9#74)}	G	i		i(9#74)		i			9#74			}	m	0	1	0, -1, 1	2, 5	0	0
48	48	80	48a	238	142	2.0	1/4	1/4	3/4	2	1	i|PAC	G	i		i		i					PAC		m	0	1	0, -3, 1		0	0
49	49	81	49a	240	144	2.0	0	0	3/4	2	1	I.I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
49	49	81	49a	242	146	1.0	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	50	82	50a	243	147	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
51	51	83	51a	246	150	2.0	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
51	51	83	51a	248	152	1.0	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
52	52	84	52a	249	153	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
53	53	85	53a	252	156	3.0	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
54	54	86	54a	255	159	1.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
54	54	86	54a	256	160	1.0	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
54	54	86	54a	257	161	1.0	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
55	55	87	55a	258	162	1.0	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	55	87	55a	259	163	1.0	1/4	1/4	3/4	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	55	87	55a	260	164	1.0	1/2	1/2	3/4	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
56	56	88	56a	261	165	1.0	0	0	3/4	2	1	V(64)}	G	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
56	56	88	56a	262	166	2.0	1/4	1/4	3/4	2	1	V|HC	G	I		V		V					HC		M	0	0	1, 5, 2		1	1
57	57	89	57a	264	168	2.0	0	0	3/4	2	1	I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
57	57	89	57a	266	170	1.0	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
58	58	90	58a	267	171	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
59	59	91	59a	270	174	2.0	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
59	59	91	59a	272	176	1.0	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	0, 9, 6, 3		0	0
60	60	92	60a	273	177	3.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
61	61	93	61a	276	180	3.0	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	94	62a	279	183	1.0	0	0	3/4	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
62	62	94	62a	280	184	1.0	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
62	62	94	62a	281	185	1.0	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
63	63	95	63a	282	186	1.0	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
63	63	95	63a	283	187	1.0	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
63	63	95	63a	284	188	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	96	64a	285	189	3.0	0	0	3/4	2	1	I|PAC}	G	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
65	65	97	65a	288	192	2.0	0	0	3/4	2	1	IV6/IV{	G	I		IV6/IV		IV		6		IV		{	M	0	0	2, -1, -2		-2	2
65	65	97	65a	290	194	1.0	1/2	1/2	3/4	2	1	V65/IV	G	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
66	66	98	66a	291	195	1.0	0	0	3/4	2	1	IV(#2)	G	I		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1
66	66	98	66a	292	196	2.0	1/4	1/4	3/4	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
67	67	99	67a	294	198	0.5	0	0	3/4	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
67	67	99	67a	589/2	397/2	0.5	1/8	1/8	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
67	67	99	67a	295	199	1.0	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
67	67	99	67a	296	200	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	100	68a	297	201	3.0	0	0	3/4	2	1	I|PAC}	G	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
69	69	101	69a	300	204	1.0	0	0	3/4	2	1	IV6/IV{	G	I		IV6/IV		IV		6		IV		{	M	0	0	2, -1, -2		-2	2
69	69	101	69a	301	205	1.0	1/4	1/4	3/4	2	1	V65/IV	G	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
69	69	101	69a	302	206	1.0	1/2	1/2	3/4	2	1	V7/IV	G	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
70	70	102	70a	303	207	1.0	0	0	3/4	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
70	70	102	70a	304	208	1.0	1/4	1/4	3/4	2	1	viio43	G	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
70	70	102	70a	305	209	1.0	1/2	1/2	3/4	2	1	viio7/V	G	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
71	71	103	71a	306	210	2.0	0	0	3/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
71	71	103	71a	308	212	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
