mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
63	61	92	61a	1065/4	729/4	1.0	1/2	1/2	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
64	62	93	62a	1069/4	733/4	1.0	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
64	62	93	62a	1073/4	737/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
64	62	93	62a	1077/4	741/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	63	94	63a	1081/4	745/4	1.0	0	0	3/4	2	1	I}{	F	I		I	I						}{	M	0	0	0, 4, 1		0	0
65	63	94	63a	1085/4	749/4	1.0	1/4	1/4	3/4	2	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
65	63	94	63a	1089/4	753/4	1.0	1/2	1/2	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
66	64	95	64a	1093/4	757/4	3.0	0	0	3/4	2	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
67	65	96	65a	1105/4	769/4	3.0	0	0	3/4	2	1	viio7/V	F	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
68	66	97	66a	1117/4	781/4	3.0	0	0	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
69	67	98	67a	1129/4	793/4	1.0	0	0	3/4	2	1	V65/V	F	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
69	67	98	67a	1133/4	797/4	1.0	1/4	1/4	3/4	2	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
69	67	98	67a	1137/4	801/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	68	99	68a	1141/4	805/4	3.0	0	0	3/4	2	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
70	68	99	68a	3439/12	2431/12	0.0	1/3	1/3	3/4	2	1	{	F	I									{		0	0				
71	69	100	69a	1153/4	817/4	1.0	0	0	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
71	69	100	69a	1157/4	821/4	2.0	1/4	1/4	3/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
72	70	101	70a	1165/4	829/4	1.0	0	0	3/4	2	1	I(94)	F	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
72	70	101	70a	1169/4	833/4	1.0	1/4	1/4	3/4	2	1	V2/IV	F	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
72	70	101	70a	1173/4	837/4	1.0	1/2	1/2	3/4	2	1	viio/IV	F	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
73	71	102	71a	1177/4	841/4	1.0	0	0	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
73	71	102	71a	1181/4	845/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
73	71	102	71a	1185/4	849/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	72	103	72a	1189/4	853/4	2.0	0	0	3/4	2	1	I|PAC}{	F	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
74	72	103	72a	1197/4	861/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	73	104	73a	1201/4	865/4	2.0	0	0	3/4	2	1	I|PAC	F	I		I	I					PAC		M	0	0	0, 4, 1		0	0
75	73	104	73a	1209/4	873/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	74	105	74a	1213/4	877/4	2.0	0	0	3/4	2	1	I(974)}	F	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
76	74	105	74a	1221/4	885/4	4.0	1/2	1/2	3/4	2	1	I|PAC	F	I		I	I					PAC		M	0	0	0, 4, 1		0	0
30	28	106	74a	306	84	0.0	0	11/16	3/4	2	1	{	F	V									{		0	0				
32	30	108	30b	1237/4	349/4	3.0	0	0	3/4	2	1	V6	F	V		V6	V		6					M	0	0	5, 2, 1		1	5
33	31	109	31b	1249/4	361/4	3.0	0	0	3/4	2	1	vi.iv6	F	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
34	32	110	32b	1261/4	373/4	1.0	0	0	3/4	2	1	V(64)	F	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
34	32	110	32b	1265/4	377/4	2.0	1/4	1/4	3/4	2	1	V|HC	F	vi		V	V					HC		M	0	1	1, 5, 2		1	1
35	33	111	33b	1273/4	385/4	1.0	0	0	3/4	2	1	#viio43	F	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
35	33	111	33b	1277/4	389/4	1.0	1/4	1/4	3/4	2	1	i6	F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
35	33	111	33b	1281/4	393/4	1.0	1/2	1/2	3/4	2	1	i	F	vi		i	i							m	0	1	0, -3, 1		0	0
36	34	112	34b	1285/4	397/4	1.0	0	0	3/4	2	1	iio6	F	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
36	34	112	34b	1289/4	401/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
36	34	112	34b	1293/4	405/4	1.0	1/2	1/2	3/4	2	1	V	F	vi		V	V							M	0	1	1, 5, 2		1	1
37	35	113	35b	1297/4	409/4	1.0	0	0	3/4	2	1	#viio64|EC	F	vi		#viio64	#vii	o	64			EC		o	0	1	-1, 5, 2		5	-1
37	35	113	35b	1301/4	413/4	1.0	1/4	1/4	3/4	2	1	i6	F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
37	35	113	35b	1305/4	417/4	1.0	1/2	1/2	3/4	2	1	i	F	vi		i	i							m	0	1	0, -3, 1		0	0
38	36	114	36b	1309/4	421/4	1.0	0	0	3/4	2	1	iio6	F	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
38	36	114	36b	1313/4	425/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
38	36	114	36b	1317/4	429/4	1.0	1/2	1/2	3/4	2	1	V	F	vi		V	V							M	0	1	1, 5, 2		1	1
39	37	115	37b	1321/4	433/4	3.0	0	0	3/4	2	1	I.#viio65/ii|EC	F	I		#viio65/ii	#vii	o	65		ii	EC		o7	0	0	4, 1, -2, 7		7	4
40	38	116	38b	1333/4	445/4	6.0	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	40	118	40b	1357/4	469/4	3.0	0	0	3/4	2	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
43	41	119	41b	1369/4	481/4	1.0	0	0	3/4	2	1	V(64)}	F	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
43	41	119	41b	1373/4	485/4	5.0	1/4	1/4	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	41	119	41b	1377/4	489/4	0.0	1/2	1/2	3/4	2	1	|HC	F	I								HC			0	0				
45	43	121	43b	1393/4	505/4	1.0	0	0	3/4	2	1	I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
45	43	121	43b	1397/4	509/4	1.0	1/4	1/4	3/4	2	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
45	43	121	43b	1401/4	513/4	1.0	1/2	1/2	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
46	44	122	44b	1405/4	517/4	1.0	0	0	3/4	2	1	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	44	122	44b	1409/4	521/4	1.0	1/4	1/4	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	44	122	44b	1413/4	525/4	1.0	1/2	1/2	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
47	45	123	45b	1417/4	529/4	1.0	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
47	45	123	45b	1421/4	533/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
47	45	123	45b	1425/4	537/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	46	124	46b	1429/4	541/4	1.0	0	0	3/4	2	1	viio2|EC	F	I		viio2	vii	o	2			EC		o7	0	0	-4, 5, 2, -1		5	-4
48	46	124	46b	1433/4	545/4	1.0	1/4	1/4	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	46	124	46b	1437/4	549/4	1.0	1/2	1/2	3/4	2	1	viio2	F	I		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
49	47	125	47b	1441/4	553/4	1.0	0	0	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	47	125	47b	1445/4	557/4	1.0	1/4	1/4	3/4	2	1	#viio7/vi	F	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
49	47	125	47b	1449/4	561/4	1.0	1/2	1/2	3/4	2	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
50	48	126	48b	1453/4	565/4	3.0	0	0	3/4	2	1	V65/V	F	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
51	49	127	49b	1465/4	577/4	3.0	0	0	3/4	2	1	viio6/V	F	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
52	50	128	50b	1477/4	589/4	3.0	0	0	3/4	2	1	V|HC}	F	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
53	51	129	51b	1489/4	601/4	3.0	0	0	3/4	2	1	V43{	F	I		V43	V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
54	52	130	52b	1501/4	613/4	3.0	0	0	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
55	53	131	53b	1513/4	625/4	3.0	0	0	3/4	2	1	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
56	54	132	54b	1525/4	637/4	3.0	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
57	55	133	55b	1537/4	649/4	1.0	0	0	3/4	2	1	V65/V	F	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
57	55	133	55b	1541/4	653/4	1.0	1/4	1/4	3/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
57	55	133	55b	1545/4	657/4	1.0	1/2	1/2	3/4	2	1	V2	F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
58	56	134	56b	1549/4	661/4	0.6666666666666856	0	0	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
58	56	134	56b	4655/12	1991/12	0.3333333333333144	1/6	1/6	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
58	56	134	56b	1553/4	665/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
58	56	134	56b	1557/4	669/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	57	135	57b	1561/4	673/4	3.0	0	0	3/4	2	1	I6|EC}	F	I		I6	I		6			EC	}	M	0	0	4, 1, 0		0	4
60	58	136	58b	1573/4	685/4	1.0	0	0	3/4	2	1	viio7/V{	F	I		viio7/V	vii	o	7		V		{	o7	0	0	6, 3, 0, -3		6	6
60	58	136	58b	1577/4	689/4	1.0	1/4	1/4	3/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
60	58	136	58b	1581/4	693/4	1.0	1/2	1/2	3/4	2	1	vii%7	F	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
61	59	137	59b	1585/4	697/4	1.0	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
61	59	137	59b	1589/4	701/4	1.0	1/4	1/4	3/4	2	1	#viio7/vi	F	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
61	59	137	59b	1593/4	705/4	1.0	1/2	1/2	3/4	2	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
62	60	138	60b	1597/4	709/4	1.0	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
62	60	138	60b	1601/4	713/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
62	60	138	60b	1605/4	717/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	61	139	61b	1609/4	721/4	1.0	0	0	3/4	2	1	I|EC}{	F	I		I	I					EC	}{	M	0	0	0, 4, 1		0	0
63	61	139	61b	1613/4	725/4	1.0	1/4	1/4	3/4	2	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
63	61	139	61b	1617/4	729/4	1.0	1/2	1/2	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
64	62	140	62b	1621/4	733/4	1.0	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
64	62	140	62b	1625/4	737/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
64	62	140	62b	1629/4	741/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	63	141	63b	1633/4	745/4	1.0	0	0	3/4	2	1	I}{	F	I		I	I						}{	M	0	0	0, 4, 1		0	0
65	63	141	63b	1637/4	749/4	1.0	1/4	1/4	3/4	2	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
65	63	141	63b	1641/4	753/4	1.0	1/2	1/2	3/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
66	64	142	64b	1645/4	757/4	3.0	0	0	3/4	2	1	ii65	F	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
67	65	143	65b	1657/4	769/4	3.0	0	0	3/4	2	1	viio7/V	F	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
68	66	144	66b	1669/4	781/4	3.0	0	0	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
69	67	145	67b	1681/4	793/4	1.0	0	0	3/4	2	1	V65/V	F	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
69	67	145	67b	1685/4	797/4	1.0	1/4	1/4	3/4	2	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
69	67	145	67b	1689/4	801/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	68	146	68b	1693/4	805/4	3.0	0	0	3/4	2	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
70	68	146	68b	5095/12	2431/12	0.0	1/3	1/3	3/4	2	1	{	F	I									{		0	0				
71	69	147	69b	1705/4	817/4	1.0	0	0	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
71	69	147	69b	1709/4	821/4	2.0	1/4	1/4	3/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
72	70	148	70b	1717/4	829/4	1.0	0	0	3/4	2	1	I(94)	F	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
72	70	148	70b	1721/4	833/4	1.0	1/4	1/4	3/4	2	1	V2/IV	F	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
72	70	148	70b	1725/4	837/4	1.0	1/2	1/2	3/4	2	1	viio/IV	F	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
73	71	149	71b	1729/4	841/4	1.0	0	0	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
73	71	149	71b	1733/4	845/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
73	71	149	71b	1737/4	849/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	72	150	72b	1741/4	853/4	2.0	0	0	3/4	2	1	I|PAC}{	F	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
74	72	150	72b	1749/4	861/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	73	151	73b	1753/4	865/4	2.0	0	0	3/4	2	1	I|PAC	F	I		I	I					PAC		M	0	0	0, 4, 1		0	0
75	73	151	73b	1761/4	873/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	74	152	74b	1765/4	877/4	2.0	0	0	3/4	2	1	I(974)}	F	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
76	74	152	74b	1773/4	885/4	0.75	1/2	1/2	3/4	2	1	I|PAC	F	I		I	I					PAC		M	0	0	0, 4, 1		0	0
