mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
3	2	12	2b	61/2	13/2	0.5	1/2	1/2	3/4	2	1	V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
3	2	12	2b	31	7	0.5	5/8	5/8	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
4	3	13	3b	63/2	15/2	0.5	0	0	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
4	3	13	3b	32	8	0.5	1/8	1/8	3/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
4	3	13	3b	65/2	17/2	1.0	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
4	3	13	3b	67/2	19/2	1.0	1/2	1/2	3/4	2	1	viio6/V	F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
5	4	14	4b	69/2	21/2	1.0	0	0	3/4	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
5	4	14	4b	71/2	23/2	2.0	1/4	1/4	3/4	2	1	V|HC	F	I		V		V					HC		M	0	0	1, 5, 2		1	1
5	4	14	4b	36	12	0.0	3/8	3/8	3/4	2	1	{	F	I										{		0	0				
6	5	15	5b	75/2	27/2	2.0	0	0	3/4	2	1	V.V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
6	5	15	5b	79/2	31/2	1.0	1/2	1/2	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0
7	6	16	6b	81/2	33/2	1.0	0	0	3/4	2	1	V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
7	6	16	6b	83/2	35/2	2.0	1/4	1/4	3/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4
8	7	17	7b	87/2	39/2	1.0	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
8	7	17	7b	89/2	41/2	1.0	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
8	7	17	7b	91/2	43/2	1.0	1/2	1/2	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	18	8b	93/2	45/2	1.5	0	0	3/4	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
10	8	19	8b	48	24	1.5	0	3/8	3/4	2	1	I.V{	F	I		V		V						{	M	0	0	1, 5, 2		1	1
11	9	20	9a	99/2	51/2	1.0	0	0	3/4	2	1	#viio43(2)/ii	F	I		#viio43(2)/ii		#vii	o	43	2	ii			o7	0	0	1, -2, 2, 4		7	1
11	9	20	9a	101/2	53/2	1.0	1/4	1/4	3/4	2	1	#viio43/ii	F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
11	9	20	9a	103/2	55/2	0.5	1/2	1/2	3/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
11	9	20	9a	52	28	0.5	5/8	5/8	3/4	2	1	V43/ii	F	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
12	10	21	10a	105/2	57/2	1.0	0	0	3/4	2	1	ii(9#74)	F	I		ii(9#74)		ii			9#74				m	0	0	2, 1, 3	4, 7	2	2
12	10	21	10a	107/2	59/2	0.5	1/4	1/4	3/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
12	10	21	10a	54	30	0.5	3/8	3/8	3/4	2	1	viio43	F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
12	10	21	10a	109/2	61/2	0.5	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	10	21	10a	55	31	0.5	5/8	5/8	3/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
13	11	22	11a	111/2	63/2	0.5	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
13	11	22	11a	56	32	0.5	1/8	1/8	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
13	11	22	11a	113/2	65/2	1.0	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
13	11	22	11a	115/2	67/2	0.5	1/2	1/2	3/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
13	11	22	11a	58	34	0.5	5/8	5/8	3/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
14	12	23	12a	117/2	69/2	1.0	0	0	3/4	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
14	12	23	12a	119/2	71/2	2.0	1/4	1/4	3/4	2	1	V|HC	F	I		V		V					HC		M	0	0	1, 5, 2		1	1
14	12	23	12a	60	36	0.0	3/8	3/8	3/4	2	1	{	F	I										{		0	0				
15	13	24	13a	123/2	75/2	1.0	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	13	24	13a	125/2	77/2	0.5	1/4	1/4	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	13	24	13a	63	39	0.5	3/8	3/8	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
15	13	24	13a	127/2	79/2	0.5	1/2	1/2	3/4	2	1	V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
15	13	24	13a	64	40	0.5	5/8	5/8	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
16	14	25	14a	129/2	81/2	1.0	0	0	3/4	2	1	V2(4)	F	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
16	14	25	14a	131/2	83/2	0.5	1/4	1/4	3/4	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
16	14	25	14a	66	42	4.5	3/8	3/8	3/4	2	1	V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
18	16	27	16a	141/2	93/2	1.0	0	0	3/4	2	1	IV(#9)	F	I		IV(#9)		IV			#9				M	0	0	-1, 3, 0	8	-1	-1
18	16	27	16a	143/2	95/2	2.0	1/4	1/4	3/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	17	28	17a	147/2	99/2	1.0	0	0	3/4	2	1	I(64)	F	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
19	17	28	17a	149/2	101/2	2.0	1/4	1/4	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
20	18	29	18a	153/2	105/2	1.0	0	0	3/4	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
20	18	29	18a	155/2	107/2	0.5	1/4	1/4	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	18	29	18a	78	54	0.5	3/8	3/8	3/4	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	18	29	18a	157/2	109/2	0.5	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	18	29	18a	79	55	0.5	5/8	5/8	3/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	19	30	19a	159/2	111/2	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
21	19	30	19a	161/2	113/2	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	19	30	19a	163/2	115/2	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	20	31	20a	165/2	117/2	1.5	0	0	3/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
10	8	32	20a	84	24	1.5	0	3/8	3/4	2	1	I.V{	F	I		V		V						{	M	0	0	1, 5, 2		1	1
11	9	33	9b	171/2	51/2	1.0	0	0	3/4	2	1	#viio43(2)/ii	F	I		#viio43(2)/ii		#vii	o	43	2	ii			o7	0	0	1, -2, 2, 4		7	1
11	9	33	9b	173/2	53/2	1.0	1/4	1/4	3/4	2	1	#viio43/ii	F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
11	9	33	9b	175/2	55/2	0.5	1/2	1/2	3/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
11	9	33	9b	88	28	0.5	5/8	5/8	3/4	2	1	V43/ii	F	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
12	10	34	10b	177/2	57/2	1.0	0	0	3/4	2	1	ii(9#74)	F	I		ii(9#74)		ii			9#74				m	0	0	2, 1, 3	4, 7	2	2
12	10	34	10b	179/2	59/2	0.5	1/4	1/4	3/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
12	10	34	10b	90	30	0.5	3/8	3/8	3/4	2	1	viio43	F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
12	10	34	10b	181/2	61/2	0.5	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	10	34	10b	91	31	0.5	5/8	5/8	3/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
13	11	35	11b	183/2	63/2	0.5	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
13	11	35	11b	92	32	0.5	1/8	1/8	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
13	11	35	11b	185/2	65/2	1.0	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
13	11	35	11b	187/2	67/2	0.5	1/2	1/2	3/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
13	11	35	11b	94	34	0.5	5/8	5/8	3/4	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
14	12	36	12b	189/2	69/2	1.0	0	0	3/4	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
14	12	36	12b	191/2	71/2	2.0	1/4	1/4	3/4	2	1	V|HC	F	I		V		V					HC		M	0	0	1, 5, 2		1	1
14	12	36	12b	96	36	0.0	3/8	3/8	3/4	2	1	{	F	I										{		0	0				
15	13	37	13b	195/2	75/2	1.0	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	13	37	13b	197/2	77/2	0.5	1/4	1/4	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	13	37	13b	99	39	0.5	3/8	3/8	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
15	13	37	13b	199/2	79/2	0.5	1/2	1/2	3/4	2	1	V64	F	I		V64		V		64					M	0	0	2, 1, 5		1	2
15	13	37	13b	100	40	0.5	5/8	5/8	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
16	14	38	14b	201/2	81/2	1.0	0	0	3/4	2	1	V2(4)	F	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
16	14	38	14b	203/2	83/2	0.5	1/4	1/4	3/4	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
16	14	38	14b	102	42	4.5	3/8	3/8	3/4	2	1	V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
18	16	40	16b	213/2	93/2	1.0	0	0	3/4	2	1	IV(#9)	F	I		IV(#9)		IV			#9				M	0	0	-1, 3, 0	8	-1	-1
18	16	40	16b	215/2	95/2	2.0	1/4	1/4	3/4	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	17	41	17b	219/2	99/2	1.0	0	0	3/4	2	1	I(64)	F	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
19	17	41	17b	221/2	101/2	2.0	1/4	1/4	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
20	18	42	18b	225/2	105/2	1.0	0	0	3/4	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
20	18	42	18b	227/2	107/2	0.5	1/4	1/4	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	18	42	18b	114	54	0.5	3/8	3/8	3/4	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	18	42	18b	229/2	109/2	0.5	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	18	42	18b	115	55	0.5	5/8	5/8	3/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	19	43	19b	231/2	111/2	1.0	0	0	3/4	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
21	19	43	19b	233/2	113/2	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	19	43	19b	235/2	115/2	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	20	44	20b	237/2	117/2	1.5	0	0	3/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
23	20	45	20b	120	60	3.0	0	3/8	3/4	2	1	i.i[i{	F	i	i	i		i						{	m	0	1	0, -3, 1		0	0
24	21	46	21a	123	63	1.0	3/8	3/8	3/4	2	1	iio6	F	i	i	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
24	21	46	21a	124	64	0.5	5/8	5/8	3/4	2	1	#viio6	F	i	i	#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
25	22	47	22a	249/2	129/2	3.0	0	0	3/4	2	1	i]	F	i	i	i		i							m	0	1	0, -3, 1		0	0
26	23	48	23a	255/2	135/2	2.5	0	0	3/4	2	1	V6	F	i		V6		V		6					M	0	1	5, 2, 1		1	5
26	23	48	23a	130	70	0.5	5/8	5/8	3/4	2	1	#viio	F	i		#viio		#vii	o						o	0	1	5, 2, -1		5	5
27	24	49	24a	261/2	141/2	0.5	0	0	3/4	2	1	i(94)	F	i		i(94)		i			94				m	0	1	0, -1, 1	2	0	0
27	24	49	24a	131	71	2.5	1/8	1/8	3/4	2	1	i	F	i		i		i							m	0	1	0, -3, 1		0	0
28	25	50	25a	267/2	147/2	0.5	0	0	3/4	2	1	VI6(2)	F	i		VI6(2)		VI		6	2				M	0	1	0, -3, -2		-4	0
28	25	50	25a	134	74	2.5	1/8	1/8	3/4	2	1	VI6	F	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
29	26	51	26a	273/2	153/2	3.0	0	0	3/4	2	1	bIII.V65	F	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	27	52	27a	279/2	159/2	0.5	0	0	3/4	2	1	I	F	bIII		I		I							M	0	0	0, 4, 1		0	0
30	27	52	27a	140	80	0.5	1/8	1/8	3/4	2	1	ii6	F	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	27	52	27a	281/2	161/2	1.0	1/4	1/4	3/4	2	1	V(64)	F	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
30	27	52	27a	283/2	163/2	0.5	1/2	1/2	3/4	2	1	V7(4)	F	bIII		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
30	27	52	27a	142	82	0.5	5/8	5/8	3/4	2	1	V7	F	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	28	53	28a	285/2	165/2	1.5	0	0	3/4	2	1	I|PAC}	F	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
23	20	54	28a	144	60	3.0	0	3/8	3/4	2	1	i.i[i{	F	i	i	i		i						{	m	0	1	0, -3, 1		0	0
24	21	55	21b	147	63	1.0	3/8	3/8	3/4	2	1	iio6	F	i	i	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
24	21	55	21b	148	64	0.5	5/8	5/8	3/4	2	1	#viio6	F	i	i	#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
25	22	56	22b	297/2	129/2	3.0	0	0	3/4	2	1	i]	F	i	i	i		i							m	0	1	0, -3, 1		0	0
26	23	57	23b	303/2	135/2	2.5	0	0	3/4	2	1	V6	F	i		V6		V		6					M	0	1	5, 2, 1		1	5
26	23	57	23b	154	70	0.5	5/8	5/8	3/4	2	1	#viio	F	i		#viio		#vii	o						o	0	1	5, 2, -1		5	5
27	24	58	24b	309/2	141/2	0.5	0	0	3/4	2	1	i(94)	F	i		i(94)		i			94				m	0	1	0, -1, 1	2	0	0
27	24	58	24b	155	71	2.5	1/8	1/8	3/4	2	1	i	F	i		i		i							m	0	1	0, -3, 1		0	0
28	25	59	25b	315/2	147/2	0.5	0	0	3/4	2	1	VI6(2)	F	i		VI6(2)		VI		6	2				M	0	1	0, -3, -2		-4	0
28	25	59	25b	158	74	2.5	1/8	1/8	3/4	2	1	VI6	F	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
29	26	60	26b	321/2	153/2	3.0	0	0	3/4	2	1	bIII.V65	F	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	27	61	27b	327/2	159/2	0.5	0	0	3/4	2	1	I	F	bIII		I		I							M	0	0	0, 4, 1		0	0
30	27	61	27b	164	80	0.5	1/8	1/8	3/4	2	1	ii6	F	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	27	61	27b	329/2	161/2	1.0	1/4	1/4	3/4	2	1	V(64)	F	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
30	27	61	27b	331/2	163/2	0.5	1/2	1/2	3/4	2	1	V7(4)	F	bIII		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
30	27	61	27b	166	82	0.5	5/8	5/8	3/4	2	1	V7	F	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	28	62	28b	333/2	165/2	5.0	0	0	3/4	2	1	I|PAC}	F	bIII		I		I					PAC	}	M	0	0	0, 4, 1		0	0
32	28	63	28b	168	84	0.0	0	3/8	3/4	2	1	{	F	bIII										{		0	0				
33	29	64	29a	343/2	175/2	1.0	1/2	1/2	3/4	2	1	V43/V	F	bIII		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
34	30	65	30a	345/2	177/2	1.0	0	0	3/4	2	1	V(64)	F	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
34	30	65	30a	347/2	179/2	0.5	1/4	1/4	3/4	2	1	V6	F	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
34	30	65	30a	174	90	0.5	3/8	3/8	3/4	2	1	i.V65	F	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
34	30	65	30a	349/2	181/2	1.0	1/2	1/2	3/4	2	1	i	F	i		i		i							m	0	1	0, -3, 1		0	0
35	31	66	31a	351/2	183/2	1.5	0	0	3/4	2	1	VIM7	F	i		VIM7		VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
35	31	66	31a	177	93	0.5	3/8	3/8	3/4	2	1	VI	F	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
35	31	66	31a	355/2	187/2	0.5	1/2	1/2	3/4	2	1	iio64	F	i		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
35	31	66	31a	178	94	0.5	5/8	5/8	3/4	2	1	It6	F	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
36	32	67	32a	357/2	189/2	1.0	0	0	3/4	2	1	V(64)}	F	i		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
36	32	67	32a	359/2	191/2	1.0	1/4	1/4	3/4	2	1	V|HC	F	i		V		V					HC		M	0	1	1, 5, 2		1	1
36	32	67	32a	180	96	0.0	3/8	3/8	3/4	2	1	{	F	i										{		0	1				
36	32	67	32a	361/2	193/2	1.0	1/2	1/2	3/4	2	1	i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
37	33	68	33a	363/2	195/2	0.5	0	0	3/4	2	1	iv(6)	F	i		iv(6)		iv			6				m	0	1	-1, -4, 2		-1	-1
37	33	68	33a	182	98	0.5	1/8	1/8	3/4	2	1	iv	F	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
37	33	68	33a	365/2	197/2	0.5	1/4	1/4	3/4	2	1	viio/V	F	i		viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
37	33	68	33a	183	99	0.5	3/8	3/8	3/4	2	1	V	F	i		V		V							M	0	1	1, 5, 2		1	1
37	33	68	33a	367/2	199/2	1.0	1/2	1/2	3/4	2	1	i64	F	i		i64		i		64					m	0	1	1, 0, -3		0	1
38	34	69	34a	369/2	201/2	0.5	0	0	3/4	2	1	VI(4)	F	i		VI(4)		VI			4				M	0	1	-4, 2, -3		-4	-4
38	34	69	34a	185	101	0.5	1/8	1/8	3/4	2	1	VI	F	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
38	34	69	34a	371/2	203/2	2.0	1/4	1/4	3/4	2	1	V7/iv	F	i		V7/iv		V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
39	35	70	35a	375/2	207/2	0.5	0	0	3/4	2	1	iv	F	i		iv		iv							m	0	1	-1, -4, 0		-1	-1
39	35	70	35a	188	104	0.5	1/8	1/8	3/4	2	1	iio6	F	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
39	35	70	35a	377/2	209/2	1.0	1/4	1/4	3/4	2	1	V(64)	F	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
39	35	70	35a	379/2	211/2	1.0	1/2	1/2	3/4	2	1	V7	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
40	36	71	36a	381/2	213/2	5.0	0	0	3/4	2	1	i[i|PAC}	F	i	i	i		i					PAC	}	m	0	1	0, -3, 1		0	0
32	28	72	36a	192	84	0.0	0	3/8	3/4	2	1	{	F	bIII										{		0	0				
33	29	73	29b	391/2	175/2	1.0	1/2	1/2	3/4	2	1	V43/V	F	bIII		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
34	30	74	30b	393/2	177/2	1.0	0	0	3/4	2	1	V(64)	F	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
34	30	74	30b	395/2	179/2	0.5	1/4	1/4	3/4	2	1	V6	F	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
34	30	74	30b	198	90	0.5	3/8	3/8	3/4	2	1	i.V65	F	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
34	30	74	30b	397/2	181/2	1.0	1/2	1/2	3/4	2	1	i	F	i		i		i							m	0	1	0, -3, 1		0	0
35	31	75	31b	399/2	183/2	1.5	0	0	3/4	2	1	VIM7	F	i		VIM7		VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
35	31	75	31b	201	93	0.5	3/8	3/8	3/4	2	1	VI	F	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
