mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	10	10a	28	28	2.0	1/4	1/4	3/4	2	1	V|HC	Bb	I		V	V					HC		M	0	0	1, 5, 2		1	1
11	11	11	11a	30	30	1.0	0	0	3/4	2	1	I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
11	11	11	11a	31	31	1.0	1/4	1/4	3/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
11	11	11	11a	32	32	1.0	1/2	1/2	3/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	12	12a	33	33	1.0	0	0	3/4	2	1	viio65/V	Bb	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
12	12	12	12a	34	34	1.0	1/4	1/4	3/4	2	1	V64/V	Bb	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
12	12	12	12a	35	35	1.0	1/2	1/2	3/4	2	1	V43/V	Bb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
13	13	13	13a	36	36	1.0	0	0	3/4	2	1	V(4)	Bb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
13	13	13	13a	37	37	1.5	1/4	1/4	3/4	2	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
13	13	13	13a	77/2	77/2	0.5	5/8	5/8	3/4	2	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	14	14	14a	39	39	1.0	0	0	3/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	14	14a	40	40	2.0	1/4	1/4	3/4	2	1	I}	Bb	I		I	I						}	M	0	0	0, 4, 1		0	0
14	14	14	14a	41	41	0.0	1/2	1/2	3/4	2	1	{	Bb	I									{		0	0				
15	15	15	15a	42	42	1.0	0	0	3/4	2	1	ii(9#74)	Bb	I		ii(9#74)	ii			9#74				m	0	0	2, 1, 3	4, 7	2	2
15	15	15	15a	43	43	2.0	1/4	1/4	3/4	2	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
16	16	16	16a	45	45	1.0	0	0	3/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
16	16	16	16a	46	46	2.0	1/4	1/4	3/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	17	17a	48	48	1.0	0	0	3/4	2	1	ii(11#72)	Bb	I		ii(11#72)	ii			11#72				m	0	0	4, -1, 3	1, 7	2	4
17	17	17	17a	49	49	2.0	1/4	1/4	3/4	2	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
18	18	18	18a	51	51	1.0	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	18	18a	52	52	1.0	1/4	1/4	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
18	18	18	18a	53	53	1.0	1/2	1/2	3/4	2	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
19	19	19	19a	54	54	3.0	0	0	3/4	2	1	V.V43	Bb	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	20	20	20a	57	57	3.0	0	0	3/4	2	1	V43/ii	Bb	V		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
21	21	21	21a	60	60	3.0	0	0	3/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	22	22	22a	63	63	1.0	0	0	3/4	2	1	V(64)}	Bb	V		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
22	22	22	22a	64	64	2.0	1/4	1/4	3/4	2	1	V|HC	Bb	V		V	V					HC		M	0	0	1, 5, 2		1	1
23	23	23	23a	66	66	3.0	0	0	3/4	2	1	I{	Bb	V		I	I						{	M	0	0	0, 4, 1		0	0
24	24	24	24a	69	69	3.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	25	25a	72	72	3.0	0	0	3/4	2	1	viio6	Bb	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
26	26	26	26a	75	75	3.0	0	0	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	27	27a	78	78	3.0	0	0	3/4	2	1	#viio6/ii	Bb	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
28	28	28	28a	81	81	3.0	0	0	3/4	2	1	#viio43/ii	Bb	V		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
29	29	29	29a	84	84	3.0	0	0	3/4	2	1	bvii64	Bb	V		bvii64	bvii		64					m	0	0	-1, -2, -5		-2	-1
30	30	30	30a	87	87	3.0	0	0	3/4	2	1	viio2/V	Bb	V		viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
31	31	31	31a	90	90	2.0	0	0	3/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
31	31	31	31a	92	92	1.0	1/2	1/2	3/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
32	32	32	32a	93	93	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
32	32	32	32a	95	95	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	33	33a	96	96	2.0	0	0	3/4	2	1	I[I|PAC}{	Bb	V	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
33	33	33	33a	98	98	1.0	1/2	1/2	3/4	2	1	V43	Bb	V	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	34	34	34a	99	99	2.0	0	0	3/4	2	1	I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
34	34	34	34a	101	101	1.0	1/2	1/2	3/4	2	1	V2	Bb	V	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	35	35	35a	102	102	1.0	0	0	3/4	2	1	V43	Bb	V	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
35	35	35	35a	103	103	1.0	1/4	1/4	3/4	2	1	I}	Bb	V	I	I	I						}	M	0	0	0, 4, 1		0	0
35	35	35	35a	104	104	1.0	1/2	1/2	3/4	2	1	V43{	Bb	V	I	V43	V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
36	36	36	36a	105	105	2.0	0	0	3/4	2	1	I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
36	36	36	36a	107	107	1.0	1/2	1/2	3/4	2	1	V2	Bb	V	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
37	37	37	37a	108	108	1.0	0	0	3/4	2	1	I(764)}	Bb	V	I	I(764)	I			764			}	M	0	0	0, -1, 3	5	0	0
37	37	37	37a	109	109	2.0	1/4	1/4	3/4	2	1	I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
38	38	38	38a	111	111	1.0	0	0	3/4	2	1	i(#7b64)	Bb	V	I	i(#7b64)	i			#7b64				m	0	0	0, -1, -4	12	0	0
38	38	38	38a	112	112	2.0	1/4	1/4	3/4	2	1	i]	Bb	V	I	i	i							m	0	0	0, -3, 1		0	0
39	39	39	39a	114	114	1.0	0	0	3/4	2	1	vii%7/bIII{	Bb	V		vii%7/bIII	vii	%	7		bIII		{	%7	0	0	2, -1, -4, 0		2	2
39	39	39	39a	115	115	2.0	1/4	1/4	3/4	2	1	V65/bIII	Bb	V		V65/bIII	V		65		bIII			Mm7	0	0	2, -1, -4, -2		-2	2
40	40	40	40a	117	117	2.0	0	0	3/4	2	1	bIII	Bb	V		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
40	40	40	40a	119	119	1.0	1/2	1/2	3/4	2	1	bII6	Bb	V		bII6	bII		6					M	0	0	-1, -4, -5		-5	-1
41	41	41	41a	120	120	0.5	0	0	3/4	2	1	V(b64)	Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
41	41	41	41a	241/2	241/2	0.5	1/8	1/8	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	41	41	41a	121	121	1.0	1/4	1/4	3/4	2	1	V7(4)	Bb	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
41	41	41	41a	122	122	0.5	1/2	1/2	3/4	2	1	V(b64)	Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
41	41	41	41a	245/2	245/2	0.5	5/8	5/8	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	42	42a	123	123	2.0	0	0	3/4	2	1	I|EC}{	Bb	V		I	I					EC	}{	M	0	0	0, 4, 1		0	0
42	42	42	42a	125	125	1.0	1/2	1/2	3/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	43	43	43a	126	126	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
43	43	43	43a	128	128	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	44	44a	129	129	1.0	0	0	3/4	2	1	I|EC	Bb	V		I	I					EC		M	0	0	0, 4, 1		0	0
44	44	44	44a	130	130	1.0	1/4	1/4	3/4	2	1	V65/vi	Bb	V		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
44	44	44	44a	131	131	0.5	1/2	1/2	3/4	2	1	vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
44	44	44	44a	263/2	263/2	0.5	5/8	5/8	3/4	2	1	viio7/V	Bb	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
45	45	45	45a	132	132	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
45	45	45	45a	134	134	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	46	46a	135	135	1.0	0	0	3/4	2	1	I(974)}	Bb	V		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
46	46	46	46a	136	136	2.0	1/4	1/4	3/4	2	1	I|PAC	Bb	V		I	I					PAC		M	0	0	0, 4, 1		0	0
1	1	47	1b	138	0	1.0	0	0	3/4	2	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	47	1b	139	1	1.0	1/4	1/4	3/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
1	1	47	1b	140	2	1.0	1/2	1/2	3/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	48	2b	141	3	1.0	0	0	3/4	2	1	viio65/V	Bb	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
2	2	48	2b	142	4	1.0	1/4	1/4	3/4	2	1	V64/V	Bb	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
2	2	48	2b	143	5	1.0	1/2	1/2	3/4	2	1	V43/V	Bb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
3	3	49	3b	144	6	1.0	0	0	3/4	2	1	V(4)	Bb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
3	3	49	3b	145	7	1.5	1/4	1/4	3/4	2	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
3	3	49	3b	293/2	17/2	0.5	5/8	5/8	3/4	2	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	4	50	4b	147	9	1.0	0	0	3/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	4	50	4b	148	10	2.0	1/4	1/4	3/4	2	1	I}	Bb	I		I	I						}	M	0	0	0, 4, 1		0	0
4	4	50	4b	149	11	0.0	1/2	1/2	3/4	2	1	{	Bb	I									{		0	0				
5	5	51	5b	150	12	1.0	0	0	3/4	2	1	ii(9#74)	Bb	I		ii(9#74)	ii			9#74				m	0	0	2, 1, 3	4, 7	2	2
5	5	51	5b	151	13	2.0	1/4	1/4	3/4	2	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
6	6	52	6b	153	15	1.0	0	0	3/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	52	6b	154	16	2.0	1/4	1/4	3/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	53	7b	156	18	1.0	0	0	3/4	2	1	ii6(11#72)	Bb	I		ii6(11#72)	ii		6	11#72				m	0	0	-1, 3, 4, 7	1	2	-1
7	7	53	7b	157	19	2.0	1/4	1/4	3/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
8	8	54	8b	159	21	1.0	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	54	8b	160	22	1.0	1/4	1/4	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
8	8	54	8b	161	23	1.0	1/2	1/2	3/4	2	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	9	55	9b	162	24	2.0	0	0	3/4	2	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
9	9	55	9b	164	26	1.0	1/2	1/2	3/4	2	1	V43/V	Bb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
10	10	56	10b	165	27	1.0	0	0	3/4	2	1	V(974)}	Bb	I		V(974)	V			974			}	M	0	0	1, 0, 2	3, -1	1	1
10	10	56	10b	166	28	2.0	1/4	1/4	3/4	2	1	V|HC	Bb	I		V	V					HC		M	0	0	1, 5, 2		1	1
11	11	57	11b	168	30	1.0	0	0	3/4	2	1	I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
11	11	57	11b	169	31	1.0	1/4	1/4	3/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
11	11	57	11b	170	32	1.0	1/2	1/2	3/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	12	58	12b	171	33	1.0	0	0	3/4	2	1	viio65/V	Bb	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
12	12	58	12b	172	34	1.0	1/4	1/4	3/4	2	1	V64/V	Bb	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
12	12	58	12b	173	35	1.0	1/2	1/2	3/4	2	1	V43/V	Bb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
13	13	59	13b	174	36	1.0	0	0	3/4	2	1	V(4)	Bb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
13	13	59	13b	175	37	1.5	1/4	1/4	3/4	2	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
13	13	59	13b	353/2	77/2	0.5	5/8	5/8	3/4	2	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	14	60	14b	177	39	1.0	0	0	3/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	60	14b	178	40	2.0	1/4	1/4	3/4	2	1	I}	Bb	I		I	I						}	M	0	0	0, 4, 1		0	0
14	14	60	14b	179	41	0.0	1/2	1/2	3/4	2	1	{	Bb	I									{		0	0				
15	15	61	15b	180	42	1.0	0	0	3/4	2	1	ii(9#74)	Bb	I		ii(9#74)	ii			9#74				m	0	0	2, 1, 3	4, 7	2	2
15	15	61	15b	181	43	2.0	1/4	1/4	3/4	2	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
16	16	62	16b	183	45	1.0	0	0	3/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
16	16	62	16b	184	46	2.0	1/4	1/4	3/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	63	17b	186	48	1.0	0	0	3/4	2	1	ii(11#72)	Bb	I		ii(11#72)	ii			11#72				m	0	0	4, -1, 3	1, 7	2	4
17	17	63	17b	187	49	2.0	1/4	1/4	3/4	2	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
18	18	64	18b	189	51	1.0	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	64	18b	190	52	1.0	1/4	1/4	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
18	18	64	18b	191	53	1.0	1/2	1/2	3/4	2	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
19	19	65	19b	192	54	3.0	0	0	3/4	2	1	V.V43	Bb	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	20	66	20b	195	57	3.0	0	0	3/4	2	1	V43/ii	Bb	V		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
21	21	67	21b	198	60	3.0	0	0	3/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	22	68	22b	201	63	1.0	0	0	3/4	2	1	V(64)}	Bb	V		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
22	22	68	22b	202	64	2.0	1/4	1/4	3/4	2	1	V|HC	Bb	V		V	V					HC		M	0	0	1, 5, 2		1	1
23	23	69	23b	204	66	3.0	0	0	3/4	2	1	I{	Bb	V		I	I						{	M	0	0	0, 4, 1		0	0
24	24	70	24b	207	69	3.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	71	25b	210	72	3.0	0	0	3/4	2	1	viio6	Bb	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
26	26	72	26b	213	75	3.0	0	0	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	73	27b	216	78	3.0	0	0	3/4	2	1	#viio6/ii	Bb	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
28	28	74	28b	219	81	3.0	0	0	3/4	2	1	#viio43/ii	Bb	V		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
29	29	75	29b	222	84	3.0	0	0	3/4	2	1	bvii64	Bb	V		bvii64	bvii		64					m	0	0	-1, -2, -5		-2	-1
30	30	76	30b	225	87	3.0	0	0	3/4	2	1	viio2/V	Bb	V		viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
31	31	77	31b	228	90	2.0	0	0	3/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
31	31	77	31b	230	92	1.0	1/2	1/2	3/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
32	32	78	32b	231	93	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
32	32	78	32b	233	95	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	79	33b	234	96	2.0	0	0	3/4	2	1	I[I|PAC}{	Bb	V	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
33	33	79	33b	236	98	1.0	1/2	1/2	3/4	2	1	V43	Bb	V	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	34	80	34b	237	99	2.0	0	0	3/4	2	1	I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
34	34	80	34b	239	101	1.0	1/2	1/2	3/4	2	1	V2	Bb	V	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	35	81	35b	240	102	1.0	0	0	3/4	2	1	V43	Bb	V	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
35	35	81	35b	241	103	1.0	1/4	1/4	3/4	2	1	I}	Bb	V	I	I	I						}	M	0	0	0, 4, 1		0	0
35	35	81	35b	242	104	1.0	1/2	1/2	3/4	2	1	V43{	Bb	V	I	V43	V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
36	36	82	36b	243	105	2.0	0	0	3/4	2	1	I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
36	36	82	36b	245	107	1.0	1/2	1/2	3/4	2	1	V2	Bb	V	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
37	37	83	37b	246	108	1.0	0	0	3/4	2	1	I(764)}	Bb	V	I	I(764)	I			764			}	M	0	0	0, -1, 3	5	0	0
37	37	83	37b	247	109	2.0	1/4	1/4	3/4	2	1	I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
38	38	84	38b	249	111	1.0	0	0	3/4	2	1	i(#7b64)	Bb	V	I	i(#7b64)	i			#7b64				m	0	0	0, -1, -4	12	0	0
38	38	84	38b	250	112	2.0	1/4	1/4	3/4	2	1	i]	Bb	V	I	i	i							m	0	0	0, -3, 1		0	0
39	39	85	39b	252	114	1.0	0	0	3/4	2	1	vii%7/bIII{	Bb	V		vii%7/bIII	vii	%	7		bIII		{	%7	0	0	2, -1, -4, 0		2	2
39	39	85	39b	253	115	2.0	1/4	1/4	3/4	2	1	V65/bIII	Bb	V		V65/bIII	V		65		bIII			Mm7	0	0	2, -1, -4, -2		-2	2
40	40	86	40b	255	117	2.0	0	0	3/4	2	1	bIII	Bb	V		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
40	40	86	40b	257	119	1.0	1/2	1/2	3/4	2	1	bII6	Bb	V		bII6	bII		6					M	0	0	-1, -4, -5		-5	-1
41	41	87	41b	258	120	0.5	0	0	3/4	2	1	V(b64)	Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
41	41	87	41b	517/2	241/2	0.5	1/8	1/8	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	41	87	41b	259	121	1.0	1/4	1/4	3/4	2	1	V7(4)	Bb	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
41	41	87	41b	260	122	0.5	1/2	1/2	3/4	2	1	V(b64)	Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
41	41	87	41b	521/2	245/2	0.5	5/8	5/8	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	88	42b	261	123	2.0	0	0	3/4	2	1	I|EC}{	Bb	V		I	I					EC	}{	M	0	0	0, 4, 1		0	0
42	42	88	42b	263	125	1.0	1/2	1/2	3/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	43	89	43b	264	126	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
43	43	89	43b	266	128	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	90	44b	267	129	1.0	0	0	3/4	2	1	I|EC	Bb	V		I	I					EC		M	0	0	0, 4, 1		0	0
44	44	90	44b	268	130	1.0	1/4	1/4	3/4	2	1	V65/vi	Bb	V		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
44	44	90	44b	269	131	0.5	1/2	1/2	3/4	2	1	vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
44	44	90	44b	539/2	263/2	0.5	5/8	5/8	3/4	2	1	viio7/V	Bb	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
45	45	91	45b	270	132	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
45	45	91	45b	272	134	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
