mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
29	28	29	28a	84	84	1.0	1/2	1/2	3/4	2	1	V7]		F	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	30	29a	85	85	0.5	0	0	3/4	2	1	I[I|PAC}{		F	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
30	29	30	29a	171/2	171/2	0.5	1/8	1/8	3/4	2	1	V7/IV		F	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
30	29	30	29a	86	86	1.0	1/4	1/4	3/4	2	1	IV6		F	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
30	29	30	29a	87	87	1.0	1/2	1/2	3/4	2	1	viio6		F	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
31	30	31	30a	88	88	0.5	0	0	3/4	2	1	I		F	V	I	I		I							M	0	0	0, 4, 1		0	0
31	30	31	30a	177/2	177/2	0.5	1/8	1/8	3/4	2	1	V7/IV		F	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
31	30	31	30a	89	89	1.0	1/4	1/4	3/4	2	1	IV6		F	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	30	31	30a	90	90	1.0	1/2	1/2	3/4	2	1	V43]		F	V	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	31	32	31a	91	91	1.0	0	0	3/4	2	1	I(974)}		F	V		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
32	31	32	31a	92	92	1.0	1/4	1/4	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
1	0	33	31a	93	0	2.0	0	1/2	3/4	2	1	F.I{		F	I		I		I						{	M	0	0	0, 4, 1		0	0
2	1	34	1b	95	2	1.0	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
2	1	34	1b	96	3	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	2	35	2b	97	4	1.0	0	0	3/4	2	1	vi(64)		F	I		vi(64)		vi			64				m	0	0	3, 2, -1		3	3
3	2	35	2b	98	5	1.0	1/4	1/4	3/4	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
3	2	35	2b	99	6	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
4	3	36	3b	100	7	1.0	0	0	3/4	2	1	ii65		F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	3	36	3b	101	8	1.0	1/4	1/4	3/4	2	1	ii7		F	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
4	3	36	3b	102	9	1.0	1/2	1/2	3/4	2	1	ii65		F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
5	4	37	4b	103	10	1.0	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
5	4	37	4b	104	11	1.0	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	1, 5, 2		1	1
5	4	37	4b	105	12	2.0	1/2	1/2	3/4	2	1	I{		F	I		I		I						{	M	0	0	0, 4, 1		0	0
6	5	38	5b	107	14	1.0	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	5	38	5b	108	15	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	39	6b	109	16	1.0	0	0	3/4	2	1	vi(64)		F	I		vi(64)		vi			64				m	0	0	3, 2, -1		3	3
7	6	39	6b	110	17	1.0	1/4	1/4	3/4	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
7	6	39	6b	111	18	0.5	1/2	1/2	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
7	6	39	6b	223/2	37/2	0.5	5/8	5/8	3/4	2	1	viio64		F	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
8	7	40	7b	112	19	0.5	0	0	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
8	7	40	7b	225/2	39/2	0.5	1/8	1/8	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
8	7	40	7b	113	20	1.0	1/4	1/4	3/4	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
8	7	40	7b	114	21	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
9	8	41	8b	115	22	3.0	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
10	9	42	9b	118	25	2.0	0	0	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
10	9	42	9b	120	27	1.0	1/2	1/2	3/4	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
11	10	43	10b	121	28	3.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
12	11	44	11b	124	31	2.0	0	0	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
12	11	44	11b	126	33	1.0	1/2	1/2	3/4	2	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	12	45	12b	127	34	0.5	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
13	12	45	12b	255/2	69/2	0.5	1/8	1/8	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
13	12	45	12b	128	35	2.0	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
14	13	46	13b	130	37	2.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
14	13	46	13b	132	39	1.0	1/2	1/2	3/4	2	1	ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
15	14	47	14b	133	40	1.0	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
15	14	47	14b	134	41	2.0	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	1, 5, 2		1	1
16	15	48	15b	136	43	1.5	0	0	3/4	2	1	V.I{		F	V		I		I						{	M	0	0	0, 4, 1		0	0
16	15	48	15b	275/2	89/2	0.5	3/8	3/8	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	15	48	15b	138	45	0.5	1/2	1/2	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
16	15	48	15b	277/2	91/2	0.5	5/8	5/8	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
17	16	49	16b	139	46	1.0	0	0	3/4	2	1	ii	viio6	F	V		ii		ii							m	0	0	2, -1, 3		2	2
17	16	49	16b	140	47	0.5	1/4	1/4	3/4	2	1	viio		F	V		viio		vii	o						o	0	0	5, 2, -1		5	5
17	16	49	16b	281/2	95/2	0.5	3/8	3/8	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
17	16	49	16b	141	48	0.5	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	49	16b	283/2	97/2	0.5	5/8	5/8	3/4	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	17	50	17b	142	49	1.5	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
18	17	50	17b	287/2	101/2	0.5	3/8	3/8	3/4	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	17	50	17b	144	51	0.5	1/2	1/2	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
18	17	50	17b	289/2	103/2	0.5	5/8	5/8	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
19	18	51	18b	145	52	1.5	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	18	51	18b	293/2	107/2	0.5	3/8	3/8	3/4	2	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
19	18	51	18b	147	54	0.5	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	18	51	18b	295/2	109/2	0.5	5/8	5/8	3/4	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	19	52	19b	148	55	1.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
20	19	52	19b	149	56	1.0	1/4	1/4	3/4	2	1	ii65		F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
20	19	52	19b	150	57	1.0	1/2	1/2	3/4	2	1	I64		F	V		I64		I		64					M	0	0	1, 0, 4		0	1
21	20	53	20b	151	58	2.0	0	0	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
21	20	53	20b	153	60	0.5	1/2	1/2	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	20	53	20b	307/2	121/2	0.25	5/8	5/8	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
21	20	53	20b	615/4	243/4	0.25	11/16	11/16	3/4	2	1	vii%7		F	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
22	21	54	21b	154	61	0.5	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
22	21	54	21b	309/2	123/2	0.5	1/8	1/8	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
22	21	54	21b	155	62	1.0	1/4	1/4	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
22	21	54	21b	156	63	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
23	22	55	22b	157	64	1.0	0	0	3/4	2	1	I|EC}{		F	V		I		I					EC	}{	M	0	0	0, 4, 1		0	0
23	22	55	22b	158	65	0.75	1/4	1/4	3/4	2	1	vi6		F	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
23	22	55	22b	635/4	263/4	0.25	7/16	7/16	3/4	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5
23	22	55	22b	159	66	0.75	1/2	1/2	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
23	22	55	22b	639/4	267/4	0.25	11/16	11/16	3/4	2	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
24	23	56	23b	160	67	1.25	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	23	56	23b	645/4	273/4	0.25	5/16	5/16	3/4	2	1	V6/ii		F	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
24	23	56	23b	323/2	137/2	0.25	3/8	3/8	3/4	2	1	ii		F	V		ii		ii							m	0	0	2, -1, 3		2	2
24	23	56	23b	647/4	275/4	0.25	7/16	7/16	3/4	2	1	V6/IV		F	V		V6/IV		V		6		IV			M	0	0	4, 1, 0		0	4
24	23	56	23b	162	69	0.25	1/2	1/2	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
24	23	56	23b	649/4	277/4	0.25	9/16	9/16	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
24	23	56	23b	325/2	139/2	0.25	5/8	5/8	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	23	56	23b	651/4	279/4	0.25	11/16	11/16	3/4	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5
25	24	57	24b	163	70	0.5	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
25	24	57	24b	327/2	141/2	0.5	1/8	1/8	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
25	24	57	24b	164	71	1.0	1/4	1/4	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
25	24	57	24b	165	72	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
26	25	58	25b	166	73	1.0	0	0	3/4	2	1	I|EC}{		F	V		I		I					EC	}{	M	0	0	0, 4, 1		0	0
26	25	58	25b	167	74	0.75	1/4	1/4	3/4	2	1	vi6		F	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
26	25	58	25b	671/4	299/4	0.25	7/16	7/16	3/4	2	1	V6		F	V		V6		V		6					M	0	0	5, 2, 1		1	5
26	25	58	25b	168	75	0.75	1/2	1/2	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
26	25	58	25b	675/4	303/4	0.25	11/16	11/16	3/4	2	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
27	26	59	26b	169	76	3.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	27	60	27b	172	79	3.25	0	0	3/4	2	1	V[V(64)		F	V	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
29	28	61	28b	701/4	329/4	0.25	1/16	1/16	3/4	2	1	viio2/V		F	V	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
29	28	61	28b	351/2	165/2	0.25	1/8	1/8	3/4	2	1	V7		F	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	61	28b	703/4	331/4	0.25	3/16	3/16	3/4	2	1	V(64)		F	V	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
29	28	61	28b	176	83	1.0	1/4	1/4	3/4	2	1	V(4)		F	V	V	V(4)		V			4				M	0	0	1, 0, 2		1	1
29	28	61	28b	177	84	1.0	1/2	1/2	3/4	2	1	V7]		F	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	62	29b	178	85	0.5	0	0	3/4	2	1	I[I|PAC}{		F	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
30	29	62	29b	357/2	171/2	0.5	1/8	1/8	3/4	2	1	V7/IV		F	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
30	29	62	29b	179	86	1.0	1/4	1/4	3/4	2	1	IV6		F	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
30	29	62	29b	180	87	1.0	1/2	1/2	3/4	2	1	viio6		F	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
