mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
33	33	73	33b	144	64	1.0	0	0	2/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
33	33	73	33b	145	65	0.5	1/4	1/4	2/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	33	73	33b	291/2	131/2	0.5	3/8	3/8	2/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	74	34b	146	66	1.0	0	0	2/4	2	1	I|EC}{	Bb	V		I	I					EC	}{	M	0	0	0, 4, 1		0	0
34	34	74	34b	147	67	1.0	1/4	1/4	2/4	2	1	V7/IV	Bb	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
35	35	75	35b	148	68	0.5	0	0	2/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	75	35b	297/2	137/2	0.5	1/8	1/8	2/4	2	1	ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
35	35	75	35b	149	69	0.5	1/4	1/4	2/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
35	35	75	35b	299/2	139/2	0.5	3/8	3/8	2/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	76	36b	150	70	1.0	0	0	2/4	2	1	I|EC}{	Bb	V		I	I					EC	}{	M	0	0	0, 4, 1		0	0
36	36	76	36b	151	71	1.0	1/4	1/4	2/4	2	1	V7/IV	Bb	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
37	37	77	37b	152	72	0.5	0	0	2/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	77	37b	305/2	145/2	0.5	1/8	1/8	2/4	2	1	ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
37	37	77	37b	153	73	0.5	1/4	1/4	2/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
37	37	77	37b	307/2	147/2	0.5	3/8	3/8	2/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	78	38b	154	74	1.0	0	0	2/4	2	1	I[I|PAC}	Bb	V	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
38	38	78	38b	155	75	1.0	1/4	1/4	2/4	2	1	viio	Bb	V	I	viio	vii	o						o	0	0	5, 2, -1		5	5
39	39	79	39b	156	76	1.0	0	0	2/4	2	1	I	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
39	39	79	39b	157	77	2.0	1/4	1/4	2/4	2	1	viio	Bb	V	I	viio	vii	o						o	0	0	5, 2, -1		5	5
40	40	80	40b	159	79	1.0	1/4	1/4	2/4	2	1	I]	Bb	V	I	I	I							M	0	0	0, 4, 1		0	0
41	41	81	41a	160	80	2.0	0	0	2/4	2	1	I{	Bb	V		I	I						{	M	0	0	0, 4, 1		0	0
42	42	82	42a	162	82	2.0	0	0	2/4	2	1	V6	Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
43	43	83	43a	164	84	1.0	0	0	2/4	2	1	IV6	Bb	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
43	43	83	43a	165	85	1.0	1/4	1/4	2/4	2	1	iii6	Bb	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
44	44	84	44a	166	86	1.0	0	0	2/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
44	44	84	44a	167	87	2.0	1/4	1/4	2/4	2	1	I6}	Bb	V		I6	I		6				}	M	0	0	4, 1, 0		0	4
45	45	85	45a	168	88	0.0	0	0	2/4	2	1	{	Bb	V									{		0	0				
45	45	85	45a	169	89	1.0	1/4	1/4	2/4	2	1	V2	Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	46	86	46a	170	90	2.0	0	0	2/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	87	47a	172	92	1.0	0	0	2/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
47	47	87	47a	173	93	0.5	1/4	1/4	2/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
47	47	87	47a	347/2	187/2	0.5	3/8	3/8	2/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	88	48a	174	94	1.0	0	0	2/4	2	1	I|PAC}{	Bb	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
48	48	88	48a	175	95	1.0	1/4	1/4	2/4	2	1	V7/IV	Bb	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
49	49	89	49a	176	96	2.0	0	0	2/4	2	1	#viio7/ii	Bb	V		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
50	50	90	50a	178	98	1.0	0	0	2/4	2	1	vi.i	Bb	vi		i	i							m	0	1	0, -3, 1		0	0
50	50	90	50a	179	99	1.0	1/4	1/4	2/4	2	1	V7/VI	Bb	vi		V7/VI	V		7		VI			Mm7	0	1	-3, 1, -2, -5		-3	-3
51	51	91	51a	180	100	2.0	0	0	2/4	2	1	#viio7/iv	Bb	vi		#viio7/iv	#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
52	52	92	52a	182	102	1.0	0	0	2/4	2	1	IV	Bb	vi		IV	IV							M	0	1	-1, 3, 0		-1	-1
52	52	92	52a	183	103	1.0	1/4	1/4	2/4	2	1	V7/VII	Bb	vi		V7/VII	V		7		VII			Mm7	0	1	-1, 3, 0, -3		-1	-1
53	53	93	53a	184	104	2.0	0	0	2/4	2	1	viio7/V	Bb	vi		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
54	54	94	54a	186	106	0.5	0	0	2/4	2	1	V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
54	54	94	54a	373/2	213/2	1.5	1/8	1/8	2/4	2	1	#viio43	Bb	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
55	55	95	55a	188	108	1.5	0	0	2/4	2	1	i6	Bb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
55	55	95	55a	379/2	219/2	0.5	3/8	3/8	2/4	2	1	iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
56	56	96	56a	190	110	1.5	0	0	2/4	2	1	i6	Bb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
56	56	96	56a	383/2	223/2	0.5	3/8	3/8	2/4	2	1	iv6	Bb	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
57	57	97	57a	192	112	0.5	0	0	2/4	2	1	V(64)	Bb	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
57	57	97	57a	385/2	225/2	0.5	1/8	1/8	2/4	2	1	V43/iv	Bb	vi		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
57	57	97	57a	193	113	0.5	1/4	1/4	2/4	2	1	iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
57	57	97	57a	387/2	227/2	0.5	3/8	3/8	2/4	2	1	V65/iv	Bb	vi		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
58	58	98	58a	194	114	0.5	0	0	2/4	2	1	iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
58	58	98	58a	389/2	229/2	0.5	1/8	1/8	2/4	2	1	iio6	Bb	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
58	58	98	58a	195	115	0.5	1/4	1/4	2/4	2	1	V(64)	Bb	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
58	58	98	58a	391/2	231/2	0.5	3/8	3/8	2/4	2	1	V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
59	59	99	59a	196	116	0.5	0	0	2/4	2	1	i|IAC}{	Bb	vi		i	i					IAC	}{	m	0	1	0, -3, 1		0	0
59	59	99	59a	393/2	233/2	0.5	1/8	1/8	2/4	2	1	V43/iv	Bb	vi		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
59	59	99	59a	197	117	0.5	1/4	1/4	2/4	2	1	iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
59	59	99	59a	395/2	235/2	0.5	3/8	3/8	2/4	2	1	V65/iv	Bb	vi		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
60	60	100	60a	198	118	0.5	0	0	2/4	2	1	iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
60	60	100	60a	397/2	237/2	0.5	1/8	1/8	2/4	2	1	iio6	Bb	vi		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
60	60	100	60a	199	119	0.5	1/4	1/4	2/4	2	1	V(64)	Bb	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
60	60	100	60a	399/2	239/2	0.5	3/8	3/8	2/4	2	1	V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
61	61	101	61a	200	120	2.0	0	0	2/4	2	1	i|PAC}{	Bb	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
