mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
5	5	6/8	3/8	2	2	1/4		1/4	1		7	61		62
5	5	6/8	3/8	2	1	1/4		1/4	1		4	64		57
5	5	6/8	3/8	1	1	1/4		1/4	1		4	76		53
5	5	6/8	5/8	2	2	1/8		1/8	1		7	61		63
5	5	6/8	5/8	2	1	1/8		1/8	1		4	64		58
5	5	6/8	5/8	1	1	1/8		1/8	1		4	76		54
6	6	6/8	0	2	2	3/16		1/8	3/2		8	56		73
6	6	6/8	0	2	1	1/4		1/4	1		4	64		69
6	6	6/8	0	1	1	3/16		1/8	3/2		5	71		64
6	6	6/8	3/16	2	2	1/16		1/16	1		3	57		74
6	6	6/8	3/16	1	1	1/16		1/16	1		7	73		65
6	6	6/8	1/4	2	2	1/8		1/8	1		8	56		75
6	6	6/8	1/4	2	1	1/8		1/8	1		4	64		70
6	6	6/8	1/4	1	1	1/8		1/8	1		5	71		66
6	6	6/8	3/8	2	2	1/4		1/4	1		5	59		76
6	6	6/8	3/8	2	1	1/4		1/4	1		4	64		71
6	6	6/8	3/8	1	1	1/4		1/4	1		2	74		67
6	6	6/8	5/8	2	2	1/8		1/8	1		5	59		77
6	6	6/8	5/8	2	1	1/8		1/8	1		4	64		72
6	6	6/8	5/8	1	1	1/8		1/8	1		2	74		68
7	7	6/8	0	2	2	1/4		1/4	1		6	54		86
7	7	6/8	0	2	1	1/4		1/4	1		4	64		82
7	7	6/8	0	1	1	1/4		1/4	1		3	69		78
7	7	6/8	1/4	2	2	1/8		1/8	1		8	56		87
7	7	6/8	1/4	2	1	1/8		1/8	1		4	64		83
7	7	6/8	1/4	1	1	1/8		1/8	1		5	71		79
7	7	6/8	3/8	2	2	1/4		1/4	1		3	57		88
7	7	6/8	3/8	2	1	1/4		1/4	1		4	64		84
7	7	6/8	3/8	1	1	1/4		1/4	1		7	73		80
7	7	6/8	5/8	2	1	1/8		1/8	1		2	50		85
7	7	6/8	5/8	1	1	1/8		1/8	1		6	66		81
7	7	6/8	5/8	1	1	1/8		1/8	1		5	71		81
7	7	6/8	5/8	1	1	1/8		1/8	1		2	74		81
8	8	6/8	0	2	1	1/4		1/4	1		4	52		92
8	8	6/8	0	1	1	1/4		1/4	1		4	64		89
8	8	6/8	0	1	1	1/4		1/4	1		3	69		89
8	8	6/8	0	1	1	1/4		1/4	1		7	73		89
8	8	6/8	1/4	2	1	1/8		1/8	1		4	40		93
8	8	6/8	1/4	1	1	1/8		1/8	1		2	62		90
8	8	6/8	1/4	1	1	1/8		1/8	1		8	68		90
8	8	6/8	1/4	1	1	1/8		1/8	1		5	71		90
8	8	6/8	3/8	2	1	1/4		1/4	1		3	45		94
8	8	6/8	3/8	1	1	1/4		1/4	1		7	61		91
8	8	6/8	3/8	1	1	1/4		1/4	1		4	64		91
8	8	6/8	3/8	1	1	1/4		1/4	1		3	69		91
9	9	6/8	0	2	1	1/8		1/8	1		3	57		100
9	9	6/8	0	1	1	3/16		1/8	3/2		4	76		95
9	9	6/8	1/8	2	1	1/8		1/8	1		7	61		101
9	9	6/8	3/16	1	1	1/16		1/16	1		6	78		96
9	9	6/8	1/4	2	1	1/8		1/8	1		4	64		102
9	9	6/8	1/4	1	1	1/8		1/8	1		4	76		97
9	9	6/8	3/8	2	1	1/8		1/8	1		3	57		103
9	9	6/8	3/8	1	1	1/4		1/4	1		6	78		98
9	9	6/8	1/2	2	1	1/8		1/8	1		2	62		104
9	9	6/8	5/8	2	1	1/8		1/8	1		6	66		105
9	9	6/8	5/8	1	1	1/8		1/8	1		6	78		99
10	10	6/8	0	1	1	0	grace32	1/16	1		6	78		106
10	10	6/8	0	1	1	0	grace32	1/16	1		8	80		107
10	10	6/8	0	2	1	1/8		1/8	1		3	57		114
10	10	6/8	0	1	1	3/16		1/8	3/2		3	81		108
10	10	6/8	1/8	2	1	1/8		1/8	1		2	62		115
10	10	6/8	3/16	1	1	1/16		1/16	1		8	80		109
10	10	6/8	1/4	2	1	1/8		1/8	1		6	66		116
10	10	6/8	1/4	1	1	1/8		1/8	1		6	78		110
10	10	6/8	3/8	2	1	1/8		1/8	1		3	57		117
10	10	6/8	3/8	1	1	1/8		1/8	1		6	78		111
10	10	6/8	1/2	2	1	1/8		1/8	1		7	61		118
10	10	6/8	1/2	1	1	1/8		1/8	1		4	76		112
10	10	6/8	5/8	2	1	1/8		1/8	1		4	64		119
10	10	6/8	5/8	1	1	1/8		1/8	1		4	76		113
11	11	6/8	0	2	1	1/4		1/4	1		3	57		126
11	11	6/8	0	2	1	1/4		1/4	1		7	61		126
11	11	6/8	0	1	1	1/8		1/8	1		4	76		120
11	11	6/8	1/8	1	1	1/8		1/8	1		7	73		121
11	11	6/8	1/4	1	1	1/8		1/8	1		3	69		122
11	11	6/8	3/8	2	1	1/4		1/4	1		8	56		127
11	11	6/8	3/8	2	1	1/4		1/4	1		2	62		127
11	11	6/8	3/8	1	1	1/8		1/8	1		4	76		123
11	11	6/8	1/2	1	1	1/8		1/8	1		2	74		124
11	11	6/8	5/8	1	1	1/8		1/8	1		5	71		125
12	12	6/8	0	2	1	1/4		1/4	1		3	57		133
12	12	6/8	0	2	1	1/4		1/4	1		7	61		133
12	12	6/8	0	1	1	1/8		1/8	1		4	76		128
12	12	6/8	1/8	1	1	1/8		1/8	1		7	73		129
12	12	6/8	1/4	2	1	1/8		1/8	1		6	54		134
12	12	6/8	1/4	2	1	1/8		1/8	1		9	63		134
12	12	6/8	1/4	1	1	1/8		1/8	1		3	69		130
12	12	6/8	3/8	2	1	3/8		1/4	3/2		4	52		135
12	12	6/8	3/8	2	1	3/8		1/4	3/2		4	64		135
12	12	6/8	3/8	1	1	1/4		1/4	1		3	69		131
12	12	6/8	3/8	1	1	1/4		1/4	1		7	73		131
12	12	6/8	5/8	1	1	1/8		1/8	1		8	68		132
12	12	6/8	5/8	1	1	1/8		1/8	1		5	71		132
13	13	6/8	0	2	2	3/16		1/8	3/2		3	57		145
13	13	6/8	0	2	1	1/4		1/4	1		4	64		141
13	13	6/8	0	1	1	3/16		1/8	3/2		7	73		136
13	13	6/8	3/16	2	2	1/16		1/16	1		5	59		146
13	13	6/8	3/16	1	1	1/16		1/16	1		2	74		137
13	13	6/8	1/4	2	2	1/8		1/8	1		3	57		147
13	13	6/8	1/4	2	1	1/8		1/8	1		4	64		142
13	13	6/8	1/4	1	1	1/8		1/8	1		7	73		138
13	13	6/8	3/8	2	2	1/4		1/4	1		7	61		148
13	13	6/8	3/8	2	1	1/4		1/4	1		4	64		143
13	13	6/8	3/8	1	1	1/4		1/4	1		4	76		139
13	13	6/8	5/8	2	2	1/8		1/8	1		7	61		149
13	13	6/8	5/8	2	1	1/8		1/8	1		4	64		144
13	13	6/8	5/8	1	1	1/8		1/8	1		4	76		140
14	14	6/8	0	2	2	3/16		1/8	3/2		8	56		159
14	14	6/8	0	2	1	1/4		1/4	1		4	64		155
14	14	6/8	0	1	1	3/16		1/8	3/2		5	71		150
14	14	6/8	3/16	2	2	1/16		1/16	1		3	57		160
14	14	6/8	3/16	1	1	1/16		1/16	1		7	73		151
14	14	6/8	1/4	2	2	1/8		1/8	1		8	56		161
14	14	6/8	1/4	2	1	1/8		1/8	1		4	64		156
14	14	6/8	1/4	1	1	1/8		1/8	1		5	71		152
14	14	6/8	3/8	2	2	1/4		1/4	1		5	59		162
14	14	6/8	3/8	2	1	1/4		1/4	1		4	64		157
14	14	6/8	3/8	1	1	1/4		1/4	1		2	74		153
14	14	6/8	5/8	2	2	1/8		1/8	1		5	59		163
14	14	6/8	5/8	2	1	1/8		1/8	1		4	64		158
14	14	6/8	5/8	1	1	1/8		1/8	1		2	74		154
15	15	6/8	0	2	2	1/4		1/4	1		6	54		172
15	15	6/8	0	2	1	1/4		1/4	1		4	64		168
15	15	6/8	0	1	1	1/4		1/4	1		3	69		164
15	15	6/8	1/4	2	2	1/8		1/8	1		8	56		173
15	15	6/8	1/4	2	1	1/8		1/8	1		4	64		169
15	15	6/8	1/4	1	1	1/8		1/8	1		5	71		165
15	15	6/8	3/8	2	2	1/4		1/4	1		3	57		174
15	15	6/8	3/8	2	1	1/4		1/4	1		4	64		170
15	15	6/8	3/8	1	1	1/4		1/4	1		7	73		166
15	15	6/8	5/8	2	1	1/8		1/8	1		2	50		171
15	15	6/8	5/8	1	1	1/8		1/8	1		6	66		167
15	15	6/8	5/8	1	1	1/8		1/8	1		5	71		167
15	15	6/8	5/8	1	1	1/8		1/8	1		2	74		167
16	16	6/8	0	2	1	1/4		1/4	1		4	52		180
16	16	6/8	0	1	1	1/4		1/4	1		4	64		175
16	16	6/8	0	1	1	1/4		1/4	1		3	69		175
16	16	6/8	0	1	1	1/4		1/4	1		7	73		175
16	16	6/8	1/4	2	1	1/8		1/8	1		4	40		181
16	16	6/8	1/4	1	1	1/8		1/8	1		4	64		176
16	16	6/8	1/4	1	1	1/8		1/8	1		8	68		176
16	16	6/8	1/4	1	1	1/8		1/8	1		5	71		176
16	16	6/8	3/8	2	1	3/8		1/4	3/2		3	45		182
16	16	6/8	3/8	1	2	3/8		1/4	3/2		4	64		179
16	16	6/8	3/8	1	1	1/4		1/4	1		8	68		177
16	16	6/8	3/8	1	1	1/4		1/4	1		5	71		177
16	16	6/8	5/8	1	1	1/8		1/8	1		3	69		178
16	16	6/8	5/8	1	1	1/8		1/8	1		7	73		178
17	17	6/8	0	2	1	1/4		1/4	1		3	45		189
17	17	6/8	0	2	1	1/4		1/4	1		3	57		189
17	17	6/8	0	1	1	1/4		1/4	1		4	64		183
17	17	6/8	0	1	1	1/4		1/4	1		3	69		183
17	17	6/8	0	1	1	1/4		1/4	1		7	73		183
17	17	6/8	1/4	2	1	1/8		1/8	1		5	47		190
17	17	6/8	1/4	2	1	1/8		1/8	1		5	59		190
17	17	6/8	1/4	1	1	1/8		1/8	1		4	64		184
17	17	6/8	1/4	1	1	1/8		1/8	1		8	68		184
17	17	6/8	1/4	1	1	1/8		1/8	1		2	74		184
17	17	6/8	3/8	2	1	1/4		1/4	1		7	49		191
17	17	6/8	3/8	2	1	1/4		1/4	1		7	61		191
17	17	6/8	3/8	1	1	1/4		1/4	1		4	64		185
17	17	6/8	3/8	1	1	1/4		1/4	1		3	69		185
17	17	6/8	3/8	1	1	1/4		1/4	1		4	76		185
17	17	6/8	5/8	2	1	1/8		1/8	1		2	50		192
17	17	6/8	5/8	2	1	1/8		1/8	1		2	62		192
17	17	6/8	5/8	1	1	1/16		1/16	1		6	78		186
17	17	6/8	11/16	1	1	1/32		1/32	1		8	80		187
17	17	6/8	23/32	1	1	1/32		1/32	1		3	81		188
18	18	6/8	0	2	1	1/4		1/4	1		4	52		199
18	18	6/8	0	2	1	1/4		1/4	1		7	61		199
18	18	6/8	0	1	1	1/4		1/4	1		3	69		193
18	18	6/8	1/4	2	1	1/8		1/8	1		4	52		200
18	18	6/8	1/4	2	1	1/8		1/8	1		2	62		200
18	18	6/8	1/4	1	2	1/8		1/8	1		8	68		197
18	18	6/8	1/4	1	1	1/16		1/16	1		7	73		194
18	18	6/8	5/16	1	1	1/16		1/16	1		5	71		195
18	18	6/8	3/8	2	1	1/4		1/4	1		3	57		201
18	18	6/8	3/8	2	1	1/4		1/4	1		7	61		201
18	18	6/8	3/8	1	1	1/4		1/4	1		3	69		196
18	18	6/8	3/8	1	2	1/4		1/4	1		3	69		198
19	19	6/8	0	1	1	1/16		1/16	1		12	72		202
19	19	6/8	1/16	1	1	1/16		1/16	1		7	73		203
19	19	6/8	1/8	2	1	1/8		1/8	1		3	57		212
19	19	6/8	1/8	2	1	1/8		1/8	1		4	64		212
19	19	6/8	3/16	1	1	1/16		1/16	1		7	73		204
19	19	6/8	1/4	1	1	1/16		1/16	1		12	72		205
19	19	6/8	5/16	1	1	1/16		1/16	1		7	73		206
19	19	6/8	3/8	1	1	1/16		1/16	1		9	75		207
19	19	6/8	7/16	1	1	1/16		1/16	1		4	76		208
19	19	6/8	1/2	2	1	1/8		1/8	1		7	61		213
19	19	6/8	1/2	2	1	1/8		1/8	1		4	64		213
19	19	6/8	9/16	1	1	1/16		1/16	1		4	76		209
19	19	6/8	5/8	1	1	1/16		1/16	1		6	78		210
19	19	6/8	11/16	1	1	1/16		1/16	1		4	76		211
20	20	6/8	0	1	1	1/16		1/16	1		4	76		214
20	20	6/8	1/16	1	1	1/16		1/16	1		5	71		215
20	20	6/8	1/8	2	1	1/8		1/8	1		8	56		224
20	20	6/8	1/8	2	1	1/8		1/8	1		4	64		224
20	20	6/8	3/16	1	1	1/16		1/16	1		5	71		216
20	20	6/8	1/4	1	1	1/16		1/16	1		10	70		217
20	20	6/8	5/16	1	1	1/16		1/16	1		5	71		218
20	20	6/8	3/8	1	1	1/16		1/16	1		7	73		219
20	20	6/8	7/16	1	1	1/16		1/16	1		2	74		220
20	20	6/8	1/2	2	1	1/8		1/8	1		5	59		225
20	20	6/8	1/2	2	1	1/8		1/8	1		4	64		225
20	20	6/8	9/16	1	1	1/16		1/16	1		2	74		221
20	20	6/8	5/8	1	1	1/16		1/16	1		4	76		222
20	20	6/8	11/16	1	1	1/16		1/16	1		2	74		223
21	21	6/8	0	1	1	1/16		1/16	1		2	74		226
21	21	6/8	1/16	1	1	1/16		1/16	1		3	69		227
21	21	6/8	1/8	2	1	1/8		1/8	1		6	54		236
21	21	6/8	1/8	2	1	1/8		1/8	1		4	64		236
21	21	6/8	3/16	1	1	1/16		1/16	1		3	69		228
21	21	6/8	1/4	1	1	1/16		1/16	1		8	68		229
21	21	6/8	5/16	1	1	1/16		1/16	1		3	69		230
21	21	6/8	3/8	1	1	1/16		1/16	1		10	70		231
21	21	6/8	7/16	1	1	1/16		1/16	1		5	71		232
21	21	6/8	1/2	2	1	1/8		1/8	1		8	56		237
21	21	6/8	1/2	2	1	1/8		1/8	1		4	64		237
21	21	6/8	9/16	1	1	1/16		1/16	1		5	71		233
21	21	6/8	5/8	1	1	1/16		1/16	1		10	70		234
21	21	6/8	11/16	1	1	1/16		1/16	1		5	71		235
22	22	6/8	0	2	1	1/4		1/4	1		3	57		250
22	22	6/8	0	2	1	1/4		1/4	1		4	64		250
22	22	6/8	0	1	1	1/16		1/16	1		12	72		238
22	22	6/8	1/16	1	1	1/16		1/16	1		7	73		239
22	22	6/8	1/8	1	1	1/16		1/16	1		12	72		240
22	22	6/8	3/16	1	1	1/16		1/16	1		7	73		241
22	22	6/8	1/4	2	1	1/8		1/8	1		2	50		251
22	22	6/8	1/4	2	1	1/8		1/8	1		6	54		251
22	22	6/8	1/4	1	1	1/16		1/16	1		4	76		242
22	22	6/8	5/16	1	1	1/16		1/16	1		2	74		243
22	22	6/8	3/8	2	1	1/4		1/4	1		4	52		252
22	22	6/8	3/8	2	1	1/4		1/4	1		8	56		252
22	22	6/8	3/8	1	1	1/16		1/16	1		7	73		244
22	22	6/8	7/16	1	1	1/16		1/16	1		5	71		245
22	22	6/8	1/2	1	1	1/16		1/16	1		3	69		246
22	22	6/8	9/16	1	1	1/16		1/16	1		8	68		247
22	22	6/8	5/8	1	1	1/16		1/16	1		6	66		248
22	22	6/8	11/16	1	1	1/16		1/16	1		4	64		249
23	23	6/8	0	2	1	1/16		1/16	1		3	45		258
23	23	6/8	0	1	1	1/4		1/4	1		4	64		253
23	23	6/8	0	1	1	1/4		1/4	1		3	69		253
23	23	6/8	0	1	1	1/4		1/4	1		7	73		253
23	23	6/8	1/16	2	1	1/16		1/16	1		3	57		259
23	23	6/8	1/8	2	1	1/16		1/16	1		3	57		260
23	23	6/8	3/16	2	1	1/16		1/16	1		3	57		261
23	23	6/8	1/4	2	1	1/16		1/16	1		3	57		262
23	23	6/8	1/4	1	1	1/8		1/8	1		5	71		254
23	23	6/8	1/4	1	1	1/8		1/8	1		2	74		254
23	23	6/8	5/16	2	1	1/16		1/16	1		3	57		263
23	23	6/8	3/8	2	1	1/16		1/16	1		3	45		264
23	23	6/8	3/8	1	1	1/8		1/8	1		12	72		255
23	23	6/8	3/8	1	1	1/8		1/8	1		9	75		255
23	23	6/8	7/16	2	1	1/16		1/16	1		3	57		265
23	23	6/8	1/2	2	1	1/16		1/16	1		3	57		266
23	23	6/8	1/2	1	1	1/8		1/8	1		7	73		256
23	23	6/8	1/2	1	1	1/8		1/8	1		4	76		256
23	23	6/8	9/16	2	1	1/16		1/16	1		3	57		267
23	23	6/8	5/8	2	1	1/16		1/16	1		3	57		268
23	23	6/8	11/16	2	1	1/16		1/16	1		3	57		269
23	23	6/8	11/16	1	1	1/16		1/16	1		7	73		257
23	23	6/8	11/16	1	1	1/16		1/16	1		4	76		257
24	24	6/8	0	2	1	1/16		1/16	1		4	40		277
24	24	6/8	0	1	1	1/8		1/8	1		4	64		270
24	24	6/8	0	1	1	1/8		1/8	1		8	68		270
24	24	6/8	0	1	1	1/8		1/8	1		5	71		270
24	24	6/8	1/16	2	1	1/16		1/16	1		4	52		278
24	24	6/8	1/8	2	1	1/16		1/16	1		4	52		279
24	24	6/8	1/8	1	1	1/8		1/8	1		4	64		271
24	24	6/8	1/8	1	1	1/8		1/8	1		8	68		271
24	24	6/8	1/8	1	1	1/8		1/8	1		5	71		271
24	24	6/8	3/16	2	1	1/16		1/16	1		4	52		280
24	24	6/8	1/4	2	1	1/16		1/16	1		4	52		281
24	24	6/8	1/4	1	1	1/8		1/8	1		4	64		272
24	24	6/8	1/4	1	1	1/8		1/8	1		3	69		272
24	24	6/8	1/4	1	1	1/8		1/8	1		7	73		272
24	24	6/8	5/16	2	1	1/16		1/16	1		4	52		282
24	24	6/8	3/8	2	1	1/16		1/16	1		4	40		283
24	24	6/8	3/8	1	2	1/4		1/4	1		4	64		276
24	24	6/8	3/8	1	1	1/8		1/8	1		10	70		273
24	24	6/8	3/8	1	1	1/8		1/8	1		7	73		273
24	24	6/8	7/16	2	1	1/16		1/16	1		4	52		284
24	24	6/8	1/2	2	1	1/16		1/16	1		4	52		285
24	24	6/8	1/2	1	1	1/8		1/8	1		5	71		274
24	24	6/8	1/2	1	1	1/8		1/8	1		2	74		274
24	24	6/8	9/16	2	1	1/16		1/16	1		4	52		286
24	24	6/8	5/8	2	1	1/16		1/16	1		4	52		287
24	24	6/8	11/16	2	1	1/16		1/16	1		4	52		288
24	24	6/8	11/16	1	1	1/16		1/16	1		8	68		275
24	24	6/8	11/16	1	1	1/16		1/16	1		5	71		275
25	25	6/8	0	2	1	1/16		1/16	1		6	42		297
25	25	6/8	0	1	1	1/8		1/8	1		3	69		289
25	25	6/8	1/16	2	1	1/16		1/16	1		6	54		298
25	25	6/8	1/8	2	1	1/16		1/16	1		6	54		299
25	25	6/8	1/8	1	1	1/8		1/8	1		3	69		290
25	25	6/8	3/16	2	1	1/16		1/16	1		6	54		300
25	25	6/8	1/4	2	1	1/16		1/16	1		8	44		301
25	25	6/8	1/4	1	1	1/16		1/16	1		5	71		291
25	25	6/8	5/16	2	1	1/16		1/16	1		8	56		302
25	25	6/8	5/16	1	1	1/32		1/32	1		3	69		292
25	25	6/8	11/32	1	1	1/32		1/32	1		5	71		293
25	25	6/8	3/8	2	1	1/16		1/16	1		3	45		303
25	25	6/8	3/8	1	1	1/8		1/8	1		7	73		294
25	25	6/8	7/16	2	1	1/16		1/16	1		3	57		304
25	25	6/8	1/2	2	1	1/16		1/16	1		3	57		305
25	25	6/8	1/2	1	1	1/8		1/8	1		7	73		295
25	25	6/8	9/16	2	1	1/16		1/16	1		3	57		306
25	25	6/8	5/8	2	1	1/16		1/16	1		2	38		307
25	25	6/8	5/8	1	1	1/8		1/8	1		6	66		296
25	25	6/8	5/8	1	1	1/8		1/8	1		5	71		296
25	25	6/8	5/8	1	1	1/8		1/8	1		2	74		296
25	25	6/8	11/16	2	1	1/16		1/16	1		2	50		308
26	26	6/8	0	2	1	1/16		1/16	1		4	40		313
26	26	6/8	0	1	1	1/8		1/8	1		4	64		309
26	26	6/8	0	1	1	1/8		1/8	1		3	69		309
26	26	6/8	0	1	1	1/8		1/8	1		7	73		309
26	26	6/8	1/16	2	1	1/16		1/16	1		4	52		314
26	26	6/8	1/8	2	1	1/16		1/16	1		4	52		315
26	26	6/8	1/8	1	1	1/8		1/8	1		4	64		310
26	26	6/8	1/8	1	1	1/8		1/8	1		3	69		310
26	26	6/8	1/8	1	1	1/8		1/8	1		7	73		310
26	26	6/8	3/16	2	1	1/16		1/16	1		4	52		316
26	26	6/8	1/4	2	1	1/16		1/16	1		4	40		317
26	26	6/8	1/4	1	1	1/8		1/8	1		4	64		311
26	26	6/8	1/4	1	1	1/8		1/8	1		8	68		311
26	26	6/8	1/4	1	1	1/8		1/8	1		5	71		311
26	26	6/8	5/16	2	1	1/16		1/16	1		4	52		318
26	26	6/8	3/8	2	1	1/8		1/8	1		3	33		319
26	26	6/8	3/8	1	1	1/8		1/8	1		7	61		312
26	26	6/8	3/8	1	1	1/8		1/8	1		4	64		312
26	26	6/8	3/8	1	1	1/8		1/8	1		3	69		312
26	26	6/8	1/2	2	1	1/8		1/8	1		3	45		320
27	27	6/8	0	1	1	1/16		1/16	1		9	75		321
27	27	6/8	1/16	1	1	1/16		1/16	1		4	76		322
27	27	6/8	1/8	2	1	1/8		1/8	1		3	57		331
27	27	6/8	1/8	2	1	1/8		1/8	1		7	61		331
27	27	6/8	3/16	1	1	1/16		1/16	1		4	76		323
27	27	6/8	1/4	1	1	1/16		1/16	1		9	75		324
27	27	6/8	5/16	1	1	1/16		1/16	1		4	76		325
27	27	6/8	3/8	1	1	1/16		1/16	1		11	77		326
27	27	6/8	7/16	1	1	1/16		1/16	1		6	78		327
27	27	6/8	1/2	2	1	1/8		1/8	1		3	57		332
27	27	6/8	1/2	2	1	1/8		1/8	1		2	62		332
27	27	6/8	9/16	1	1	1/16		1/16	1		6	78		328
27	27	6/8	5/8	1	1	1/16		1/16	1		11	77		329
27	27	6/8	11/16	1	1	1/16		1/16	1		6	78		330
28	28	6/8	0	2	1	1/8		1/8	1		3	57		344
28	28	6/8	0	2	1	1/8		1/8	1		6	66		344
28	28	6/8	0	1	1	1/16		1/16	1		8	80		333
28	28	6/8	1/16	1	1	1/16		1/16	1		3	81		334
28	28	6/8	1/8	2	1	1/8		1/8	1		3	57		345
28	28	6/8	1/8	2	1	1/8		1/8	1		4	64		345
28	28	6/8	1/8	1	1	1/16		1/16	1		13	79		335
28	28	6/8	3/16	1	1	1/16		1/16	1		8	80		336
28	28	6/8	1/4	2	1	1/8		1/8	1		3	57		346
28	28	6/8	1/4	2	1	1/8		1/8	1		2	62		346
28	28	6/8	1/4	1	1	1/16		1/16	1		11	77		337
28	28	6/8	5/16	1	1	1/16		1/16	1		6	78		338
28	28	6/8	3/8	1	1	1/16		1/16	1		9	75		339
28	28	6/8	7/16	1	1	1/16		1/16	1		4	76		340
28	28	6/8	1/2	2	1	1/8		1/8	1		3	57		347
28	28	6/8	1/2	2	1	1/8		1/8	1		7	61		347
28	28	6/8	9/16	1	1	1/16		1/16	1		4	76		341
28	28	6/8	5/8	1	1	1/16		1/16	1		4	76		342
28	28	6/8	11/16	1	1	1/16		1/16	1		4	76		343
29	29	6/8	0	2	1	3/8		1/4	3/2		3	57		360
29	29	6/8	0	2	1	3/8		1/4	3/2		7	61		360
29	29	6/8	0	2	1	3/8		1/4	3/2		4	64		360
29	29	6/8	0	1	1	1/16		1/16	1		4	76		348
29	29	6/8	1/16	1	1	1/16		1/16	1		7	73		349
29	29	6/8	1/8	1	1	1/16		1/16	1		3	69		350
29	29	6/8	3/16	1	1	1/16		1/16	1		4	76		351
29	29	6/8	1/4	1	1	1/16		1/16	1		4	76		352
29	29	6/8	5/16	1	1	1/16		1/16	1		4	76		353
29	29	6/8	3/8	2	1	3/8		1/4	3/2		5	59		361
29	29	6/8	3/8	2	1	3/8		1/4	3/2		2	62		361
