mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.75		0	0	6/8	2	2	3/16		1/8	3/2		3	57	A3	3	9
1	1	0	0	1.0		0	0	6/8	2	1	1/4		1/4	1		4	64	E4	4	5
1	1	0	0	0.75		0	0	6/8	1	1	3/16		1/8	3/2		7	73	C#5	5	0
1	1	3/4	3/4	0.25		3/16	3/16	6/8	2	2	1/16		1/16	1		5	59	B3	3	10
1	1	3/4	3/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		2	74	D5	5	1
1	1	1	1	0.5		1/4	1/4	6/8	2	2	1/8		1/8	1		3	57	A3	3	11
1	1	1	1	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	6
1	1	1	1	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	2
1	1	3/2	3/2	1.0		3/8	3/8	6/8	2	2	1/4		1/4	1		7	61	C#4	4	12
1	1	3/2	3/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	7
1	1	3/2	3/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	3
1	1	5/2	5/2	0.5		5/8	5/8	6/8	2	2	1/8		1/8	1		7	61	C#4	4	13
1	1	5/2	5/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	8
1	1	5/2	5/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	4
2	2	3	3	0.75		0	0	6/8	2	2	3/16		1/8	3/2		8	56	G#3	3	23
2	2	3	3	1.0		0	0	6/8	2	1	1/4		1/4	1		4	64	E4	4	19
2	2	3	3	0.75		0	0	6/8	1	1	3/16		1/8	3/2		5	71	B4	4	14
2	2	15/4	15/4	0.25		3/16	3/16	6/8	2	2	1/16		1/16	1		3	57	A3	3	24
2	2	15/4	15/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		7	73	C#5	5	15
2	2	4	4	0.5		1/4	1/4	6/8	2	2	1/8		1/8	1		8	56	G#3	3	25
2	2	4	4	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	20
2	2	4	4	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	16
2	2	9/2	9/2	1.0		3/8	3/8	6/8	2	2	1/4		1/4	1		5	59	B3	3	26
2	2	9/2	9/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	21
2	2	9/2	9/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		2	74	D5	5	17
2	2	11/2	11/2	0.5		5/8	5/8	6/8	2	2	1/8		1/8	1		5	59	B3	3	27
2	2	11/2	11/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	22
2	2	11/2	11/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	18
3	3	6	6	1.0		0	0	6/8	2	2	1/4		1/4	1		6	54	F#3	3	36
3	3	6	6	1.0		0	0	6/8	2	1	1/4		1/4	1		4	64	E4	4	32
3	3	6	6	1.0		0	0	6/8	1	1	1/4		1/4	1		3	69	A4	4	28
3	3	7	7	0.5		1/4	1/4	6/8	2	2	1/8		1/8	1		6	54	F#3	3	37
3	3	7	7	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	33
3	3	7	7	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	29
3	3	15/2	15/2	1.0		3/8	3/8	6/8	2	2	1/4		1/4	1		8	56	G#3	3	38
3	3	15/2	15/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	34
3	3	15/2	15/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		5	71	B4	4	30
3	3	17/2	17/2	0.5		5/8	5/8	6/8	2	2	1/8		1/8	1		8	56	G#3	3	39
3	3	17/2	17/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	35
3	3	17/2	17/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	31
4	4	9	9	1.0		0	0	6/8	2	2	1/4		1/4	1		3	57	A3	3	49
4	4	9	9	1.0		0	0	6/8	2	1	1/4		1/4	1		4	64	E4	4	46
4	4	9	9	1.0		0	0	6/8	1	1	1/4		1/4	1		7	73	C#5	5	40
4	4	10	10	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		2	50	D3	3	47
4	4	10	10	0.5		1/4	1/4	6/8	1	2	1/8		1/8	1		5	71	B4	4	45
4	4	10	10	0.25		1/4	1/4	6/8	1	1	1/16		1/16	1		4	76	E5	5	41
4	4	41/4	41/4	0.25		5/16	5/16	6/8	1	1	1/16		1/16	1		2	74	D5	5	42
4	4	21/2	21/2	1.5		3/8	3/8	6/8	2	1	3/8		1/4	3/2		4	52	E3	3	48
4	4	21/2	21/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		3	69	A4	4	43
4	4	21/2	21/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	43
4	4	23/2	23/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		8	68	G#4	4	44
4	4	23/2	23/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	B4	4	44
5	5	12	12	0.75		0	0	6/8	2	2	3/16		1/8	3/2		3	57	A3	3	59
5	5	12	12	1.0		0	0	6/8	2	1	1/4		1/4	1		4	64	E4	4	55
5	5	12	12	0.75		0	0	6/8	1	1	3/16		1/8	3/2		7	73	C#5	5	50
5	5	51/4	51/4	0.25		3/16	3/16	6/8	2	2	1/16		1/16	1		5	59	B3	3	60
5	5	51/4	51/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		2	74	D5	5	51
5	5	13	13	0.5		1/4	1/4	6/8	2	2	1/8		1/8	1		3	57	A3	3	61
5	5	13	13	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	56
5	5	13	13	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	52
5	5	27/2	27/2	1.0		3/8	3/8	6/8	2	2	1/4		1/4	1		7	61	C#4	4	62
5	5	27/2	27/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	57
5	5	27/2	27/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	53
5	5	29/2	29/2	0.5		5/8	5/8	6/8	2	2	1/8		1/8	1		7	61	C#4	4	63
5	5	29/2	29/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	58
5	5	29/2	29/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		4	76	E5	5	54
6	6	15	15	0.75		0	0	6/8	2	2	3/16		1/8	3/2		8	56	G#3	3	73
6	6	15	15	1.0		0	0	6/8	2	1	1/4		1/4	1		4	64	E4	4	69
6	6	15	15	0.75		0	0	6/8	1	1	3/16		1/8	3/2		5	71	B4	4	64
6	6	63/4	63/4	0.25		3/16	3/16	6/8	2	2	1/16		1/16	1		3	57	A3	3	74
6	6	63/4	63/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		7	73	C#5	5	65
6	6	16	16	0.5		1/4	1/4	6/8	2	2	1/8		1/8	1		8	56	G#3	3	75
6	6	16	16	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	70
6	6	16	16	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		5	71	B4	4	66
6	6	33/2	33/2	1.0		3/8	3/8	6/8	2	2	1/4		1/4	1		5	59	B3	3	76
6	6	33/2	33/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	64	E4	4	71
6	6	33/2	33/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		2	74	D5	5	67
6	6	35/2	35/2	0.5		5/8	5/8	6/8	2	2	1/8		1/8	1		5	59	B3	3	77
6	6	35/2	35/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		4	64	E4	4	72
6	6	35/2	35/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		2	74	D5	5	68
7	7	18	18	1.0		0	0	6/8	2	2	1/4		1/4	1		6	54	F#3	3	86
7	7	18	18	1.0		0	0	6/8	2	1	1/4		1/4	1		4	64	E4	4	82
7	7	18	18	1.0		0	0	6/8	1	1	1/4		1/4	1		3	69	A4	4	78
7	7	19	19	0.5		1/4	1/4	6/8	2	2	1/8		1/8	1		8	56	G#3	3	87
7	7	19	19	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	E4	4	83
