mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
4	4	4/4	5/16	2	1	1/16		1/16	1		1	55		95
4	4	4/4	5/16	1	1	1/16		1/16	1		1	67		79
4	4	4/4	3/8	2	1	1/16		1/16	1		-2	58		96
4	4	4/4	3/8	1	1	1/16		1/16	1		1	67		80
4	4	4/4	7/16	2	1	1/16		1/16	1		1	55		97
4	4	4/4	7/16	1	1	1/16		1/16	1		1	67		81
4	4	4/4	1/2	2	1	1/16		1/16	1		-2	46		98
4	4	4/4	1/2	1	2	1/4		1/4	1		-3	63		88
4	4	4/4	1/2	1	1	7/32		1/8	7/4		1	67		82
4	4	4/4	9/16	2	1	1/16		1/16	1		-3	51		99
4	4	4/4	5/8	2	1	1/16		1/16	1		1	55		100
4	4	4/4	11/16	2	1	1/16		1/16	1		-3	51		101
4	4	4/4	23/32	1	1	1/32		1/32	1		-4	68		83
4	4	4/4	3/4	2	1	1/16		1/16	1		-2	46		102
4	4	4/4	3/4	1	2	1/8		1/8	1		2	62		89
4	4	4/4	3/4	1	1	1/8		1/8	1		-1	65		84
4	4	4/4	13/16	2	1	1/16		1/16	1		2	50		103
4	4	4/4	7/8	2	1	1/16		1/16	1		-1	53		104
4	4	4/4	29/32	1	1	1/32		1/32	1		-2	70		85
4	4	4/4	15/16	2	1	1/16		1/16	1		2	50		105
4	4	4/4	15/16	1	1	1/32		1/32	1		-4	68		86
4	4	4/4	31/32	1	1	1/32		1/32	1		-1	65		87
5	5	4/4	0	2	1	1/4		1/4	1		-3	51		127
5	5	4/4	0	1	1	1/4		1/4	1		-3	63		106
5	5	4/4	1/16	1	2	1/16		1/16	1		1	55		119
5	5	4/4	1/8	1	2	1/16		1/16	1		-2	58		120
5	5	4/4	3/16	1	2	1/16		1/16	1		1	55		121
5	5	4/4	1/4	2	1	1/4		1/4	1		-2	46		128
5	5	4/4	1/4	1	2	1/16		1/16	1		2	62		122
5	5	4/4	1/4	1	1	1/4		1/4	1		-1	65		107
5	5	4/4	5/16	1	2	1/16		1/16	1		-2	58		123
5	5	4/4	3/8	1	2	1/16		1/16	1		2	62		124
5	5	4/4	7/16	1	2	1/16		1/16	1		-2	58		125
5	5	4/4	1/2	2	1	1/4		1/4	1		-3	39		129
5	5	4/4	1/2	1	2	1/8		1/8	1		-3	63		126
5	5	4/4	1/2	1	1	3/32		1/16	3/2		1	67		108
5	5	4/4	19/32	1	1	1/32		1/32	1		-4	68		109
5	5	4/4	5/8	1	1	1/32		1/32	1		-2	70		110
5	5	4/4	21/32	1	1	1/32		1/32	1		0	72		111
5	5	4/4	11/16	1	1	1/32		1/32	1		2	74		112
5	5	4/4	23/32	1	1	1/32		1/32	1		-3	75		113
5	5	4/4	3/4	1	1	1/16		1/16	1		-2	70		114
5	5	4/4	7/8	1	1	1/32		1/32	1		-3	75		115
5	5	4/4	29/32	1	1	1/32		1/32	1		2	74		116
5	5	4/4	15/16	1	1	1/32		1/32	1		-5	73		117
5	5	4/4	31/32	1	1	1/32		1/32	1		0	72		118
6	6	4/4	0	1	1	1/16		1/16	1		5	71		130
6	6	4/4	1/16	2	1	1/16		1/16	1		1	55		146
6	6	4/4	1/16	2	1	1/16		1/16	1		-3	63		146
6	6	4/4	1/8	1	1	1/32		1/32	1		-3	75		131
6	6	4/4	5/32	1	1	1/32		1/32	1		2	74		132
6	6	4/4	3/16	1	1	1/32		1/32	1		-5	73		133
6	6	4/4	7/32	1	1	1/32		1/32	1		0	72		134
6	6	4/4	1/4	1	1	1/16		1/16	1		5	71		135
6	6	4/4	5/16	2	1	1/16		1/16	1		1	55		147
6	6	4/4	5/16	2	1	1/16		1/16	1		-3	63		147
6	6	4/4	3/8	1	1	1/32		1/32	1		-3	75		136
6	6	4/4	13/32	1	1	1/32		1/32	1		2	74		137
6	6	4/4	7/16	1	1	1/32		1/32	1		-5	73		138
6	6	4/4	15/32	1	1	1/32		1/32	1		0	72		139
6	6	4/4	1/2	2	1	1/4		1/4	1		1	55		148
6	6	4/4	1/2	2	1	1/4		1/4	1	1	-3	63		148
6	6	4/4	1/2	1	1	1/4		1/4	1		5	71		140
6	6	4/4	3/4	2	1	1/16		1/16	1		-4	56		149
6	6	4/4	3/4	2	1	1/16		1/16	1	-1	-3	63		149
6	6	4/4	3/4	1	1	1/16		1/16	1		0	72		141
6	6	4/4	7/8	1	1	1/32		1/32	1		-1	65		142
6	6	4/4	29/32	1	1	1/32		1/32	1		1	67		143
6	6	4/4	15/16	1	1	1/32		1/32	1		-4	68		144
6	6	4/4	31/32	1	1	1/32		1/32	1		3	69		145
7	7	4/4	0	1	1	1/8		1/8	1	1	-2	70		150
7	7	4/4	1/8	2	2	1/8		1/8	1		1	43		167
7	7	4/4	1/8	2	1	1/8		1/8	1		-3	51		162
7	7	4/4	1/8	1	1	1/32		1/32	1	-1	-2	70		151
7	7	4/4	5/32	1	1	1/32		1/32	1		0	72		152
7	7	4/4	3/16	1	1	1/32		1/32	1		2	74		153
7	7	4/4	7/32	1	1	1/32		1/32	1		-3	75		154
7	7	4/4	1/4	2	2	1/4		1/4	1		-2	46		168
7	7	4/4	1/4	2	1	1/8		1/8	1		1	55		163
7	7	4/4	1/4	1	2	3/16		1/8	3/2		-2	58		160
7	7	4/4	1/4	1	1	3/16		1/8	3/2		-3	63		155
7	7	4/4	3/8	2	1	1/8		1/8	1		-4	56		164
7	7	4/4	7/16	1	2	1/16		1/16	1		2	62		161
7	7	4/4	7/16	1	1	1/32		1/32	1		1	67		156
7	7	4/4	15/32	1	1	1/32		1/32	1		-1	65		157
7	7	4/4	1/2	2	1	1/8		1/8	1		-3	51		165
7	7	4/4	1/2	2	1	1/8		1/8	1		1	55		165
7	7	4/4	1/2	1	1	1/8		1/8	1		-3	63		158
7	7	4/4	5/8	2	1	1/8		1/8	1		-3	51		166
7	7	4/4	5/8	2	1	1/8		1/8	1		1	55		166
7	7	4/4	5/8	1	1	1/8		1/8	1		-3	63		159
8	8	4/4	0	2	1	1/2		1/2	1		-2	58		189
8	8	4/4	0	1	2	1/16		1/16	1		2	74		181
8	8	4/4	0	1	1	1/4		1/4	1		-1	77		169
8	8	4/4	1/16	1	2	1/16		1/16	1		-1	65		182
8	8	4/4	1/8	1	2	1/16		1/16	1		2	74		183
8	8	4/4	3/16	1	2	1/16		1/16	1		-1	65		184
8	8	4/4	1/4	1	2	1/16		1/16	1		-2	70		185
8	8	4/4	1/4	1	1	1/4		1/4	1		2	74		170
8	8	4/4	5/16	1	2	1/16		1/16	1		-1	65		186
8	8	4/4	3/8	1	2	1/16		1/16	1		-2	70		187
8	8	4/4	7/16	1	2	1/16		1/16	1		-1	65		188
8	8	4/4	1/2	2	1	1/4		1/4	1	1	-1	41		190
8	8	4/4	1/2	2	1	1/4		1/4	1	1	-1	53		190
8	8	4/4	1/2	1	1	1/8		1/8	1	1	2	74		171
8	8	4/4	1/2	1	1	1/8		1/8	1	1	-1	77		171
8	8	4/4	5/8	1	1	1/32		1/32	1	-1	2	74		172
8	8	4/4	5/8	1	1	1/32		1/32	1	-1	-1	77		172
8	8	4/4	21/32	1	1	1/32		1/32	1		7	73		173
8	8	4/4	21/32	1	1	1/32		1/32	1		4	76		173
8	8	4/4	11/16	1	1	1/32		1/32	1		0	72		174
8	8	4/4	11/16	1	1	1/32		1/32	1		-3	75		174
8	8	4/4	23/32	1	1	1/32		1/32	1		-2	70		175
8	8	4/4	23/32	1	1	1/32		1/32	1		2	74		175
8	8	4/4	3/4	2	1	1/16		1/16	1	-1	-1	41		191
8	8	4/4	3/4	2	1	1/16		1/16	1	-1	-1	53		191
8	8	4/4	3/4	1	1	1/16		1/16	1		3	69		176
8	8	4/4	3/4	1	1	1/16		1/16	1		0	72		176
8	8	4/4	7/8	1	1	1/32		1/32	1		2	74		177
8	8	4/4	7/8	1	1	1/32		1/32	1		6	78		177
8	8	4/4	29/32	1	1	1/32		1/32	1		-3	75		178
8	8	4/4	29/32	1	1	1/32		1/32	1		1	79		178
8	8	4/4	15/16	1	1	1/32		1/32	1		2	74		179
8	8	4/4	15/16	1	1	1/32		1/32	1		6	78		179
8	8	4/4	31/32	1	1	1/32		1/32	1		-3	75		180
8	8	4/4	31/32	1	1	1/32		1/32	1		1	79		180
9	9	4/4	0	2	1	1/32		1/32	1		-6	66		210
9	9	4/4	0	1	1	1/16		1/16	1		3	69		192
9	9	4/4	0	1	1	1/16		1/16	1		0	72		192
9	9	4/4	1/32	2	1	1/32		1/32	1		-1	65		211
9	9	4/4	1/16	2	1	1/32		1/32	1		-6	66		212
9	9	4/4	3/32	2	1	1/32		1/32	1		-1	65		213
9	9	4/4	1/8	1	1	1/32		1/32	1		2	74		193
9	9	4/4	1/8	1	1	1/32		1/32	1		6	78		193
9	9	4/4	5/32	1	1	1/32		1/32	1		-3	75		194
9	9	4/4	5/32	1	1	1/32		1/32	1		1	79		194
9	9	4/4	3/16	1	1	1/32		1/32	1		2	74		195
9	9	4/4	3/16	1	1	1/32		1/32	1		6	78		195
9	9	4/4	7/32	1	1	1/32		1/32	1		-3	75		196
9	9	4/4	7/32	1	1	1/32		1/32	1		1	79		196
9	9	4/4	1/4	2	1	1/32		1/32	1		-6	66		214
9	9	4/4	1/4	1	1	1/16		1/16	1		3	69		197
9	9	4/4	1/4	1	1	1/16		1/16	1		0	72		197
9	9	4/4	9/32	2	1	1/32		1/32	1		-1	65		215
9	9	4/4	5/16	2	1	1/32		1/32	1		-6	66		216
9	9	4/4	11/32	2	1	1/32		1/32	1		-1	65		217
9	9	4/4	3/8	1	1	1/32		1/32	1		5	71		198
9	9	4/4	13/32	1	1	1/32		1/32	1		0	72		199
9	9	4/4	7/16	1	1	1/32		1/32	1		2	74		200
9	9	4/4	15/32	1	1	1/32		1/32	1		-3	75		201
9	9	4/4	1/2	2	2	1/4		1/4	1	1	-2	58		222
9	9	4/4	1/2	1	1	3/16		1/8	3/2		-1	77		202
9	9	4/4	9/16	2	1	1/16		1/16	1		0	60		218
9	9	4/4	5/8	2	1	1/16		1/16	1		-3	63		219
9	9	4/4	11/16	2	1	1/16		1/16	1		3	69		220
9	9	4/4	11/16	1	1	1/32		1/32	1		1	79		203
9	9	4/4	23/32	1	1	1/32		1/32	1		-3	75		204
9	9	4/4	3/4	2	1	1/16		1/16	1	-1	-2	58		221
9	9	4/4	3/4	2	1	1/16		1/16	1		-2	70		221
9	9	4/4	3/4	1	1	1/16		1/16	1		2	74		205
9	9	4/4	7/8	1	1	3/64		1/32	3/2		-1	77		206
9	9	4/4	59/64	1	1	1/64		1/64	1		2	74		207
9	9	4/4	15/16	1	1	3/64		1/32	3/2		-1	77		208
9	9	4/4	63/64	1	1	1/64		1/64	1		2	74		209
10	10	4/4	0	2	1	1/16		1/16	1		2	50		236
10	10	4/4	0	1	1	1/8		1/8	1		-2	82		223
10	10	4/4	1/16	2	1	1/16		1/16	1		-1	53		237
10	10	4/4	1/8	2	1	1/16		1/16	1		-2	58		238
10	10	4/4	1/8	1	1	1/4		1/4	1	1	-2	82		224
10	10	4/4	3/16	2	1	1/16		1/16	1		-1	53		239
10	10	4/4	1/4	2	1	1/16		1/16	1		2	50		240
10	10	4/4	5/16	2	1	1/16		1/16	1		-1	53		241
10	10	4/4	3/8	2	1	1/16		1/16	1		-2	58		242
10	10	4/4	3/8	1	1	1/32		1/32	1	-1	-2	82		225
10	10	4/4	13/32	1	1	1/32		1/32	1		0	84		226
10	10	4/4	7/16	2	1	1/16		1/16	1		-1	53		243
10	10	4/4	7/16	1	1	1/32		1/32	1		2	86		227
10	10	4/4	15/32	1	1	1/32		1/32	1		-2	82		228
10	10	4/4	1/2	2	1	1/16		1/16	1		-3	51		244
10	10	4/4	1/2	1	1	1/16		1/16	1		3	81		229
10	10	4/4	9/16	2	1	1/16		1/16	1		1	55		245
10	10	4/4	9/16	1	1	1/16		1/16	1		1	79		230
10	10	4/4	5/8	2	1	1/16		1/16	1		-2	58		246
10	10	4/4	5/8	1	1	1/4		1/4	1	1	1	79		231
10	10	4/4	11/16	2	1	1/16		1/16	1		1	55		247
10	10	4/4	3/4	2	1	1/16		1/16	1		-3	51		248
10	10	4/4	13/16	2	1	1/16		1/16	1		1	55		249
10	10	4/4	7/8	2	1	1/16		1/16	1		-2	58		250
10	10	4/4	7/8	1	1	1/32		1/32	1	-1	1	79		232
10	10	4/4	29/32	1	1	1/32		1/32	1		3	81		233
10	10	4/4	15/16	2	1	1/16		1/16	1		1	55		251
10	10	4/4	15/16	1	1	1/32		1/32	1		-2	82		234
10	10	4/4	31/32	1	1	1/32		1/32	1		1	79		235
11	11	4/4	0	2	1	1/16		1/16	1		-1	53		268
11	11	4/4	0	1	1	1/16		1/16	1		-1	77		252
11	11	4/4	1/16	2	1	1/16		1/16	1		3	57		269
11	11	4/4	1/16	1	1	1/16		1/16	1		-3	75		253
11	11	4/4	1/8	2	1	1/16		1/16	1		0	60		270
11	11	4/4	1/8	1	1	1/8		1/8	1	1	-3	75		254
11	11	4/4	3/16	2	1	1/16		1/16	1		3	57		271
11	11	4/4	1/4	2	1	1/16		1/16	1		-1	53		272
11	11	4/4	1/4	1	1	1/16		1/16	1	-1	-3	75		255
11	11	4/4	5/16	2	1	1/16		1/16	1		3	57		273
11	11	4/4	5/16	1	1	1/16		1/16	1		-3	75		256
11	11	4/4	3/8	2	1	1/16		1/16	1		0	60		274
11	11	4/4	3/8	1	1	1/16		1/16	1		-3	75		257
11	11	4/4	7/16	2	1	1/16		1/16	1		3	57		275
11	11	4/4	7/16	1	1	1/16		1/16	1		-3	75		258
11	11	4/4	1/2	2	1	1/16		1/16	1		1	55		276
11	11	4/4	1/2	1	1	1/8		1/8	1		7	73		259
11	11	4/4	9/16	2	1	1/16		1/16	1		-2	58		277
11	11	4/4	5/8	2	1	1/16		1/16	1		2	62		278
11	11	4/4	5/8	1	1	1/8		1/8	1		2	74		260
11	11	4/4	11/16	2	1	1/16		1/16	1		-2	58		279
11	11	4/4	3/4	2	1	1/16		1/16	1		1	55		280
11	11	4/4	25/32	1	1	1/32		1/32	1		-2	70		261
11	11	4/4	13/16	2	1	1/16		1/16	1		-2	58		281
11	11	4/4	13/16	1	1	1/32		1/32	1		0	72		262
11	11	4/4	27/32	1	1	1/32		1/32	1		2	74		263
11	11	4/4	7/8	2	1	1/16		1/16	1		2	62		282
11	11	4/4	7/8	1	1	1/32		1/32	1		-3	75		264
11	11	4/4	29/32	1	1	1/32		1/32	1		-1	77		265
11	11	4/4	15/16	2	1	1/16		1/16	1		-2	58		283
11	11	4/4	15/16	1	1	1/32		1/32	1		1	79		266
11	11	4/4	31/32	1	1	1/32		1/32	1		3	81		267
12	12	4/4	0	2	1	1/16		1/16	1		2	50		302
12	12	4/4	0	1	1	3/64		1/32	3/2		-2	82		284
12	12	4/4	3/64	1	1	1/64		1/64	1		-1	77		285
12	12	4/4	1/16	2	1	1/16		1/16	1		-1	53		303
12	12	4/4	1/16	1	1	3/64		1/32	3/2		2	86		286
12	12	4/4	7/64	1	1	1/64		1/64	1		-2	82		287
12	12	4/4	1/8	2	1	1/16		1/16	1		-2	58		304
12	12	4/4	1/8	1	1	1/8		1/8	1	1	-1	89		288
12	12	4/4	3/16	2	1	1/16		1/16	1		-1	53		305
12	12	4/4	1/4	2	1	1/16		1/16	1		2	50		306
12	12	4/4	1/4	1	1	1/32		1/32	1	-1	-1	89		289
12	12	4/4	9/32	1	1	1/32		1/32	1		2	86		290
12	12	4/4	5/16	2	1	1/16		1/16	1		-1	53		307
12	12	4/4	5/16	1	1	1/32		1/32	1		5	83		291
12	12	4/4	11/32	1	1	1/32		1/32	1		-4	80		292
12	12	4/4	3/8	2	1	1/16		1/16	1		-4	56		308
12	12	4/4	3/8	1	1	1/32		1/32	1		-1	77		293
12	12	4/4	13/32	1	1	1/32		1/32	1		2	74		294
12	12	4/4	7/16	2	1	1/16		1/16	1		-1	53		309
12	12	4/4	7/16	1	1	1/32		1/32	1		5	71		295
12	12	4/4	15/32	1	1	1/32		1/32	1		-4	68		296
12	12	4/4	1/2	2	1	1/16		1/16	1		-3	51		310
12	12	4/4	1/2	1	1	1/16		1/16	1		1	67		297
12	12	4/4	9/16	2	1	1/16		1/16	1		1	55		311
12	12	4/4	9/16	1	1	1/8		1/8	1		6	78		298
12	12	4/4	5/8	2	1	1/16		1/16	1		0	60		312
12	12	4/4	11/16	2	1	1/16		1/16	1		1	55		313
12	12	4/4	11/16	1	1	1/8		1/8	1		1	79		299
12	12	4/4	3/4	2	1	1/16		1/16	1		4	52		314
12	12	4/4	13/16	2	1	1/16		1/16	1		1	55		315
12	12	4/4	13/16	1	1	1/8		1/8	1		3	81		300
12	12	4/4	7/8	2	1	1/16		1/16	1		-5	61		316
12	12	4/4	15/16	2	1	1/16		1/16	1		1	55		317
12	12	4/4	15/16	1	1	1/16		1/16	1	1	-2	82		301
13	13	4/4	0	2	1	1/16		1/16	1		-1	53		339
13	13	4/4	0	1	1	1/16		1/16	1	-1	-2	82		318
13	13	4/4	1/16	2	1	1/16		1/16	1		-2	58		340
13	13	4/4	1/16	1	1	1/32		1/32	1		2	86		319
13	13	4/4	3/32	1	1	1/32		1/32	1		-1	89		320
13	13	4/4	1/8	2	1	1/16		1/16	1		2	62		341
13	13	4/4	1/8	1	1	1/8		1/8	1	1	-1	77		321
13	13	4/4	3/16	2	1	1/16		1/16	1		-2	58		342
13	13	4/4	1/4	2	1	1/16		1/16	1		-1	53		343
13	13	4/4	1/4	1	1	1/32		1/32	1	-1	-1	77		322
13	13	4/4	9/32	1	1	1/32		1/32	1		6	78		323
13	13	4/4	5/16	2	1	1/16		1/16	1		3	57		344
13	13	4/4	5/16	1	1	1/32		1/32	1		1	79		324
13	13	4/4	11/32	1	1	1/32		1/32	1		-1	77		325
13	13	4/4	3/8	2	1	1/16		1/16	1		0	60		345
13	13	4/4	3/8	1	1	1/32		1/32	1		-1	77		326
13	13	4/4	13/32	1	1	1/32		1/32	1		-3	75		327
13	13	4/4	7/16	2	1	1/16		1/16	1		3	57		346
13	13	4/4	7/16	1	1	1/32		1/32	1		2	74		328
13	13	4/4	15/32	1	1	1/32		1/32	1		0	72		329
13	13	4/4	1/2	2	1	1/32		1/32	1		-2	58		347
13	13	4/4	1/2	1	1	1/8		1/8	1		-2	70		330
13	13	4/4	17/32	2	1	1/32		1/32	1		2	62		348
13	13	4/4	9/16	2	1	1/32		1/32	1		-1	65		349
13	13	4/4	19/32	2	1	1/32		1/32	1		2	62		350
13	13	4/4	5/8	2	1	1/32		1/32	1		-1	65		351
13	13	4/4	21/32	2	1	1/32		1/32	1		2	62		352
13	13	4/4	11/16	2	1	1/32		1/32	1		-1	65		353
13	13	4/4	23/32	2	1	1/32		1/32	1		2	62		354
13	13	4/4	3/4	2	1	1/8		1/8	1		-1	53		355
13	13	4/4	3/4	2	1	1/8		1/8	1		-3	63		355
13	13	4/4	3/4	1	1	1/32		1/32	1		3	69		331
13	13	4/4	25/32	1	1	1/32		1/32	1		0	72		332
13	13	4/4	13/16	1	1	1/32		1/32	1		1	79		333
13	13	4/4	27/32	1	1	1/32		1/32	1		-1	77		334
13	13	4/4	7/8	1	1	1/32		1/32	1		1	79		335
13	13	4/4	29/32	1	1	1/32		1/32	1		-1	77		336
13	13	4/4	15/16	1	1	1/32		1/32	1		1	79		337
13	13	4/4	31/32	1	1	1/32		1/32	1		-1	77		338
14	14	4/4	0	2	1	1/32		1/32	1		-2	58		376
14	14	4/4	0	1	1	1/8		1/8	1		-1	77		356
14	14	4/4	1/32	2	1	1/32		1/32	1		2	62		377
14	14	4/4	1/16	2	1	1/32		1/32	1		-1	65		378
14	14	4/4	3/32	2	1	1/32		1/32	1		2	62		379
14	14	4/4	1/8	2	1	1/32		1/32	1		-1	65		380
14	14	4/4	1/8	1	1	1/16		1/16	1		-2	82		357
14	14	4/4	5/32	2	1	1/32		1/32	1		2	62		381
14	14	4/4	3/16	2	1	1/32		1/32	1		-1	65		382
14	14	4/4	7/32	2	1	1/32		1/32	1		2	62		383
14	14	4/4	1/4	2	1	1/8		1/8	1		-1	53		384
14	14	4/4	1/4	2	1	1/8		1/8	1		-3	63		384
14	14	4/4	1/4	1	1	1/32		1/32	1		3	69		358
14	14	4/4	9/32	1	1	1/32		1/32	1		0	72		359
14	14	4/4	5/16	1	1	1/32		1/32	1		1	79		360
14	14	4/4	11/32	1	1	1/32		1/32	1		-1	77		361
14	14	4/4	3/8	1	1	1/32		1/32	1		1	79		362
14	14	4/4	13/32	1	1	1/32		1/32	1		-1	77		363
14	14	4/4	7/16	1	1	1/32		1/32	1		1	79		364
14	14	4/4	15/32	1	1	1/32		1/32	1		-1	77		365
14	14	4/4	1/2	2	1	1/32		1/32	1		-2	58		385
14	14	4/4	1/2	1	1	1/8		1/8	1		-1	77		366
14	14	4/4	17/32	2	1	1/32		1/32	1		2	62		386
14	14	4/4	9/16	2	1	1/32		1/32	1		-1	65		387
14	14	4/4	19/32	2	1	1/32		1/32	1		2	62		388
14	14	4/4	5/8	2	1	1/32		1/32	1		-1	65		389
14	14	4/4	5/8	1	1	1/16		1/16	1		-2	70		367
14	14	4/4	21/32	2	1	1/32		1/32	1		2	62		390
14	14	4/4	11/16	2	1	1/32		1/32	1		-1	65		391
14	14	4/4	23/32	2	1	1/32		1/32	1		2	62		392
14	14	4/4	3/4	2	1	1/4		1/4	1		-1	53		393
14	14	4/4	3/4	2	1	1/4		1/4	1		-3	63		393
14	14	4/4	3/4	1	1	1/32		1/32	1		3	69		368
