mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.25	0	11/16	3/4	1	1	1/16		1/16	1		-1	65	F4	4	0
2	1	1/4	0.3333333333333333	0	0	3/4	2	1	1/12		1/8	2/3		-1	53	F3	3	8
2	1	1/4	1.0	0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	1
2	1	7/12	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		3	57	A3	3	9
2	1	11/12	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		0	60	C4	4	10
2	1	5/4	0.0	1/4	1/4	3/4	1	1	0	grace16	1/16	1		5	71	B4	4	2
2	1	5/4	0.3333333333333333	1/4	1/4	3/4	2	1	1/12		1/8	2/3		1	55	G3	3	11
2	1	5/4	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	3
2	1	19/12	0.3333333333333333	1/3	1/3	3/4	2	1	1/12		1/8	2/3		-2	58	Bb3	3	12
2	1	23/12	0.3333333333333333	5/12	5/12	3/4	2	1	1/12		1/8	2/3		0	60	C4	4	13
2	1	9/4	0.0	1/2	1/2	3/4	1	1	0	grace32	1/32	1		5	71	B4	4	4
2	1	9/4	0.0	1/2	1/2	3/4	1	1	0	grace32	1/32	1		0	72	C5	5	5
2	1	9/4	0.0	1/2	1/2	3/4	1	1	0	grace32	1/32	1		2	74	D5	5	6
2	1	9/4	0.3333333333333333	1/2	1/2	3/4	2	1	1/12		1/8	2/3		-1	53	F3	3	14
2	1	9/4	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	C5	5	7
2	1	31/12	0.3333333333333333	7/12	7/12	3/4	2	1	1/12		1/8	2/3		3	57	A3	3	15
2	1	35/12	0.3333333333333333	2/3	2/3	3/4	2	1	1/12		1/8	2/3		0	60	C4	4	16
3	2	13/4	0.3333333333333333	0	0	3/4	2	1	1/12		1/8	2/3		4	52	E3	3	20
3	2	13/4	1.0	0	0	3/4	1	1	1/4		1/4	1		-2	82	Bb5	5	17
3	2	43/12	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		1	55	G3	3	21
3	2	47/12	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		0	60	C4	4	22
3	2	17/4	0.3333333333333333	1/4	1/4	3/4	2	1	1/12		1/8	2/3		0	48	C3	3	23
3	2	17/4	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	70	Bb4	4	18
3	2	55/12	0.3333333333333333	1/3	1/3	3/4	2	1	1/12		1/8	2/3		4	52	E3	3	24
3	2	59/12	0.3333333333333333	5/12	5/12	3/4	2	1	1/12		1/8	2/3		1	55	G3	3	25
3	2	21/4	0.3333333333333333	1/2	1/2	3/4	2	1	1/12		1/8	2/3		-1	53	F3	3	26
3	2	67/12	0.3333333333333333	7/12	7/12	3/4	2	1	1/12		1/8	2/3		3	57	A3	3	27
3	2	23/4	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	19
3	2	71/12	0.3333333333333333	2/3	2/3	3/4	2	1	1/12		1/8	2/3		0	60	C4	4	28
4	3	25/4	0.3333333333333333	0	0	3/4	2	1	1/12		1/8	2/3		-2	46	Bb2	2	38
4	3	25/4	0.3333333333333333	0	0	3/4	1	1	1/12		1/8	2/3		1	67	G4	4	29
4	3	79/12	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		2	50	D3	3	39
4	3	79/12	0.3333333333333333	1/12	1/12	3/4	1	1	1/12		1/8	2/3		-2	70	Bb4	4	30
4	3	83/12	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		1	55	G3	3	40
4	3	83/12	0.3333333333333333	1/6	1/6	3/4	1	1	1/12		1/8	2/3		1	67	G4	4	31
4	3	29/4	0.3333333333333333	1/4	1/4	3/4	2	1	1/12		1/8	2/3		0	48	C3	3	41
