mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
29	29	3/8	1/16	2	1	1/16		1/16	1		1	55		167
29	29	3/8	1/8	2	1	1/16		1/16	1		6	54		168
29	29	3/8	3/16	2	1	1/16		1/16	1		1	55		169
29	29	3/8	1/4	2	1	1/16		1/16	1		3	57		170
29	29	3/8	5/16	2	1	1/16		1/16	1		1	55		171
30	30	3/8	0	2	1	1/8		1/8	1		1	43		178
30	30	3/8	0	1	1	1/16		1/16	1		4	64		172
30	30	3/8	1/16	1	1	1/16		1/16	1		1	67		173
30	30	3/8	1/8	1	1	1/16		1/16	1		0	72		174
30	30	3/8	3/16	1	1	1/16		1/16	1		1	67		175
30	30	3/8	1/4	1	1	1/16		1/16	1		4	76		176
30	30	3/8	5/16	1	1	1/16		1/16	1		0	72		177
31	31	3/8	0	2	1	1/16		1/16	1		1	43		180
31	31	3/8	0	1	1	3/8		1/4	3/2		3	69		179
31	31	3/8	0	1	1	3/8		1/4	3/2		0	72		179
31	31	3/8	0	1	1	3/8		1/4	3/2		6	78		179
31	31	3/8	1/16	2	1	1/16		1/16	1		1	55		181
31	31	3/8	1/8	2	1	1/16		1/16	1		6	54		182
31	31	3/8	3/16	2	1	1/16		1/16	1		1	55		183
31	31	3/8	1/4	2	1	1/16		1/16	1		3	57		184
31	31	3/8	5/16	2	1	1/16		1/16	1		1	55		185
32	32	3/8	0	2	1	1/8		1/8	1		1	43		192
32	32	3/8	0	1	1	1/16		1/16	1		1	79		186
32	32	3/8	1/16	1	1	1/16		1/16	1		3	81		187
32	32	3/8	1/8	1	1	1/16		1/16	1		5	83		188
32	32	3/8	3/16	1	1	1/16		1/16	1		1	79		189
32	32	3/8	1/4	1	1	1/16		1/16	1		6	78		190
32	32	3/8	5/16	1	1	1/16		1/16	1		9	75		191
33	33	3/8	0	2	1	1/16		1/16	1		0	60		195
33	33	3/8	0	1	1	1/4		1/4	1		4	76		193
33	33	3/8	1/16	2	1	1/16		1/16	1		1	67		196
33	33	3/8	1/8	2	1	1/16		1/16	1		6	66		197
33	33	3/8	3/16	2	1	1/16		1/16	1		1	67		198
33	33	3/8	1/4	2	1	1/16		1/16	1		2	62		199
33	33	3/8	1/4	1	1	1/8		1/8	1		2	74		194
33	33	3/8	5/16	2	1	1/16		1/16	1		1	67		200
34	34	3/8	0	1	1	0	grace16	1/16	1		2	74		201
34	34	3/8	0	2	1	1/16		1/16	1		4	64		204
34	34	3/8	0	1	1	1/4		1/4	1		0	72		202
34	34	3/8	1/16	2	1	1/16		1/16	1		1	67		205
34	34	3/8	1/8	2	1	1/16		1/16	1		6	66		206
34	34	3/8	3/16	2	1	1/16		1/16	1		1	67		207
34	34	3/8	1/4	2	1	1/16		1/16	1		2	62		208
34	34	3/8	1/4	1	1	1/8		1/8	1		5	71		203
34	34	3/8	5/16	2	1	1/16		1/16	1		1	67		209
35	35	3/8	0	2	1	1/16		1/16	1		0	60		213
35	35	3/8	0	1	1	1/8		1/8	1		5	71		210
35	35	3/8	1/16	2	1	1/16		1/16	1		1	67		214
35	35	3/8	1/8	2	1	1/16		1/16	1		6	66		215
35	35	3/8	1/8	1	1	1/8		1/8	1		3	69		211
35	35	3/8	3/16	2	1	1/16		1/16	1		1	67		216
35	35	3/8	1/4	2	1	1/16		1/16	1		2	62		217
35	35	3/8	1/4	1	1	1/8		1/8	1		5	71		212
35	35	3/8	5/16	2	1	1/16		1/16	1		1	67		218
36	36	3/8	0	1	1	0	grace16	1/16	1		2	74		219
36	36	3/8	0	2	1	1/16		1/16	1		4	64		222
36	36	3/8	0	1	1	1/4		1/4	1		0	72		220
36	36	3/8	1/16	2	1	1/16		1/16	1		1	67		223
36	36	3/8	1/8	2	1	1/16		1/16	1		6	66		224
36	36	3/8	3/16	2	1	1/16		1/16	1		1	67		225
36	36	3/8	1/4	2	1	1/16		1/16	1		2	62		226
36	36	3/8	1/4	1	1	1/8		1/8	1		5	71		221
36	36	3/8	5/16	2	1	1/16		1/16	1		1	67		227
37	37	3/8	0	2	1	1/16		1/16	1		0	60		231
37	37	3/8	0	1	1	1/8		1/8	1		5	71		228
37	37	3/8	1/16	2	1	1/16		1/16	1		1	67		232
37	37	3/8	1/8	2	1	1/16		1/16	1		6	66		233
37	37	3/8	1/8	1	1	1/8		1/8	1		3	69		229
37	37	3/8	3/16	2	1	1/16		1/16	1		1	67		234
37	37	3/8	1/4	2	1	1/16		1/16	1		2	62		235
37	37	3/8	1/4	1	1	1/8		1/8	1		5	71		230
37	37	3/8	5/16	2	1	1/16		1/16	1		1	67		236
38	38	3/8	0	1	1	0	grace16	1/16	1		2	74		237
38	38	3/8	0	2	1	1/16		1/16	1		4	64		240
38	38	3/8	0	1	1	1/4		1/4	1		0	72		238
38	38	3/8	1/16	2	1	1/16		1/16	1		1	67		241
38	38	3/8	1/8	2	1	1/16		1/16	1		6	66		242
38	38	3/8	3/16	2	1	1/16		1/16	1		1	67		243
38	38	3/8	1/4	2	1	1/16		1/16	1		7	61		244
38	38	3/8	1/4	1	1	1/8		1/8	1		5	71		239
38	38	3/8	5/16	2	1	1/16		1/16	1		1	67		245
39	39	3/8	0	2	1	1/8		1/8	1		2	62		249
39	39	3/8	0	2	1	1/8		1/8	1		6	66		249
39	39	3/8	0	1	1	1/8		1/8	1		3	69		246
39	39	3/8	1/8	2	1	1/8		1/8	1		3	57		250
39	39	3/8	1/8	1	1	1/8		1/8	1		6	78		247
39	39	3/8	1/8	1	1	1/8		1/8	1		3	81		247
39	39	3/8	1/8	1	1	1/8		1/8	1		2	86		247
39	39	3/8	1/4	2	1	1/8		1/8	1		6	54		251
39	39	3/8	1/4	1	1	1/8		1/8	1		6	78		248
39	39	3/8	1/4	1	1	1/8		1/8	1		3	81		248
39	39	3/8	1/4	1	1	1/8		1/8	1		2	86		248
40	40	3/8	0	2	1	1/8		1/8	1		2	50		253
40	40	3/8	0	1	1	1/8		1/8	1		6	78		252
40	40	3/8	0	1	1	1/8		1/8	1		3	81		252
40	40	3/8	0	1	1	1/8		1/8	1		2	86		252
41	41	3/8	0	1	1	1/8		1/8	1		3	81		254
41	41	3/8	1/8	1	1	1/8		1/8	1		8	80		255
41	41	3/8	1/4	1	1	1/8		1/8	1		5	83		256
42	42	3/8	0	1	1	1/8		1/8	1		3	81		257
42	42	3/8	1/8	1	1	1/8		1/8	1		8	80		258
42	42	3/8	1/4	1	1	1/8		1/8	1		5	83		259
43	43	3/8	0	2	2	3/8		1/4	3/2	1	3	57		267
43	43	3/8	0	2	1	1/8		1/8	1		6	66		264
43	43	3/8	0	1	2	1/8		1/8	1		2	74		261
43	43	3/8	0	1	1	3/8		1/4	3/2	1	3	81		260
43	43	3/8	1/8	2	1	1/8		1/8	1		4	64		265
43	43	3/8	1/8	1	2	1/8		1/8	1		7	73		262
43	43	3/8	1/4	2	1	1/8		1/8	1		1	67		266
43	43	3/8	1/4	1	2	1/8		1/8	1		4	76		263
44	44	3/8	0	2	2	3/8		1/4	3/2	0	3	57		275
44	44	3/8	0	2	1	1/8		1/8	1		6	66		272
44	44	3/8	0	1	2	1/8		1/8	1		2	74		269
44	44	3/8	0	1	1	3/8		1/4	3/2	0	3	81		268
44	44	3/8	1/8	2	1	1/8		1/8	1		4	64		273
44	44	3/8	1/8	1	2	1/8		1/8	1		7	73		270
44	44	3/8	1/4	2	1	1/8		1/8	1		1	67		274
44	44	3/8	1/4	1	2	1/8		1/8	1		4	76		271
45	45	3/8	0	2	2	1/8		1/8	1	-1	3	57		283
45	45	3/8	0	2	1	1/8		1/8	1		6	66		280
45	45	3/8	0	1	2	1/8		1/8	1		2	74		279
45	45	3/8	0	1	1	1/8		1/8	1	-1	3	81		276
45	45	3/8	1/8	2	1	1/8		1/8	1		3	57		281
45	45	3/8	1/4	2	1	1/8		1/8	1		2	62		282
45	45	3/8	1/4	1	1	1/16		1/16	1		6	78		277
45	45	3/8	5/16	1	1	1/16		1/16	1		2	74		278
46	46	3/8	0	2	2	1/8		1/8	1		7	61		287
46	46	3/8	0	1	1	1/8		1/8	1		1	79		284
46	46	3/8	1/8	2	2	1/8		1/8	1		3	57		288
46	46	3/8	1/4	2	2	1/8		1/8	1		1	67		289
46	46	3/8	1/4	1	1	1/16		1/16	1		4	76		285
46	46	3/8	5/16	1	1	1/16		1/16	1		7	73		286
47	47	3/8	0	2	2	1/8		1/8	1		6	66		293
47	47	3/8	0	1	1	1/8		1/8	1		2	74		290
47	47	3/8	1/8	2	2	1/8		1/8	1		3	57		294
47	47	3/8	1/4	2	2	1/8		1/8	1		2	62		295
47	47	3/8	1/4	1	1	1/16		1/16	1		3	69		291
47	47	3/8	5/16	1	1	1/16		1/16	1		6	78		292
48	48	3/8	0	2	2	1/8		1/8	1		7	61		301
48	48	3/8	0	1	1	1/8		1/8	1		4	76		296
48	48	3/8	1/8	1	1	1/16		1/16	1		4	76		297
48	48	3/8	3/16	1	1	1/16		1/16	1		1	79		298
48	48	3/8	1/4	1	1	1/16		1/16	1		6	78		299
48	48	3/8	5/16	1	1	1/16		1/16	1		3	81		300
49	49	3/8	0	1	1	1/8		1/8	1		1	79		302
49	49	3/8	1/8	1	1	1/8		1/8	1		6	78		303
49	49	3/8	1/4	1	1	1/8		1/8	1		3	81		304
50	50	3/8	0	1	1	1/8		1/8	1		1	79		305
50	50	3/8	1/8	1	1	1/8		1/8	1		6	78		306
50	50	3/8	1/4	1	1	1/8		1/8	1		3	81		307
51	51	3/8	0	2	2	3/8		1/4	3/2	1	3	57		315
51	51	3/8	0	2	1	1/8		1/8	1		4	64		312
51	51	3/8	0	1	2	1/8		1/8	1		7	73		309
51	51	3/8	0	1	1	3/8		1/4	3/2	1	1	79		308
51	51	3/8	1/8	2	1	1/8		1/8	1		2	62		313
51	51	3/8	1/8	1	2	1/8		1/8	1		5	71		310
51	51	3/8	1/4	2	1	1/8		1/8	1		6	66		314
51	51	3/8	1/4	1	2	1/8		1/8	1		2	74		311
52	52	3/8	0	2	2	3/8		1/4	3/2	0	3	57		323
52	52	3/8	0	2	1	1/8		1/8	1		4	64		320
52	52	3/8	0	1	2	1/8		1/8	1		7	73		317
52	52	3/8	0	1	1	3/8		1/4	3/2	0	1	79		316
52	52	3/8	1/8	2	1	1/8		1/8	1		2	62		321
52	52	3/8	1/8	1	2	1/8		1/8	1		5	71		318
52	52	3/8	1/4	2	1	1/8		1/8	1		6	66		322
52	52	3/8	1/4	1	2	1/8		1/8	1		2	74		319
53	53	3/8	0	2	2	1/8		1/8	1	-1	3	57		331
53	53	3/8	0	2	1	1/8		1/8	1		4	64		328
53	53	3/8	0	1	2	1/8		1/8	1		7	73		327
53	53	3/8	0	1	1	1/8		1/8	1	-1	1	79		324
53	53	3/8	1/8	2	1	1/8		1/8	1		3	57		329
53	53	3/8	1/4	2	1	1/8		1/8	1		1	67		330
53	53	3/8	1/4	1	1	1/16		1/16	1		4	76		325
53	53	3/8	5/16	1	1	1/16		1/16	1		7	73		326
54	54	3/8	0	2	2	1/8		1/8	1		6	66		335
54	54	3/8	0	1	1	1/8		1/8	1		2	74		332
54	54	3/8	1/8	2	2	1/8		1/8	1		3	57		336
54	54	3/8	1/4	2	2	1/8		1/8	1		2	62		337
54	54	3/8	1/4	1	1	1/16		1/16	1		3	69		333
54	54	3/8	5/16	1	1	1/16		1/16	1		6	78		334
55	55	3/8	0	2	2	1/8		1/8	1		7	61		341
55	55	3/8	0	1	1	1/8		1/8	1		4	76		338
55	55	3/8	1/8	2	2	1/8		1/8	1		3	57		342
55	55	3/8	1/4	2	2	1/8		1/8	1		7	61		343
55	55	3/8	1/4	1	1	1/16		1/16	1		3	69		339
55	55	3/8	5/16	1	1	1/16		1/16	1		1	79		340
56	56	3/8	0	2	2	1/8		1/8	1		2	62		351
56	56	3/8	0	1	1	1/8		1/8	1		6	78		344
56	56	3/8	1/8	1	2	1/8		1/8	1		2	74		349
56	56	3/8	1/8	1	1	1/16		1/16	1		6	78		345
56	56	3/8	3/16	1	1	1/16		1/16	1		3	81		346
56	56	3/8	1/4	1	2	1/8		1/8	1		4	76		350
56	56	3/8	1/4	1	1	1/16		1/16	1		1	79		347
56	56	3/8	5/16	1	1	1/16		1/16	1		5	83		348
57	57	3/8	0	2	1	1/8		1/8	1		2	50		354
57	57	3/8	0	2	1	1/8		1/8	1		2	62		354
57	57	3/8	0	1	2	1/8		1/8	1		6	78		353
57	57	3/8	0	1	1	1/8		1/8	1		3	81		352
57	57	3/8	1/8	2	1	1/8		1/8	1		7	49		355
57	57	3/8	1/8	2	1	1/8		1/8	1		7	61		355
57	57	3/8	1/4	2	1	1/8		1/8	1		4	52		356
57	57	3/8	1/4	2	1	1/8		1/8	1		4	64		356
58	58	3/8	0	2	1	1/8		1/8	1		2	50		357
58	58	3/8	0	2	1	1/8		1/8	1		2	62		357
58	58	3/8	1/8	2	2	1/8		1/8	1		5	59		362
58	58	3/8	1/8	2	1	1/16		1/16	1		2	62		358
58	58	3/8	3/16	2	1	1/16		1/16	1		6	66		359
58	58	3/8	1/4	2	2	1/8		1/8	1		7	61		363
58	58	3/8	1/4	2	1	1/16		1/16	1		4	64		360
58	58	3/8	5/16	2	1	1/16		1/16	1		1	67		361
59	59	3/8	0	2	2	1/8		1/8	1		2	62		368
59	59	3/8	0	2	1	1/8		1/8	1		6	66		367
59	59	3/8	0	1	1	1/8		1/8	1		5	71		364
59	59	3/8	0	1	1	1/8		1/8	1		5	83		364
59	59	3/8	1/8	1	1	1/8		1/8	1		10	70		365
59	59	3/8	1/8	1	1	1/8		1/8	1		10	82		365
59	59	3/8	1/4	1	1	1/8		1/8	1		7	73		366
59	59	3/8	1/4	1	1	1/8		1/8	1		7	85		366
60	60	3/8	0	1	1	1/8		1/8	1		5	71		369
60	60	3/8	0	1	1	1/8		1/8	1		5	83		369
60	60	3/8	1/8	1	2	1/8		1/8	1		1	67		374
60	60	3/8	1/8	1	1	1/16		1/16	1		5	71		370
60	60	3/8	3/16	1	1	1/16		1/16	1		2	74		371
60	60	3/8	1/4	1	2	1/8		1/8	1		3	69		375
60	60	3/8	1/4	1	1	1/16		1/16	1		0	72		372
60	60	3/8	5/16	1	1	1/16		1/16	1		4	76		373
61	61	3/8	0	2	2	1/8		1/8	1		1	43		378
