mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0		0	0	4/4	2	2	1/4		1/4	1		0	60	C4	4	23
1	1	0	0	0.25		0	0	4/4	2	1	1/16		1/16	1		4	64	E4	4	7
1	1	0	0	0.5		0	0	4/4	1	1	1/8		1/8	1		0	72	C5	5	0
1	1	1/4	1/4	0.25		1/16	1/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	8
1	1	1/2	1/2	0.25		1/8	1/8	4/4	2	1	1/16		1/16	1		4	64	E4	4	9
1	1	1/2	1/2	0.5		1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	1
1	1	3/4	3/4	0.25		3/16	3/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	10
1	1	1	1	0.25		1/4	1/4	4/4	2	1	1/16		1/16	1		4	64	E4	4	11
1	1	1	1	0.5		1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	2
1	1	5/4	5/4	0.25		5/16	5/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	12
1	1	3/2	3/2	0.25		3/8	3/8	4/4	2	1	1/16		1/16	1		4	64	E4	4	13
1	1	3/2	3/2	0.5		3/8	3/8	4/4	1	1	1/8		1/8	1		0	72	C5	5	3
1	1	7/4	7/4	0.25		7/16	7/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	14
1	1	2	2	1.0		1/2	1/2	4/4	2	2	1/4		1/4	1		2	62	D4	4	24
1	1	2	2	0.25		1/2	1/2	4/4	2	1	1/16		1/16	1		-1	65	F4	4	15
1	1	2	2	0.5		1/2	1/2	4/4	1	1	1/8		1/8	1		5	71	B4	4	4
1	1	9/4	9/4	0.25		9/16	9/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	16
1	1	5/2	5/2	0.25		5/8	5/8	4/4	2	1	1/16		1/16	1		-1	65	F4	4	17
1	1	5/2	5/2	0.5		5/8	5/8	4/4	1	1	1/8		1/8	1		-1	77	F5	5	5
1	1	11/4	11/4	0.25		11/16	11/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	18
1	1	3	3	0.5		3/4	3/4	4/4	2	2	1/8		1/8	1		5	59	B3	3	25
1	1	3	3	0.25		3/4	3/4	4/4	2	1	1/16		1/16	1		2	62	D4	4	19
1	1	3	3	1.0		3/4	3/4	4/4	1	1	1/4		1/4	1		-1	77	F5	5	6
1	1	13/4	13/4	0.25		13/16	13/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	20
1	1	7/2	7/2	0.5		7/8	7/8	4/4	2	2	1/8		1/8	1		1	55	G3	3	26
1	1	7/2	7/2	0.25		7/8	7/8	4/4	2	1	1/16		1/16	1		5	59	B3	3	21
1	1	15/4	15/4	0.25		15/16	15/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	22
2	2	4	4	0.25		0	0	4/4	2	2	1/16		1/16	1		0	60	C4	4	52
2	2	4	4	1.0		0	0	4/4	1	1	1/4		1/4	1		4	76	E5	5	27
2	2	17/4	17/4	0.25		1/16	1/16	4/4	2	2	1/16		1/16	1		1	67	G4	4	53
2	2	9/2	9/2	0.25		1/8	1/8	4/4	2	2	1/16		1/16	1		5	59	B3	3	54
2	2	19/4	19/4	0.25		3/16	3/16	4/4	2	2	1/16		1/16	1		1	67	G4	4	55
2	2	5	5	0.0		1/4	1/4	4/4	1	1	0	grace16	1/16	1		1	79	G5	5	28
2	2	5	5	0.25		1/4	1/4	4/4	2	1	1/16		1/16	1		3	57	A3	3	40
