mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	1	1/8		1/8	1		0	60		3
1	1	0	0	4/4	1	1	1/2		1/2	1		0	72		0
1	1	1/8	1/8	4/4	2	1	1/8		1/8	1		1	67		4
1	1	1/4	1/4	4/4	2	1	1/8		1/8	1		4	64		5
1	1	3/8	3/8	4/4	2	1	1/8		1/8	1		1	67		6
1	1	1/2	1/2	4/4	2	1	1/8		1/8	1		0	60		7
1	1	1/2	1/2	4/4	1	1	1/4		1/4	1		4	76		1
1	1	5/8	5/8	4/4	2	1	1/8		1/8	1		1	67		8
1	1	3/4	3/4	4/4	2	1	1/8		1/8	1		4	64		9
1	1	3/4	3/4	4/4	1	1	1/4		1/4	1		1	79		2
1	1	7/8	7/8	4/4	2	1	1/8		1/8	1		1	67		10
2	2	0	0	4/4	2	1	1/8		1/8	1		2	62		15
2	2	0	0	4/4	1	1	3/8		1/4	3/2		5	71		11
2	2	1/8	1/8	4/4	2	1	1/8		1/8	1		1	67		16
2	2	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	65		17
2	2	3/8	3/8	4/4	2	1	1/8		1/8	1		1	67		18
2	2	3/8	3/8	4/4	1	1	1/16		1/16	1		0	72		12
2	2	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74		13
2	2	1/2	1/2	4/4	2	1	1/8		1/8	1		0	60		19
2	2	1/2	1/2	4/4	1	1	1/4		1/4	1		0	72		14
2	2	5/8	5/8	4/4	2	1	1/8		1/8	1		1	67		20
2	2	3/4	3/4	4/4	2	1	1/8		1/8	1		4	64		21
2	2	7/8	7/8	4/4	2	1	1/8		1/8	1		1	67		22
3	3	0	0	4/4	2	1	1/8		1/8	1		0	60		26
3	3	0	0	4/4	1	1	1/2		1/2	1		3	81		23
3	3	1/8	1/8	4/4	2	1	1/8		1/8	1		3	69		27
3	3	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	65		28
3	3	3/8	3/8	4/4	2	1	1/8		1/8	1		3	69		29
