mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
101	101	2/4	7/32	2	1	1/32		1/32	1		-2	58		1570
101	101	2/4	1/4	2	1	1/32		1/32	1		-1	53		1571
101	101	2/4	1/4	1	1	1/16		1/16	1		-3	75		1559
101	101	2/4	9/32	2	1	1/32		1/32	1		-4	56		1572
101	101	2/4	5/16	2	1	1/32		1/32	1		5	59		1573
101	101	2/4	5/16	1	1	1/16		1/16	1		2	74		1560
101	101	2/4	11/32	2	1	1/32		1/32	1		-4	56		1574
101	101	2/4	3/8	2	1	1/32		1/32	1		-1	53		1575
101	101	2/4	3/8	1	1	1/16		1/16	1		0	72		1561
101	101	2/4	13/32	2	1	1/32		1/32	1		-4	56		1576
101	101	2/4	7/16	2	1	1/32		1/32	1		2	62		1577
101	101	2/4	7/16	1	1	1/16		1/16	1		5	71		1562
101	101	2/4	15/32	2	1	1/32		1/32	1		-4	56		1578
102	102	2/4	0	2	1	1/32		1/32	1		-3	51		1588
102	102	2/4	0	1	1	3/32		1/16	3/2		0	72		1579
102	102	2/4	1/32	2	1	1/32		1/32	1		1	55		1589
102	102	2/4	1/16	2	1	1/32		1/32	1		0	60		1590
102	102	2/4	3/32	2	1	1/32		1/32	1		1	55		1591
102	102	2/4	3/32	1	1	1/32		1/32	1		2	74		1580
102	102	2/4	1/8	1	1	0	grace32	1/32	1		2	74		1581
102	102	2/4	1/8	2	1	1/32		1/32	1		-3	51		1592
102	102	2/4	1/8	1	1	1/16		1/16	1		-3	75		1582
102	102	2/4	5/32	2	1	1/32		1/32	1		1	55		1593
102	102	2/4	3/16	2	1	1/32		1/32	1		0	60		1594
102	102	2/4	3/16	1	1	1/32		1/32	1		-1	77		1583
102	102	2/4	7/32	2	1	1/32		1/32	1		1	55		1595
102	102	2/4	7/32	1	1	1/32		1/32	1		1	79		1584
102	102	2/4	1/4	1	1	0	grace16	1/16	1		1	79		1585
102	102	2/4	1/4	2	1	1/32		1/32	1		-1	53		1596
102	102	2/4	1/4	1	1	1/8		1/8	1		-2	70		1586
102	102	2/4	9/32	2	1	1/32		1/32	1		-2	58		1597
102	102	2/4	5/16	2	1	1/32		1/32	1		2	62		1598
102	102	2/4	11/32	2	1	1/32		1/32	1		-2	58		1599
102	102	2/4	3/8	2	1	1/32		1/32	1		-1	53		1600
102	102	2/4	3/8	1	1	1/8		1/8	1		0	72		1587
102	102	2/4	13/32	2	1	1/32		1/32	1		3	57		1601
102	102	2/4	7/16	2	1	1/32		1/32	1		0	60		1602
102	102	2/4	15/32	2	1	1/32		1/32	1		3	57		1603
103	103	2/4	0	2	1	1/8		1/8	1		-2	58		1611
103	103	2/4	0	2	1	1/8		1/8	1		2	62		1611
103	103	2/4	1/16	1	1	1/32		1/32	1		-1	89		1604
103	103	2/4	3/32	1	1	1/32		1/32	1		2	86		1605
103	103	2/4	1/8	1	1	1/32		1/32	1		-2	82		1606
103	103	2/4	5/32	1	1	1/32		1/32	1		-1	77		1607
103	103	2/4	3/16	1	1	1/32		1/32	1		2	74		1608
103	103	2/4	7/32	1	1	1/32		1/32	1		-2	70		1609
103	103	2/4	1/4	1	1	1/4		1/4	1	1	-1	65		1610
103	103	2/4	1/4	1	1	1/4		1/4	1	1	-4	68		1610
103	103	2/4	5/16	2	1	1/16		1/16	1		-2	46		1612
103	103	2/4	5/16	2	1	1/16		1/16	1		-2	58		1612
103	103	2/4	3/8	2	1	1/16		1/16	1		2	50		1613
103	103	2/4	3/8	2	1	1/16		1/16	1		2	62		1613
103	103	2/4	7/16	2	1	1/16		1/16	1		-2	46		1614
103	103	2/4	7/16	2	1	1/16		1/16	1		-2	58		1614
104	104	2/4	0	2	1	1/8		1/8	1		-3	51		1620
104	104	2/4	0	2	1	1/8		1/8	1		-3	63		1620
104	104	2/4	0	1	1	1/16		1/16	1	-1	-1	65		1615
104	104	2/4	0	1	1	1/16		1/16	1	-1	-4	68		1615
104	104	2/4	1/16	1	1	1/16		1/16	1		1	67		1616
104	104	2/4	1/8	2	1	1/8		1/8	1		0	60		1621
104	104	2/4	3/16	1	1	1/16		1/16	1		-3	75		1617
104	104	2/4	3/16	1	1	1/16		1/16	1		1	79		1617
104	104	2/4	1/4	2	1	1/8		1/8	1		-1	65		1622
104	104	2/4	5/16	1	1	1/16		1/16	1		2	74		1618
104	104	2/4	5/16	1	1	1/16		1/16	1		-1	77		1618
104	104	2/4	3/8	2	1	1/8		1/8	1		-1	53		1623
104	104	2/4	7/16	1	1	1/16		1/16	1		-3	63		1619
104	104	2/4	7/16	1	1	1/16		1/16	1		3	69		1619
105	105	2/4	0	2	1	1/8		1/8	1		-2	58		1631
105	105	2/4	0	2	1	1/8		1/8	1		2	62		1631
105	105	2/4	1/16	1	1	1/32		1/32	1		-1	77		1624
105	105	2/4	3/32	1	1	1/32		1/32	1		2	74		1625
105	105	2/4	1/8	1	1	1/32		1/32	1		-2	70		1626
105	105	2/4	5/32	1	1	1/32		1/32	1		-1	65		1627
105	105	2/4	3/16	1	1	1/32		1/32	1		2	62		1628
105	105	2/4	7/32	1	1	1/32		1/32	1		-2	58		1629
105	105	2/4	1/4	1	1	1/4		1/4	1	1	-1	53		1630
105	105	2/4	1/4	1	1	1/4		1/4	1	1	-4	56		1630
105	105	2/4	5/16	2	1	1/16		1/16	1		-2	34		1632
105	105	2/4	5/16	2	1	1/16		1/16	1		-2	46		1632
105	105	2/4	3/8	2	1	1/16		1/16	1		2	38		1633
105	105	2/4	3/8	2	1	1/16		1/16	1		2	50		1633
105	105	2/4	7/16	2	1	1/16		1/16	1		-2	34		1634
105	105	2/4	7/16	2	1	1/16		1/16	1		-2	46		1634
106	106	2/4	0	2	1	1/8		1/8	1		-3	39		1640
106	106	2/4	0	2	1	1/8		1/8	1		-3	51		1640
106	106	2/4	0	1	1	1/16		1/16	1	-1	-1	53		1635
106	106	2/4	0	1	1	1/16		1/16	1	-1	-4	56		1635
106	106	2/4	1/16	1	1	1/16		1/16	1		1	55		1636
106	106	2/4	1/8	2	1	1/8		1/8	1		0	48		1641
106	106	2/4	3/16	1	1	1/16		1/16	1		-3	63		1637
106	106	2/4	3/16	1	1	1/16		1/16	1		1	67		1637
106	106	2/4	1/4	2	1	1/8		1/8	1		-1	53		1642
106	106	2/4	5/16	1	1	1/16		1/16	1		2	62		1638
106	106	2/4	5/16	1	1	1/16		1/16	1		-1	65		1638
106	106	2/4	3/8	2	1	1/8		1/8	1		-1	41		1643
106	106	2/4	7/16	1	1	1/16		1/16	1		-3	63		1639
106	106	2/4	7/16	1	1	1/16		1/16	1		3	69		1639
107	107	2/4	0	2	1	1/32		1/32	1		-2	46		1649
107	107	2/4	0	1	1	1/8		1/8	1		2	62		1644
107	107	2/4	0	1	1	1/8		1/8	1		-2	70		1644
107	107	2/4	1/32	2	1	1/32		1/32	1		-2	58		1650
107	107	2/4	1/16	2	1	1/32		1/32	1		3	57		1651
107	107	2/4	3/32	2	1	1/32		1/32	1		-2	58		1652
107	107	2/4	1/8	2	1	1/32		1/32	1		-2	46		1653
107	107	2/4	5/32	2	1	1/32		1/32	1		-2	58		1654
107	107	2/4	3/16	2	1	1/32		1/32	1		3	57		1655
107	107	2/4	3/16	1	1	1/16		1/16	1		-2	70		1645
107	107	2/4	3/16	1	1	1/16		1/16	1		2	74		1645
107	107	2/4	7/32	2	1	1/32		1/32	1		-2	58		1656
107	107	2/4	1/4	2	1	1/32		1/32	1		-2	46		1657
107	107	2/4	1/4	1	1	1/16		1/16	1		3	69		1646
107	107	2/4	1/4	1	1	1/16		1/16	1		0	72		1646
107	107	2/4	9/32	2	1	1/32		1/32	1		-2	58		1658
107	107	2/4	5/16	2	1	1/32		1/32	1		3	57		1659
107	107	2/4	5/16	1	1	1/16		1/16	1		3	69		1647
107	107	2/4	5/16	1	1	1/16		1/16	1		0	72		1647
107	107	2/4	11/32	2	1	1/32		1/32	1		-2	58		1660
107	107	2/4	3/8	2	1	1/32		1/32	1		-2	46		1661
107	107	2/4	13/32	2	1	1/32		1/32	1		-2	58		1662
107	107	2/4	7/16	2	1	1/32		1/32	1		3	57		1663
107	107	2/4	7/16	1	1	1/16		1/16	1		0	72		1648
107	107	2/4	7/16	1	1	1/16		1/16	1		-3	75		1648
107	107	2/4	15/32	2	1	1/32		1/32	1		-2	58		1664
108	108	2/4	0	2	1	1/32		1/32	1		-2	46		1671
108	108	2/4	0	1	1	1/16		1/16	1		-2	70		1665
108	108	2/4	0	1	1	1/16		1/16	1		2	74		1665
108	108	2/4	1/32	2	1	1/32		1/32	1		-2	58		1672
108	108	2/4	1/16	2	1	1/32		1/32	1		3	57		1673
108	108	2/4	1/16	1	1	1/16		1/16	1		-2	70		1666
108	108	2/4	1/16	1	1	1/16		1/16	1		2	74		1666
108	108	2/4	3/32	2	1	1/32		1/32	1		-2	58		1674
108	108	2/4	1/8	2	1	1/32		1/32	1		-2	46		1675
108	108	2/4	5/32	2	1	1/32		1/32	1		-2	58		1676
108	108	2/4	3/16	2	1	1/32		1/32	1		3	57		1677
108	108	2/4	3/16	1	1	1/16		1/16	1		2	74		1667
108	108	2/4	3/16	1	1	1/16		1/16	1		-1	77		1667
108	108	2/4	3/16	1	1	1/16		1/16	1		-4	80		1667
108	108	2/4	7/32	2	1	1/32		1/32	1		-2	58		1678
108	108	2/4	1/4	2	1	1/32		1/32	1		-2	46		1679
108	108	2/4	1/4	1	1	1/16		1/16	1		-3	75		1668
108	108	2/4	1/4	1	1	1/16		1/16	1		1	79		1668
108	108	2/4	9/32	2	1	1/32		1/32	1		-2	58		1680
108	108	2/4	5/16	2	1	1/32		1/32	1		3	57		1681
108	108	2/4	5/16	1	1	1/16		1/16	1		-3	75		1669
108	108	2/4	5/16	1	1	1/16		1/16	1		1	79		1669
108	108	2/4	11/32	2	1	1/32		1/32	1		-2	58		1682
108	108	2/4	3/8	2	1	1/32		1/32	1		-2	46		1683
108	108	2/4	13/32	2	1	1/32		1/32	1		-2	58		1684
108	108	2/4	7/16	2	1	1/32		1/32	1		3	57		1685
108	108	2/4	7/16	1	1	1/16		1/16	1		0	72		1670
108	108	2/4	7/16	1	1	1/16		1/16	1		-3	75		1670
108	108	2/4	7/16	1	1	1/16		1/16	1		3	81		1670
108	108	2/4	15/32	2	1	1/32		1/32	1		-2	58		1686
109	109	2/4	0	2	1	1/4		1/4	1	1	-2	46		1689
109	109	2/4	0	2	1	1/4		1/4	1	1	-2	58		1689
109	109	2/4	0	1	1	1/4		1/4	1		0	72		1687
109	109	2/4	0	1	1	1/4		1/4	1		-3	75		1687
109	109	2/4	0	1	1	1/4		1/4	1		3	81		1687
109	109	2/4	1/4	2	1	1/8		1/8	1	-1	-2	46		1690
109	109	2/4	1/4	2	1	1/8		1/8	1	-1	-2	58		1690
109	109	2/4	1/4	1	1	1/8		1/8	1		2	74		1688
109	109	2/4	1/4	1	1	1/8		1/8	1		-2	82		1688
