mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
11	11	2/4	3/8	1	1	1/8		1/8	1		2	74		97
11	11	2/4	7/16	2	1	1/16		1/16	1		1	55		105
12	12	2/4	0	2	1	1/16		1/16	1		0	48		109
12	12	2/4	0	1	1	1/8		1/8	1		2	74		106
12	12	2/4	0	1	1	1/8		1/8	1		-1	77		106
12	12	2/4	1/16	2	1	1/16		1/16	1		4	52		110
12	12	2/4	1/8	2	1	1/16		1/16	1		1	55		111
12	12	2/4	1/8	1	1	1/8		1/8	1		0	72		107
12	12	2/4	1/8	1	1	1/8		1/8	1		4	76		107
12	12	2/4	3/16	2	1	1/16		1/16	1		0	60		112
12	12	2/4	1/4	2	1	1/16		1/16	1		1	43		113
12	12	2/4	1/4	1	1	1/4		1/4	1		5	71		108
12	12	2/4	1/4	1	1	1/4		1/4	1		2	74		108
12	12	2/4	5/16	2	1	1/16		1/16	1		5	47		114
12	12	2/4	3/8	2	1	1/16		1/16	1		2	50		115
12	12	2/4	7/16	2	1	1/16		1/16	1		1	55		116
13	13	2/4	0	2	1	1/16		1/16	1		3	57		122
13	13	2/4	0	1	1	3/16		1/8	3/2		-1	77		117
13	13	2/4	1/16	2	1	1/16		1/16	1		0	60		123
13	13	2/4	1/8	2	1	1/16		1/16	1		3	57		124
13	13	2/4	3/16	2	1	1/16		1/16	1		0	60		125
13	13	2/4	3/16	1	1	1/32		1/32	1		1	79		118
13	13	2/4	7/32	1	1	1/32		1/32	1		-1	77		119
13	13	2/4	1/4	2	1	1/16		1/16	1		1	55		126
13	13	2/4	1/4	1	1	1/8		1/8	1		4	76		120
13	13	2/4	5/16	2	1	1/16		1/16	1		0	60		127
13	13	2/4	3/8	2	1	1/16		1/16	1		1	55		128
13	13	2/4	3/8	1	1	1/8		1/8	1		4	76		121
13	13	2/4	7/16	2	1	1/16		1/16	1		0	60		129
14	14	2/4	0	2	1	1/16		1/16	1		-1	53		135
14	14	2/4	0	1	1	3/16		1/8	3/2		3	81		130
14	14	2/4	1/16	2	1	1/16		1/16	1		0	60		136
14	14	2/4	1/8	2	1	1/16		1/16	1		-1	53		137
14	14	2/4	3/16	2	1	1/16		1/16	1		0	60		138
14	14	2/4	3/16	1	1	1/32		1/32	1		5	83		131
14	14	2/4	7/32	1	1	1/32		1/32	1		0	84		132
14	14	2/4	1/4	2	1	1/16		1/16	1		4	52		139
14	14	2/4	1/4	1	1	1/8		1/8	1		1	79		133
14	14	2/4	5/16	2	1	1/16		1/16	1		0	60		140
14	14	2/4	3/8	2	1	1/16		1/16	1		4	52		141
14	14	2/4	3/8	1	1	1/8		1/8	1		1	79		134
14	14	2/4	7/16	2	1	1/16		1/16	1		0	60		142
15	15	2/4	0	1	1	1/16		1/16	1		8	80		143
15	15	2/4	1/16	1	1	1/16		1/16	1		3	81		144
15	15	2/4	1/8	2	2	1/8		1/8	1		-1	53		152
15	15	2/4	1/8	2	1	1/8		1/8	1		2	62		149
15	15	2/4	1/8	1	1	1/16		1/16	1		-1	77		145
15	15	2/4	3/16	1	1	1/16		1/16	1		2	74		146
15	15	2/4	1/4	2	2	1/4		1/4	1		1	55		153
15	15	2/4	1/4	2	1	1/8		1/8	1		4	64		150
15	15	2/4	1/4	1	1	1/8		1/8	1		0	72		147
15	15	2/4	3/8	2	1	1/8		1/8	1		2	62		151
15	15	2/4	3/8	1	1	1/8		1/8	1		5	71		148
16	16	2/4	0	2	1	1/4		1/4	1		0	60		166
16	16	2/4	0	2	1	1/4		1/4	1		4	64		166
16	16	2/4	0	1	1	1/24		1/16	2/3		0	72		154
16	16	2/4	1/24	1	1	1/24		1/16	2/3		1	67		155
16	16	2/4	1/12	1	1	1/24		1/16	2/3		4	76		156
16	16	2/4	1/8	1	1	1/24		1/16	2/3		0	72		157
16	16	2/4	1/6	1	1	1/24		1/16	2/3		1	79		158
16	16	2/4	5/24	1	1	1/24		1/16	2/3		4	76		159
16	16	2/4	1/4	1	1	1/24		1/16	2/3		0	84		160
16	16	2/4	7/24	1	1	1/24		1/16	2/3		5	83		161
16	16	2/4	1/3	1	1	1/24		1/16	2/3		3	81		162
16	16	2/4	3/8	1	1	1/24		1/16	2/3		1	79		163
16	16	2/4	5/12	1	1	1/24		1/16	2/3		-1	77		164
16	16	2/4	11/24	1	1	1/24		1/16	2/3		4	76		165
17	17	2/4	0	1	1	1/24		1/16	2/3		7	73		167
17	17	2/4	1/24	1	1	1/24		1/16	2/3		2	74		168
17	17	2/4	1/12	1	1	1/24		1/16	2/3		-1	77		169
17	17	2/4	1/8	2	2	1/8		1/8	1		-1	53		182
17	17	2/4	1/8	2	1	1/8		1/8	1		3	57		179
17	17	2/4	1/8	2	1	1/8		1/8	1		2	62		179
17	17	2/4	1/8	1	1	1/24		1/16	2/3		3	81		170
17	17	2/4	1/6	1	1	1/24		1/16	2/3		-1	77		171
17	17	2/4	5/24	1	1	1/24		1/16	2/3		2	74		172
17	17	2/4	1/4	2	2	1/4		1/4	1		1	55		183
17	17	2/4	1/4	2	1	1/8		1/8	1		0	60		180
17	17	2/4	1/4	2	1	1/8		1/8	1		4	64		180
17	17	2/4	1/4	1	1	1/24		1/16	2/3		1	79		173
17	17	2/4	7/24	1	1	1/24		1/16	2/3		4	76		174
17	17	2/4	1/3	1	1	1/24		1/16	2/3		0	72		175
17	17	2/4	3/8	2	1	1/8		1/8	1		2	62		181
17	17	2/4	3/8	2	1	1/8		1/8	1		-1	65		181
17	17	2/4	3/8	1	1	1/24		1/16	2/3		-1	77		176
17	17	2/4	5/12	1	1	1/24		1/16	2/3		2	74		177
17	17	2/4	11/24	1	1	1/24		1/16	2/3		5	71		178
18	18	2/4	0	2	1	1/4		1/4	1		0	60		196
18	18	2/4	0	2	1	1/4		1/4	1		4	64		196
18	18	2/4	0	1	1	1/24		1/16	2/3		0	72		184
18	18	2/4	1/24	1	1	1/24		1/16	2/3		1	67		185
18	18	2/4	1/12	1	1	1/24		1/16	2/3		4	76		186
18	18	2/4	1/8	1	1	1/24		1/16	2/3		0	72		187
18	18	2/4	1/6	1	1	1/24		1/16	2/3		1	79		188
18	18	2/4	5/24	1	1	1/24		1/16	2/3		4	76		189
18	18	2/4	1/4	1	1	1/24		1/16	2/3		0	84		190
18	18	2/4	7/24	1	1	1/24		1/16	2/3		5	83		191
18	18	2/4	1/3	1	1	1/24		1/16	2/3		3	81		192
18	18	2/4	3/8	1	1	1/24		1/16	2/3		1	79		193
18	18	2/4	5/12	1	1	1/24		1/16	2/3		-1	77		194
18	18	2/4	11/24	1	1	1/24		1/16	2/3		4	76		195
19	19	2/4	0	1	1	1/24		1/16	2/3		7	73		197
19	19	2/4	1/24	1	1	1/24		1/16	2/3		2	74		198
19	19	2/4	1/12	1	1	1/24		1/16	2/3		-1	77		199
19	19	2/4	1/8	2	2	1/8		1/8	1		-1	53		212
19	19	2/4	1/8	2	1	1/8		1/8	1		3	57		209
19	19	2/4	1/8	2	1	1/8		1/8	1		2	62		209
19	19	2/4	1/8	1	1	1/24		1/16	2/3		3	81		200
19	19	2/4	1/6	1	1	1/24		1/16	2/3		-1	77		201
19	19	2/4	5/24	1	1	1/24		1/16	2/3		2	74		202
19	19	2/4	1/4	2	2	1/4		1/4	1		1	55		213
19	19	2/4	1/4	2	1	1/8		1/8	1		0	60		210
19	19	2/4	1/4	2	1	1/8		1/8	1		4	64		210
19	19	2/4	1/4	1	1	1/24		1/16	2/3		1	79		203
19	19	2/4	7/24	1	1	1/24		1/16	2/3		4	76		204
19	19	2/4	1/3	1	1	1/24		1/16	2/3		0	72		205
19	19	2/4	3/8	2	1	1/8		1/8	1		2	62		211
19	19	2/4	3/8	2	1	1/8		1/8	1		-1	65		211
19	19	2/4	3/8	1	1	1/24		1/16	2/3		-1	77		206
19	19	2/4	5/12	1	1	1/24		1/16	2/3		2	74		207
19	19	2/4	11/24	1	1	1/24		1/16	2/3		5	71		208
20	20	2/4	0	2	1	1/8		1/8	1		0	60		217
20	20	2/4	0	2	1	1/8		1/8	1		4	64		217
20	20	2/4	0	1	1	1/8		1/8	1		0	72		214
20	20	2/4	1/8	2	1	1/8		1/8	1		1	55		218
20	20	2/4	1/8	1	1	1/8		1/8	1		1	67		215
20	20	2/4	1/4	2	1	1/4		1/4	1		0	36		219
20	20	2/4	1/4	2	1	1/4		1/4	1		0	48		219
20	20	2/4	1/4	1	1	1/4		1/4	1		0	60		216
21	21	2/4	0	2	1	1/16		1/16	1		0	60		227
21	21	2/4	0	1	1	3/8		1/4	3/2		4	76		220
21	21	2/4	1/16	2	1	1/16		1/16	1		1	67		228
21	21	2/4	1/8	2	1	1/16		1/16	1		6	66		229
21	21	2/4	3/16	2	1	1/16		1/16	1		1	67		230
21	21	2/4	1/4	2	1	1/16		1/16	1		0	60		231
21	21	2/4	5/16	2	1	1/16		1/16	1		1	67		232
21	21	2/4	3/8	1	1	0	grace32	1/32	1		-1	77		221
21	21	2/4	3/8	1	1	0	grace32	1/32	1		4	76		222
21	21	2/4	3/8	1	1	0	grace32	1/32	1		2	74		223
21	21	2/4	3/8	1	1	0	grace32	1/32	1		4	76		224
21	21	2/4	3/8	2	1	1/16		1/16	1		2	62		233
21	21	2/4	3/8	1	1	1/16		1/16	1		1	79		225
21	21	2/4	7/16	2	1	1/16		1/16	1		1	67		234
21	21	2/4	7/16	1	1	1/16		1/16	1		-1	77		226
22	22	2/4	0	2	1	1/16		1/16	1		4	64		241
22	22	2/4	0	1	1	1/16		1/16	1		4	76		235
22	22	2/4	1/16	2	1	1/16		1/16	1		1	67		242
22	22	2/4	1/16	1	1	1/16		1/16	1		2	74		236
22	22	2/4	1/8	2	1	1/16		1/16	1		-1	65		243
22	22	2/4	1/8	1	1	1/16		1/16	1		0	72		237
22	22	2/4	3/16	2	1	1/16		1/16	1		1	67		244
22	22	2/4	3/16	1	1	1/16		1/16	1		5	71		238
22	22	2/4	1/4	2	1	1/16		1/16	1		4	64		245
22	22	2/4	1/4	1	1	1/8		1/8	1		0	72		239
22	22	2/4	5/16	2	1	1/16		1/16	1		1	67		246
22	22	2/4	3/8	2	1	1/16		1/16	1		10	58		247
22	22	2/4	3/8	1	1	1/8		1/8	1		7	73		240
22	22	2/4	7/16	2	1	1/16		1/16	1		1	67		248
23	23	2/4	0	2	1	1/16		1/16	1		5	59		254
23	23	2/4	0	1	1	1/8		1/8	1		2	74		249
23	23	2/4	1/16	2	1	1/16		1/16	1		1	67		255
23	23	2/4	1/8	2	1	1/16		1/16	1		5	59		256
23	23	2/4	1/8	1	1	1/8		1/8	1		9	75		250
23	23	2/4	3/16	2	1	1/16		1/16	1		1	67		257
23	23	2/4	1/4	2	1	1/16		1/16	1		0	60		258
23	23	2/4	1/4	1	1	1/8		1/8	1		4	76		251
23	23	2/4	5/16	2	1	1/16		1/16	1		1	67		259
23	23	2/4	3/8	2	1	1/16		1/16	1		2	62		260
23	23	2/4	3/8	1	1	1/16		1/16	1		1	79		252
23	23	2/4	7/16	2	1	1/16		1/16	1		1	67		261
23	23	2/4	7/16	1	1	1/16		1/16	1		-1	77		253
24	24	2/4	0	2	1	1/16		1/16	1		0	60		266
24	24	2/4	0	1	1	3/16		1/8	3/2		4	76		262
24	24	2/4	1/16	2	1	1/16		1/16	1		1	67		267
24	24	2/4	1/8	2	1	1/16		1/16	1		6	66		268
24	24	2/4	3/16	2	1	1/16		1/16	1		1	67		269
24	24	2/4	3/16	1	1	1/32		1/32	1		-1	77		263
24	24	2/4	7/32	1	1	1/32		1/32	1		4	76		264
24	24	2/4	1/4	2	1	1/16		1/16	1		5	59		270
24	24	2/4	1/4	1	1	1/8		1/8	1		2	74		265
24	24	2/4	5/16	2	1	1/16		1/16	1		1	67		271
24	24	2/4	3/8	2	1	1/16		1/16	1		6	66		272
24	24	2/4	7/16	2	1	1/16		1/16	1		1	67		273
25	25	2/4	0	2	1	1/16		1/16	1		5	59		281
25	25	2/4	0	1	1	3/8		1/4	3/2		-1	77		274
25	25	2/4	1/16	2	1	1/16		1/16	1		1	67		282
25	25	2/4	1/8	2	1	1/16		1/16	1		6	66		283
25	25	2/4	3/16	2	1	1/16		1/16	1		1	67		284
25	25	2/4	1/4	2	1	1/16		1/16	1		5	59		285
25	25	2/4	5/16	2	1	1/16		1/16	1		1	67		286
25	25	2/4	3/8	1	1	0	grace32	1/32	1		1	79		275
25	25	2/4	3/8	1	1	0	grace32	1/32	1		-1	77		276
25	25	2/4	3/8	1	1	0	grace32	1/32	1		4	76		277
25	25	2/4	3/8	1	1	0	grace32	1/32	1		-1	77		278
25	25	2/4	3/8	2	1	1/16		1/16	1		0	60		287
25	25	2/4	3/8	1	1	1/16		1/16	1		3	81		279
25	25	2/4	7/16	2	1	1/16		1/16	1		1	67		288
25	25	2/4	7/16	1	1	1/16		1/16	1		1	79		280
26	26	2/4	0	2	1	1/16		1/16	1		2	62		297
26	26	2/4	0	1	1	1/16		1/16	1		-1	77		289
26	26	2/4	1/16	2	1	1/16		1/16	1		1	67		298
26	26	2/4	1/16	1	1	1/16		1/16	1		4	76		290
26	26	2/4	1/8	2	1	1/16		1/16	1		4	64		299
26	26	2/4	1/8	1	1	1/16		1/16	1		2	74		291
26	26	2/4	3/16	2	1	1/16		1/16	1		1	67		300
26	26	2/4	3/16	1	1	1/16		1/16	1		0	72		292
26	26	2/4	1/4	2	1	1/16		1/16	1		-1	65		301
26	26	2/4	1/4	1	1	1/16		1/16	1		5	71		293
26	26	2/4	5/16	2	1	1/16		1/16	1		1	67		302
26	26	2/4	5/16	1	1	1/16		1/16	1		0	72		294
26	26	2/4	3/8	2	1	1/16		1/16	1		2	62		303
26	26	2/4	3/8	1	1	1/16		1/16	1		2	74		295
26	26	2/4	7/16	2	1	1/16		1/16	1		1	67		304
26	26	2/4	7/16	1	1	1/16		1/16	1		4	76		296
27	27	2/4	0	2	1	1/16		1/16	1		5	59		313
27	27	2/4	0	1	1	1/16		1/16	1		-1	77		305
27	27	2/4	1/16	2	1	1/16		1/16	1		1	67		314
27	27	2/4	1/16	1	1	1/16		1/16	1		1	79		306
27	27	2/4	1/8	2	1	1/16		1/16	1		2	62		315
27	27	2/4	1/8	1	1	1/16		1/16	1		3	81		307
27	27	2/4	3/16	2	1	1/16		1/16	1		1	67		316
27	27	2/4	3/16	1	1	1/16		1/16	1		5	83		308
27	27	2/4	1/4	2	1	1/16		1/16	1		5	59		317
27	27	2/4	1/4	1	1	1/16		1/16	1		0	84		309
27	27	2/4	5/16	2	1	1/16		1/16	1		1	67		318
27	27	2/4	5/16	1	1	1/16		1/16	1		2	86		310
27	27	2/4	3/8	2	1	1/16		1/16	1		1	55		319
27	27	2/4	3/8	1	1	1/16		1/16	1		4	88		311
27	27	2/4	7/16	2	1	1/16		1/16	1		1	67		320
27	27	2/4	7/16	1	1	1/16		1/16	1		-1	89		312
28	28	2/4	0	2	1	1/16		1/16	1		0	60		323
28	28	2/4	0	1	1	1/4		1/4	1		9	87		321
28	28	2/4	1/16	2	1	1/16		1/16	1		1	67		324
28	28	2/4	1/8	2	1	1/16		1/16	1		-1	65		325
28	28	2/4	3/16	2	1	1/16		1/16	1		1	67		326
28	28	2/4	1/4	2	1	1/16		1/16	1		0	60		327
28	28	2/4	1/4	1	1	1/8		1/8	1		4	88		322
28	28	2/4	5/16	2	1	1/16		1/16	1		1	67		328
28	28	2/4	3/8	2	1	1/16		1/16	1		4	64		329
28	28	2/4	7/16	2	1	1/16		1/16	1		1	67		330
29	29	2/4	0	2	1	1/24		1/16	2/3		0	60		341
29	29	2/4	0	1	1	1/8		1/8	1	1	4	76		331
29	29	2/4	1/24	2	1	1/24		1/16	2/3		4	64		342
29	29	2/4	1/12	2	1	1/24		1/16	2/3		3	69		343
29	29	2/4	1/8	2	1	1/8		1/8	1		0	72		344
29	29	2/4	1/8	1	1	1/24		1/16	2/3	-1	4	76		332
29	29	2/4	1/6	1	1	1/24		1/16	2/3		3	81		333
29	29	2/4	5/24	1	1	1/24		1/16	2/3		0	84		334
29	29	2/4	1/4	1	1	1/24		1/16	2/3		4	88		335
29	29	2/4	7/24	1	1	1/24		1/16	2/3		0	84		336
29	29	2/4	1/3	1	1	1/24		1/16	2/3		3	81		337
29	29	2/4	3/8	1	1	1/24		1/16	2/3		0	84		338
29	29	2/4	5/12	1	1	1/24		1/16	2/3		3	81		339
29	29	2/4	11/24	1	1	1/24		1/16	2/3		4	76		340
30	30	2/4	0	2	1	1/24		1/16	2/3		5	59		355
30	30	2/4	0	1	1	1/8		1/8	1	1	2	74		345
30	30	2/4	1/24	2	1	1/24		1/16	2/3		2	62		356
30	30	2/4	1/12	2	1	1/24		1/16	2/3		1	67		357
30	30	2/4	1/8	2	1	1/8		1/8	1		5	71		358
30	30	2/4	1/8	1	1	1/24		1/16	2/3	-1	2	74		346
30	30	2/4	1/6	1	1	1/24		1/16	2/3		1	79		347
30	30	2/4	5/24	1	1	1/24		1/16	2/3		5	83		348
30	30	2/4	1/4	1	1	1/24		1/16	2/3		2	86		349
30	30	2/4	7/24	1	1	1/24		1/16	2/3		5	83		350
30	30	2/4	1/3	1	1	1/24		1/16	2/3		1	79		351
30	30	2/4	3/8	1	1	1/24		1/16	2/3		5	83		352
30	30	2/4	5/12	1	1	1/24		1/16	2/3		1	79		353
30	30	2/4	11/24	1	1	1/24		1/16	2/3		2	74		354
31	31	2/4	0	2	1	1/8		1/8	1		6	54		369
31	31	2/4	0	2	1	1/8		1/8	1		3	57		369
31	31	2/4	0	2	1	1/8		1/8	1		2	62		369
31	31	2/4	1/24	1	1	1/24		1/16	2/3		2	74		359
31	31	2/4	1/12	1	1	1/24		1/16	2/3		3	81		360
31	31	2/4	1/8	1	1	1/24		1/16	2/3		0	84		361
31	31	2/4	1/6	1	1	1/24		1/16	2/3		3	81		362
31	31	2/4	5/24	1	1	1/24		1/16	2/3		2	74		363
31	31	2/4	1/4	2	1	1/8		1/8	1		1	55		370
31	31	2/4	1/4	2	1	1/8		1/8	1		5	59		370
31	31	2/4	1/4	2	1	1/8		1/8	1		2	62		370
31	31	2/4	7/24	1	1	1/24		1/16	2/3		2	74		364
31	31	2/4	1/3	1	1	1/24		1/16	2/3		1	79		365
31	31	2/4	3/8	1	1	1/24		1/16	2/3		5	83		366
31	31	2/4	5/12	1	1	1/24		1/16	2/3		1	79		367
31	31	2/4	11/24	1	1	1/24		1/16	2/3		2	74		368
32	32	2/4	0	2	1	1/16		1/16	1		2	50		374
32	32	2/4	0	1	1	3/32		1/16	3/2		3	81		371
32	32	2/4	1/16	2	1	1/16		1/16	1		2	62		375
32	32	2/4	3/32	1	1	1/32		1/32	1		6	78		372
32	32	2/4	1/8	2	1	1/16		1/16	1		7	61		376
32	32	2/4	1/8	1	1	1/8		1/8	1		2	74		373
32	32	2/4	3/16	2	1	1/16		1/16	1		2	62		377
32	32	2/4	1/4	2	1	1/16		1/16	1		7	61		378
32	32	2/4	5/16	2	1	1/16		1/16	1		2	62		379
32	32	2/4	3/8	2	1	1/16		1/16	1		0	60		380
32	32	2/4	7/16	2	1	1/16		1/16	1		2	62		381
33	33	2/4	0	1	1	0	grace16	1/16	1		1	67		382
33	33	2/4	0	2	1	1/16		1/16	1		5	59		388
33	33	2/4	0	1	1	1/4		1/4	1		1	79		383
33	33	2/4	1/16	2	1	1/16		1/16	1		2	62		389
33	33	2/4	1/8	2	1	1/16		1/16	1		1	55		390
33	33	2/4	3/16	2	1	1/16		1/16	1		2	62		391
33	33	2/4	1/4	2	1	1/16		1/16	1		5	59		392
33	33	2/4	1/4	1	1	1/16		1/16	1		1	79		384
33	33	2/4	5/16	2	1	1/16		1/16	1		2	62		393
33	33	2/4	5/16	1	1	1/16		1/16	1		6	78		385
33	33	2/4	3/8	2	1	1/16		1/16	1		1	55		394
33	33	2/4	3/8	1	1	1/16		1/16	1		4	76		386
33	33	2/4	7/16	2	1	1/16		1/16	1		2	62		395
33	33	2/4	7/16	1	1	1/16		1/16	1		2	74		387
34	34	2/4	0	2	1	1/16		1/16	1		3	57		402
