mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.75	0	0	2/4	1	1	3/16	1/8	3/2		2	74	D5	5	0
1	1	1/2	1/2	0.5	1/8	1/8	2/4	2	2	1/8	1/8	1		6	66	F#4	4	8
1	1	1/2	1/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		3	69	A4	4	5
1	1	3/4	3/4	0.125	3/16	3/16	2/4	1	1	1/32	1/32	1		4	76	E5	5	1
1	1	7/8	7/8	0.125	7/32	7/32	2/4	1	1	1/32	1/32	1		2	74	D5	5	2
1	1	1	1	0.5	1/4	1/4	2/4	2	2	1/8	1/8	1		6	66	F#4	4	9
1	1	1	1	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		3	69	A4	4	6
1	1	1	1	0.5	1/4	1/4	2/4	1	1	1/8	1/8	1		7	73	C#5	5	3
1	1	3/2	3/2	0.5	3/8	3/8	2/4	2	2	1/8	1/8	1		6	66	F#4	4	10
1	1	3/2	3/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		3	69	A4	4	7
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	1	1/8	1/8	1		2	74	D5	5	4
2	2	2	2	0.5	0	0	2/4	1	1	1/8	1/8	1		9	75	D#5	5	11
2	2	5/2	5/2	0.5	1/8	1/8	2/4	2	2	1/8	1/8	1		1	67	G4	4	17
2	2	5/2	5/2	0.5	1/8	1/8	2/4	2	1	1/8	1/8	1		5	71	B4	4	14
2	2	5/2	5/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1		4	76	E5	5	12
2	2	3	3	0.5	1/4	1/4	2/4	2	2	1/8	1/8	1		1	67	G4	4	18
2	2	3	3	0.5	1/4	1/4	2/4	2	1	1/8	1/8	1		5	71	B4	4	15
