mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
12	12	67/2	67/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	93
12	12	67/2	67/2	0.25		1/8	1/8	3/4	1	1	1/16		1/16	1		8	80	G#5	5	82
12	12	135/4	135/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	83
12	12	34	34	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		6	54	F#3	3	94
12	12	34	34	0.25		1/4	1/4	3/4	1	1	1/16		1/16	1		6	78	F#5	5	84
12	12	137/4	137/4	0.25		5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	85
12	12	69/2	69/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		5	47	B2	2	95
12	12	69/2	69/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		9	75	D#5	5	86
12	12	139/4	139/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	87
12	12	35	35	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		7	49	C#3	3	96
12	12	35	35	0.25		1/2	1/2	3/4	1	1	1/16		1/16	1		5	71	B4	4	88
12	12	141/4	141/4	0.25		9/16	9/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	89
12	12	71/2	71/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		9	51	D#3	3	97
12	12	71/2	71/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		8	68	G#4	4	90
12	12	143/4	143/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	91
13	13	36	36	0.5		0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	103
13	13	36	36	0.25		0	0	3/4	1	1	1/16		1/16	1		8	68	G#4	4	98
13	13	145/4	145/4	0.25		1/16	1/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	99
13	13	73/2	73/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		8	56	G#3	3	104
13	13	73/2	73/2	0.25		1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	100
13	13	147/4	147/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		8	80	G#5	5	101
13	13	37	37	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		5	59	B3	3	105
13	13	37	37	2.0		1/4	1/4	3/4	1	1	1/2		1/2	1		5	83	B5	5	102
13	13	75/2	75/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		8	56	G#3	3	106
13	13	38	38	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		6	54	F#3	3	107
13	13	77/2	77/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	108
14	14	39	39	0.5		0	0	3/4	2	1	1/8		1/8	1		9	51	D#3	3	121
14	14	39	39	0.25		0	0	3/4	1	1	1/16		1/16	1		5	83	B5	5	109
14	14	157/4	157/4	0.25		1/16	1/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	110
14	14	79/2	79/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	122
14	14	79/2	79/2	0.25		1/8	1/8	3/4	1	1	1/16		1/16	1		8	80	G#5	5	111
14	14	159/4	159/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	112
14	14	40	40	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		6	54	F#3	3	123
14	14	40	40	0.25		1/4	1/4	3/4	1	1	1/16		1/16	1		6	78	F#5	5	113
14	14	161/4	161/4	0.25		5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	114
14	14	81/2	81/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		5	47	B2	2	124
14	14	81/2	81/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		9	75	D#5	5	115
14	14	163/4	163/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	116
14	14	41	41	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		7	49	C#3	3	125
14	14	41	41	0.25		1/2	1/2	3/4	1	1	1/16		1/16	1		5	71	B4	4	117
14	14	165/4	165/4	0.25		9/16	9/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	118
14	14	83/2	83/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		9	51	D#3	3	126
14	14	83/2	83/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		8	68	G#4	4	119
14	14	167/4	167/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	120
15	15	42	42	1.0		0	0	3/4	2	1	1/4		1/4	1		4	52	E3	3	139
15	15	42	42	0.25		0	0	3/4	1	1	1/16		1/16	1		8	68	G#4	4	127
15	15	169/4	169/4	0.25		1/16	1/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	128
15	15	85/2	85/2	0.25		1/8	1/8	3/4	1	1	1/16		1/16	1		3	69	A4	4	129
15	15	171/4	171/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		8	68	G#4	4	130
15	15	43	43	0.25		1/4	1/4	3/4	1	1	1/16		1/16	1		3	69	A4	4	131
15	15	173/4	173/4	0.25		5/16	5/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	132
15	15	87/2	87/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		7	73	C#5	5	133
15	15	175/4	175/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		9	75	D#5	5	134
15	15	44	44	0.25		1/2	1/2	3/4	1	1	1/16		1/16	1		4	76	E5	5	135
15	15	177/4	177/4	0.25		9/16	9/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	136
15	15	89/2	89/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		8	80	G#5	5	137
15	15	179/4	179/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	138
16	16	45	45	0.25		0	0	3/4	1	1	1/16		1/16	1		5	83	B5	5	140
16	16	181/4	181/4	0.25		1/16	1/16	3/4	1	1	1/16		1/16	1		7	85	C#6	6	141
16	16	91/2	91/2	0.25		1/8	1/8	3/4	1	1	1/16		1/16	1		9	87	D#6	6	142
16	16	183/4	183/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	88	E6	6	143
16	16	46	46	0.25		1/4	1/4	3/4	1	1	1/16		1/16	1		9	87	D#6	6	144
16	16	185/4	185/4	0.25		5/16	5/16	3/4	1	1	1/16		1/16	1		7	85	C#6	6	145
16	16	93/2	93/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		5	83	B5	5	146
16	16	187/4	187/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		3	81	A5	5	147
16	16	47	47	0.25		1/2	1/2	3/4	1	1	1/16		1/16	1		8	80	G#5	5	148
16	16	189/4	189/4	0.25		9/16	9/16	3/4	1	1	1/16		1/16	1		6	78	F#5	5	149
16	16	95/2	95/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		4	76	E5	5	150
16	16	191/4	191/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		9	75	D#5	5	151
17	17	48	48	1.0		0	0	3/4	2	1	1/4		1/4	1		3	57	A3	3	157
17	17	48	48	1.0		0	0	3/4	2	1	1/4		1/4	1		6	66	F#4	4	157
17	17	48	48	0.5		0	0	3/4	1	1	1/8		1/8	1		7	73	C#5	5	152
17	17	195/4	195/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		7	85	C#6	6	153
17	17	49	49	2.0		1/4	1/4	3/4	2	2	1/2		1/2	1		5	59	B3	3	160
17	17	49	49	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		8	68	G#4	4	158
17	17	49	49	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	E5	5	154
17	17	50	50	0.0		1/2	1/2	3/4	1	1	0	grace16	1/16	1		8	80	G#5	5	155
17	17	50	50	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	69	A4	4	159
17	17	50	50	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	156
17	17	50	50	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		6	78	F#5	5	156
18	18	51	51	1.0		0	0	3/4	2	2	1/4		1/4	1		4	64	E4	4	164
18	18	51	51	1.0		0	0	3/4	2	1	1/4		1/4	1		8	68	G#4	4	162
18	18	51	51	1.0		0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	161
18	18	52	52	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	163
19	19	54	54	0.0		0	0	3/4	1	1	0	grace16	1/16	1		4	64	E4	4	165
19	19	54	54	1.0		0	0	3/4	1	1	1/4		1/4	1		4	76	E5	5	166
19	19	55	55	0.0		1/4	1/4	3/4	1	1	0	grace16	1/16	1		6	66	F#4	4	167
19	19	55	55	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		6	78	F#5	5	168
19	19	56	56	0.0		1/2	1/2	3/4	1	1	0	grace16	1/16	1		1	67	G4	4	169
19	19	56	56	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	G5	5	170
20	20	57	57	0.5		0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	174
20	20	57	57	1.0		0	0	3/4	1	1	1/4		1/4	1		5	71	B4	4	171
20	20	115/2	115/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	175
20	20	58	58	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		6	66	F#4	4	176
20	20	58	58	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		10	70	A#4	4	172
20	20	117/2	117/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	E4	4	177
20	20	59	59	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		2	62	D4	4	178
20	20	119/2	119/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	179
20	20	239/4	239/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		10	70	A#4	4	173
21	21	60	60	0.5		0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	183
21	21	60	60	1.0		0	0	3/4	1	1	1/4		1/4	1		7	73	C#5	5	180
21	21	121/2	121/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	184
21	21	61	61	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		6	66	F#4	4	185
21	21	61	61	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	B4	4	181
21	21	123/2	123/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	186
21	21	62	62	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		7	61	C#4	4	187
21	21	125/2	125/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	188
21	21	251/4	251/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	182
22	22	63	63	0.5		0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	192
22	22	63	63	1.0		0	0	3/4	1	1	1/4		1/4	1		2	74	D5	5	189
22	22	127/2	127/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		10	58	A#3	3	193
22	22	64	64	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		4	64	E4	4	194
22	22	64	64	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		7	73	C#5	5	190
22	22	129/2	129/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	195
22	22	65	65	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	B3	3	196
22	22	131/2	131/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		10	58	A#3	3	197
22	22	263/4	263/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		7	73	C#5	5	191
23	23	66	66	1.0		0	0	3/4	2	1	1/4		1/4	1		5	59	B3	3	204
23	23	66	66	0.5		0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	198
23	23	133/2	133/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	199
23	23	67	67	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		-1	77	F5	5	200
23	23	135/2	135/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	201
23	23	68	68	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		1	79	G5	5	202
23	23	137/2	137/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		-1	77	F5	5	203
24	24	69	69	0.5		0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	208
24	24	69	69	1.0		0	0	3/4	1	1	1/4		1/4	1		3	69	A4	4	205
24	24	139/2	139/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	209
24	24	70	70	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		4	64	E4	4	210
24	24	70	70	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		8	68	G#4	4	206
24	24	141/2	141/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	211
24	24	71	71	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		7	61	C#4	4	212
24	24	143/2	143/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	213
24	24	287/4	287/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		8	68	G#4	4	207
25	25	72	72	0.5		0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	217
25	25	72	72	1.0		0	0	3/4	1	1	1/4		1/4	1		5	71	B4	4	214
25	25	145/2	145/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	218
25	25	73	73	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		4	64	E4	4	219
25	25	73	73	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	215
25	25	147/2	147/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		7	61	C#4	4	220
25	25	74	74	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	B3	3	221
25	25	149/2	149/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	222
25	25	299/4	299/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	216
26	26	75	75	0.5		0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	226
26	26	75	75	1.0		0	0	3/4	1	1	1/4		1/4	1		7	73	C#5	5	223
26	26	151/2	151/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		8	56	G#3	3	227
26	26	76	76	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	D4	4	228
26	26	76	76	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	B4	4	224
26	26	153/2	153/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	229
26	26	77	77	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	230
26	26	155/2	155/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		8	56	G#3	3	231
26	26	311/4	311/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	225
27	27	78	78	2.0		0	0	3/4	2	1	1/2		1/2	1		3	57	A3	3	238
27	27	78	78	0.5		0	0	3/4	1	1	1/8		1/8	1		2	74	D5	5	232
27	27	157/2	157/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	233
27	27	79	79	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		5	71	B4	4	234
27	27	159/2	159/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	235
27	27	80	80	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		1	43	G2	2	239
27	27	80	80	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	239
27	27	80	80	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		3	81	A5	5	236
27	27	161/2	161/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		3	81	A5	5	237
28	28	81	81	3.0		0	0	3/4	2	1	3/4		1/2	3/2		-1	41	F2	2	246
28	28	81	81	3.0		0	0	3/4	2	1	3/4		1/2	3/2		-1	53	F3	3	246
28	28	81	81	0.5		0	0	3/4	1	1	1/8		1/8	1		5	83	B5	5	240
28	28	163/2	163/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		3	81	A5	5	241
28	28	82	82	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		1	79	G5	5	242
28	28	165/2	165/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		-1	77	F5	5	243
28	28	83	83	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		4	76	E5	5	244
28	28	167/2	167/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		9	75	D#5	5	245
29	29	84	84	3.0		0	0	3/4	2	2	3/4		1/2	3/2		-1	53	F3	3	255
29	29	84	84	0.5		0	0	3/4	2	1	1/8		1/8	1		3	57	A3	3	249
29	29	84	84	2.0		0	0	3/4	1	1	1/2		1/2	1		0	84	C6	6	247
29	29	169/2	169/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		8	56	G#3	3	250
29	29	85	85	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		3	57	A3	3	251
29	29	171/2	171/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	252
29	29	86	86	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	B3	3	253
29	29	86	86	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	248
29	29	173/2	173/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	254
30	30	87	87	1.0		0	0	3/4	2	2	1/4		1/4	1		4	52	E3	3	264
30	30	87	87	1.0		0	0	3/4	2	1	1/4		1/4	1		8	56	G#3	3	263
30	30	87	87	1.5		0	0	3/4	1	1	3/8		1/4	3/2		4	76	E5	5	256
30	30	177/2	177/2	0.25		3/8	3/8	3/4	1	1	1/16		1/16	1		6	78	F#5	5	257
30	30	355/4	355/4	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	258
30	30	89	89	0.0		1/2	1/2	3/4	1	1	0	grace16	1/16	1		4	76	E5	5	259
