mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
4	3	3/4	1/4	1	1	1/8		1/8	1		0	72		31
4	3	3/4	3/8	1	1	1/8		1/8	1		-1	65		32
4	3	3/4	1/2	2	1	1/4		1/4	1		2	50		40
4	3	3/4	1/2	1	2	1/4		1/4	1		5	59		36
4	3	3/4	1/2	1	1	1/8		1/8	1		4	64		33
4	3	3/4	5/8	1	1	1/8		1/8	1		-1	65		34
5	4	3/4	0	2	1	1/2		1/2	1		0	48		47
5	4	3/4	0	1	2	1/2		1/2	1		0	60		46
5	4	3/4	0	1	1	1/4		1/4	1		-1	65		41
5	4	3/4	0	1	1	1/4		1/4	1		3	69		41
5	4	3/4	1/4	1	1	1/8		1/8	1		4	64		42
5	4	3/4	1/4	1	1	1/8		1/8	1		1	67		42
5	4	3/4	3/8	1	1	1/8		1/8	1		1	67		43
5	4	3/4	1/2	2	1	1/4		1/4	1		0	60		48
5	4	3/4	1/2	2	1	1/4		1/4	1		4	64		48
5	4	3/4	1/2	1	1	1/8		1/8	1		1	67		44
5	4	3/4	5/8	1	1	1/8		1/8	1		1	67		45
6	5	3/4	0	1	1	0	grace16	1/16	1		1	67		49
6	5	3/4	0	2	1	1/2		1/2	1		5	59		57
6	5	3/4	0	2	1	1/2		1/2	1		2	62		57
6	5	3/4	0	2	1	1/2		1/2	1		-1	65		57
6	5	3/4	0	1	1	3/16		1/8	3/2		1	79		50
6	5	3/4	3/16	1	1	1/32		1/32	1		2	74		51
6	5	3/4	7/32	1	1	1/32		1/32	1		5	71		52
6	5	3/4	1/4	1	1	1/8		1/8	1		1	67		53
6	5	3/4	3/8	1	1	1/8		1/8	1		1	67		54
6	5	3/4	1/2	2	1	1/4		1/4	1		0	60		58
6	5	3/4	1/2	2	1	1/4		1/4	1		4	64		58
6	5	3/4	1/2	1	1	1/8		1/8	1		1	67		55
6	5	3/4	5/8	1	1	1/8		1/8	1		1	67		56
7	6	3/4	0	1	1	0	grace16	1/16	1		1	67		59
7	6	3/4	0	2	1	1/4		1/4	1		2	50		70
7	6	3/4	0	2	1	1/4		1/4	1		-1	53		70
7	6	3/4	0	2	1	1/4		1/4	1		5	59		70
7	6	3/4	0	1	1	1/4		1/4	1	1	1	79		60
7	6	3/4	1/4	2	1	1/4		1/4	1		4	52		71
7	6	3/4	1/4	2	1	1/4		1/4	1		1	55		71
7	6	3/4	1/4	2	1	1/4		1/4	1		0	60		71
7	6	3/4	1/4	1	1	3/32		1/16	3/2	-1	1	79		61
7	6	3/4	11/32	1	1	1/64		1/64	1		3	81		62
7	6	3/4	23/64	1	1	1/64		1/64	1		5	83		63
7	6	3/4	3/8	1	1	1/16		1/16	1		0	84		64
7	6	3/4	7/16	1	1	1/16		1/16	1		5	83		65
7	6	3/4	1/2	1	1	1/16		1/16	1		3	81		66
7	6	3/4	9/16	1	1	1/16		1/16	1		1	79		67
7	6	3/4	5/8	1	1	1/16		1/16	1		-1	77		68
7	6	3/4	11/16	1	1	1/16		1/16	1		4	76		69
8	7	3/4	0	1	1	1/16		1/16	1		7	73		72
8	7	3/4	1/16	1	1	1/16		1/16	1		2	74		73
8	7	3/4	1/8	2	2	1/8		1/8	1		-1	53		83
8	7	3/4	1/8	2	1	1/8		1/8	1		3	57		80
8	7	3/4	1/8	2	1	1/8		1/8	1		2	62		80
8	7	3/4	1/8	1	1	1/16		1/16	1		-1	77		74
8	7	3/4	3/16	1	1	1/16		1/16	1		3	81		75
8	7	3/4	1/4	2	2	1/2		1/2	1		1	55		84
8	7	3/4	1/4	2	1	1/4		1/4	1		0	60		81
8	7	3/4	1/4	2	1	1/4		1/4	1		4	64		81
8	7	3/4	1/4	1	1	3/8		1/4	3/2		0	72		76
8	7	3/4	1/2	2	1	1/4		1/4	1		2	62		82
8	7	3/4	1/2	2	1	1/4		1/4	1		-1	65		82
8	7	3/4	5/8	1	2	1/8		1/8	1		5	71		79
8	7	3/4	5/8	1	1	1/16		1/16	1		4	76		77
8	7	3/4	11/16	1	1	1/16		1/16	1		2	74		78
9	8	3/4	0	2	1	1/4		1/4	1		0	60		86
9	8	3/4	0	2	1	1/4		1/4	1		4	64		86
9	8	3/4	0	1	1	1/4		1/4	1		0	72		85
9	8	3/4	1/4	2	1	1/8		1/8	1		0	48		87
10	8	3/4	0	1	1	1/8		1/8	1		0	72		88
10	8	3/4	1/8	1	1	0	grace16	1/16	1		2	74		89
10	8	3/4	1/8	1	1	1/8		1/8	1		0	72		90
10	8	3/4	1/4	1	1	0	grace16	1/16	1		-2	70		91
10	8	3/4	1/4	1	1	1/8		1/8	1		3	69		92
11	9	3/4	0	2	2	3/8		1/4	3/2		0	60		102
11	9	3/4	0	2	1	3/8		1/4	3/2		-3	63		98
11	9	3/4	0	1	1	1/4		1/4	1		1	67		93
11	9	3/4	1/4	1	1	1/8		1/8	1		6	66		94
11	9	3/4	3/8	2	2	1/8		1/8	1		0	60		103
11	9	3/4	3/8	2	1	1/8		1/8	1		-3	63		99
11	9	3/4	3/8	1	1	1/8		1/8	1		6	66		95
11	9	3/4	1/2	2	2	1/8		1/8	1		-2	58		104
11	9	3/4	1/2	2	1	1/8		1/8	1		2	62		100
11	9	3/4	1/2	1	1	1/8		1/8	1		1	67		96
11	9	3/4	5/8	2	2	1/8		1/8	1		3	57		105
11	9	3/4	5/8	2	2	1/8		1/8	1		0	60		105
11	9	3/4	5/8	2	1	1/8		1/8	1		2	62		101
11	9	3/4	5/8	1	1	1/8		1/8	1		6	66		97
11	9	3/4	5/8	1	1	1/8		1/8	1		3	69		97
12	10	3/4	0	2	2	3/8		1/4	3/2		1	55		116
12	10	3/4	0	2	1	1/4		1/4	1		0	60		111
12	10	3/4	0	2	2	3/8		1/4	3/2		2	62		116
12	10	3/4	0	1	1	1/4		1/4	1		6	66		106
12	10	3/4	0	1	1	1/4		1/4	1		3	69		106
12	10	3/4	1/4	2	1	1/8		1/8	1		-2	58		112
12	10	3/4	1/4	1	1	1/8		1/8	1		1	67		107
12	10	3/4	1/4	1	1	1/8		1/8	1		-2	70		107
12	10	3/4	3/8	2	2	1/8		1/8	1		-2	58		117
12	10	3/4	3/8	2	1	1/8		1/8	1		-5	61		113
12	10	3/4	3/8	1	1	1/8		1/8	1		4	64		108
12	10	3/4	1/2	2	2	1/8		1/8	1		3	57		118
12	10	3/4	1/2	2	1	1/8		1/8	1		0	60		114
12	10	3/4	1/2	1	1	1/8		1/8	1		-1	65		109
12	10	3/4	5/8	2	2	1/8		1/8	1		1	55		119
12	10	3/4	5/8	2	2	1/8		1/8	1		-2	58		119
12	10	3/4	5/8	2	1	1/8		1/8	1		0	60		115
12	10	3/4	5/8	1	1	1/8		1/8	1		4	64		110
12	10	3/4	5/8	1	1	1/8		1/8	1		1	67		110
13	11	3/4	0	2	2	1/8		1/8	1		-1	53		135
13	11	3/4	0	2	1	1/8		1/8	1		3	57		131
13	11	3/4	0	2	1	1/8		1/8	1		0	60		131
13	11	3/4	0	1	2	1/2		1/2	1		-1	65		128
13	11	3/4	0	1	1	1/8		1/8	1		3	69		120
13	11	3/4	1/8	2	2	1/8		1/8	1		2	50		136
13	11	3/4	1/8	1	1	1/8		1/8	1		-2	70		121
13	11	3/4	1/4	2	1	1/4		1/4	1		3	45		132
13	11	3/4	1/4	1	1	1/8		1/8	1		0	72		122
13	11	3/4	3/8	1	1	1/8		1/8	1		7	73		123
13	11	3/4	1/2	1	1	0	grace16	1/16	1		4	76		124
13	11	3/4	1/2	2	1	1/8		1/8	1		-2	46		133
13	11	3/4	1/2	1	2	1/8		1/8	1		-1	65		129
13	11	3/4	1/2	1	1	1/8		1/8	1		2	74		125
13	11	3/4	5/8	1	1	0	grace16	1/16	1		0	72		126
13	11	3/4	5/8	2	1	1/8		1/8	1		1	43		134
13	11	3/4	5/8	1	2	1/8		1/8	1		1	67		130
13	11	3/4	5/8	1	1	1/8		1/8	1		-2	70		127
14	12	3/4	0	2	1	1/2		1/2	1		0	48		142
14	12	3/4	0	1	1	1/4		1/4	1		-1	65		137
14	12	3/4	0	1	1	1/4		1/4	1		3	69		137
14	12	3/4	1/4	1	1	1/8		1/8	1		4	64		138
14	12	3/4	1/4	1	1	1/8		1/8	1		1	67		138
14	12	3/4	3/8	1	1	1/8		1/8	1		0	72		139
14	12	3/4	1/2	1	1	1/8		1/8	1		0	72		140
14	12	3/4	5/8	1	1	1/8		1/8	1		0	72		141
15	13	3/4	0	2	1	3/16		1/8	3/2		0	36		149
15	13	3/4	0	2	1	3/16		1/8	3/2		0	48		149
15	13	3/4	0	1	2	3/4		1/2	3/2	1	0	72		147
15	13	3/4	0	1	1	3/8		1/4	3/2		-2	82		143
15	13	3/4	3/16	2	1	1/16		1/16	1		2	38		150
15	13	3/4	3/16	2	1	1/16		1/16	1		2	50		150
15	13	3/4	1/4	2	1	1/8		1/8	1		4	40		151
15	13	3/4	1/4	2	1	1/8		1/8	1		4	52		151
15	13	3/4	3/8	2	1	1/8		1/8	1		-1	41		152
15	13	3/4	3/8	2	1	1/8		1/8	1		-1	53		152
15	13	3/4	3/8	1	1	1/8		1/8	1		3	81		144
15	13	3/4	1/2	2	1	1/8		1/8	1		1	43		153
15	13	3/4	1/2	2	1	1/8		1/8	1		1	55		153
15	13	3/4	1/2	1	1	1/8		1/8	1		1	79		145
15	13	3/4	5/8	2	1	1/8		1/8	1		3	45		154
15	13	3/4	5/8	2	1	1/8		1/8	1		3	57		154
15	13	3/4	5/8	1	3	1/8		1/8	1		3	69		148
15	13	3/4	5/8	1	1	1/8		1/8	1		-1	77		146
16	14	3/4	0	2	1	1/2		1/2	1		-2	46		162
16	14	3/4	0	2	1	1/2		1/2	1		-2	58		162
16	14	3/4	0	1	3	1/2		1/2	1		1	67		161
16	14	3/4	0	1	2	1/2		1/2	1	-1	0	72		160
16	14	3/4	0	1	1	1/4		1/4	1		-1	77		155
16	14	3/4	1/4	1	1	1/8		1/8	1		4	76		156
16	14	3/4	3/8	1	1	1/8		1/8	1		-3	75		157
16	14	3/4	1/2	1	1	1/8		1/8	1		-3	75		158
16	14	3/4	5/8	1	1	1/8		1/8	1		-3	75		159
17	15	3/4	0	2	1	1/4		1/4	1		3	57		172
17	15	3/4	0	2	1	1/4		1/4	1		0	60		172
17	15	3/4	0	2	1	1/4		1/4	1		-1	65		172
17	15	3/4	0	1	1	3/16		1/8	3/2		-3	75		163
17	15	3/4	3/16	1	1	1/16		1/16	1		-1	77		164
17	15	3/4	1/4	2	1	1/4		1/4	1		3	57		173
17	15	3/4	1/4	2	1	1/4		1/4	1		0	60		173
17	15	3/4	1/4	2	1	1/4		1/4	1		-1	65		173
17	15	3/4	1/4	1	1	1/8		1/8	1		1	79		165
17	15	3/4	3/8	1	1	1/16		1/16	1		-1	77		166
17	15	3/4	7/16	1	1	1/16		1/16	1		-3	75		167
17	15	3/4	1/2	2	1	1/4		1/4	1		3	57		174
17	15	3/4	1/2	2	1	1/4		1/4	1		-3	63		174
17	15	3/4	1/2	2	1	1/4		1/4	1		-1	65		174
17	15	3/4	1/2	1	1	1/16		1/16	1		-3	75		168
17	15	3/4	9/16	1	1	1/16		1/16	1		2	74		169
17	15	3/4	5/8	1	1	1/16		1/16	1		2	74		170
17	15	3/4	11/16	1	1	1/16		1/16	1		7	73		171
18	16	3/4	0	2	1	1/2		1/2	1		-2	58		183
18	16	3/4	0	2	1	1/2		1/2	1		2	62		183
18	16	3/4	0	2	1	1/2		1/2	1		-1	65		183
18	16	3/4	0	1	1	1/4		1/4	1		7	73		175
18	16	3/4	1/4	1	1	1/8		1/8	1		2	74		176
18	16	3/4	3/8	1	1	1/16		1/16	1		-1	77		177
18	16	3/4	7/16	1	1	1/16		1/16	1		4	76		178
18	16	3/4	1/2	1	1	1/16		1/16	1		1	79		179
18	16	3/4	9/16	1	1	1/16		1/16	1		-1	77		180
18	16	3/4	5/8	1	1	1/16		1/16	1		4	76		181
18	16	3/4	11/16	1	1	1/16		1/16	1		2	74		182
19	17	3/4	0	2	2	1/2		1/2	1		-1	53		194
19	17	3/4	0	2	1	1/4		1/4	1		-2	58		192
19	17	3/4	0	2	1	1/4		1/4	1		2	62		192
19	17	3/4	0	1	1	1/4		1/4	1		2	74		184
19	17	3/4	1/4	2	1	1/4		1/4	1		3	57		193
19	17	3/4	1/4	2	1	1/4		1/4	1		0	60		193
19	17	3/4	1/4	1	1	1/8		1/8	1		0	72		185
19	17	3/4	3/8	1	1	3/32		1/16	3/2		-1	77		186
19	17	3/4	15/32	1	1	1/32		1/32	1		0	72		187
19	17	3/4	1/2	1	1	3/32		1/16	3/2		3	81		188
19	17	3/4	19/32	1	1	1/32		1/32	1		-1	77		189
19	17	3/4	5/8	1	1	3/32		1/16	3/2		0	72		190
19	17	3/4	23/32	1	1	1/32		1/32	1		3	69		191
20	18	3/4	0	2	1	3/8		1/4	3/2		4	52		207
20	18	3/4	0	2	1	3/8		1/4	3/2		1	55		207
20	18	3/4	0	2	1	3/8		1/4	3/2		0	60		207
20	18	3/4	0	1	1	3/16		1/8	3/2		0	72		195
20	18	3/4	3/16	1	1	1/16		1/16	1		5	71		196
20	18	3/4	1/4	1	1	1/8		1/8	1		-2	70		197
20	18	3/4	3/8	2	1	1/8		1/8	1		-2	46		208
20	18	3/4	3/8	2	1	1/8		1/8	1		-2	58		208
20	18	3/4	3/8	1	2	3/32		1/16	3/2		4	64		201
20	18	3/4	3/8	1	1	1/8		1/8	1		1	67		198
20	18	3/4	15/32	1	2	1/32		1/32	1		0	60		202
20	18	3/4	1/2	2	1	1/8		1/8	1		3	45		209
20	18	3/4	1/2	2	1	1/8		1/8	1		3	57		209
20	18	3/4	1/2	1	2	3/32		1/16	3/2		-1	65		203
20	18	3/4	1/2	1	1	1/8		1/8	1		3	69		199
20	18	3/4	19/32	1	2	1/32		1/32	1		0	60		204
20	18	3/4	5/8	2	1	1/8		1/8	1		1	43		210
20	18	3/4	5/8	2	1	1/8		1/8	1		1	55		210
20	18	3/4	5/8	1	2	3/32		1/16	3/2		1	67		205
20	18	3/4	5/8	1	1	1/8		1/8	1		-2	70		200
20	18	3/4	23/32	1	2	1/32		1/32	1		0	60		206
21	19	3/4	0	2	1	1/8		1/8	1		-1	41		221
21	19	3/4	0	2	1	1/8		1/8	1		-1	53		221
21	19	3/4	0	1	2	1/8		1/8	1		3	69		217
21	19	3/4	0	1	1	1/16		1/16	1		0	72		211
21	19	3/4	1/16	1	1	1/16		1/16	1		2	74		212
21	19	3/4	1/8	1	1	1/16		1/16	1		4	76		213
21	19	3/4	3/16	1	1	1/16		1/16	1		-1	77		214
21	19	3/4	1/4	2	2	1/2		1/2	1		0	48		224
21	19	3/4	1/4	2	1	1/4		1/4	1		3	57		222
21	19	3/4	1/4	1	2	3/8		1/4	3/2		0	60		218
21	19	3/4	1/4	1	1	3/8		1/4	3/2		-1	65		215
21	19	3/4	1/2	2	1	1/4		1/4	1		-2	58		223
21	19	3/4	5/8	1	1	1/8		1/8	1		4	64		216
21	19	3/4	5/8	1	2	1/16		1/16	1		3	69		219
21	19	3/4	11/16	1	2	1/16		1/16	1		1	67		220
22	20	3/4	0	2	2	1/4		1/4	1		-1	53		228
22	20	3/4	0	2	1	1/4		1/4	1		3	57		226
22	20	3/4	0	1	1	1/4		1/4	1		-1	65		225
22	20	3/4	1/4	2	1	1/8		1/8	1		-1	41		227
23	20	3/4	0	1	1	1/8		1/8	1		0	60		229
23	20	3/4	0	1	1	1/8		1/8	1		-4	68		229
23	20	3/4	1/8	1	1	1/8		1/8	1		0	60		230
23	20	3/4	1/8	1	1	1/8		1/8	1		-4	68		230
23	20	3/4	1/4	1	1	1/8		1/8	1		0	60		231
23	20	3/4	1/4	1	1	1/8		1/8	1		-4	68		231
24	21	3/4	0	2	1	1/16		1/16	1		-1	41		236
24	21	3/4	0	1	1	3/8		1/4	3/2		0	60		232
24	21	3/4	0	1	1	3/8		1/4	3/2		-4	68		232
24	21	3/4	1/16	2	1	1/16		1/16	1		-1	53		237
24	21	3/4	1/8	2	1	1/16		1/16	1		-1	53		238
24	21	3/4	3/16	2	1	1/16		1/16	1		-1	53		239
24	21	3/4	1/4	2	1	1/16		1/16	1		-1	53		240
24	21	3/4	5/16	2	1	1/16		1/16	1		-1	53		241
24	21	3/4	3/8	2	1	1/16		1/16	1		-1	53		242
24	21	3/4	3/8	1	1	1/8		1/8	1		-2	58		233
24	21	3/4	3/8	1	1	1/8		1/8	1		1	67		233
24	21	3/4	7/16	2	1	1/16		1/16	1		-1	53		243
24	21	3/4	1/2	2	1	1/16		1/16	1		-1	53		244
24	21	3/4	1/2	1	1	1/8		1/8	1		-5	61		234
24	21	3/4	1/2	1	1	1/8		1/8	1		-2	70		234
24	21	3/4	9/16	2	1	1/16		1/16	1		-1	53		245
24	21	3/4	5/8	2	1	1/16		1/16	1		-1	53		246
24	21	3/4	5/8	1	1	1/8		1/8	1		1	55		235
24	21	3/4	5/8	1	1	1/8		1/8	1		4	64		235
24	21	3/4	11/16	2	1	1/16		1/16	1		-1	53		247
25	22	3/4	0	2	1	1/16		1/16	1		-1	41		252
25	22	3/4	0	1	1	3/8		1/4	3/2		-4	56		248
25	22	3/4	0	1	1	3/8		1/4	3/2		-1	65		248
25	22	3/4	1/16	2	1	1/16		1/16	1		-1	53		253
25	22	3/4	1/8	2	1	1/16		1/16	1		-1	53		254
25	22	3/4	3/16	2	1	1/16		1/16	1		-1	53		255
25	22	3/4	1/4	2	1	1/16		1/16	1		-1	53		256
25	22	3/4	5/16	2	1	1/16		1/16	1		-1	53		257
25	22	3/4	3/8	2	1	1/16		1/16	1		-1	53		258
25	22	3/4	3/8	1	1	1/8		1/8	1		-4	68		249
25	22	3/4	3/8	1	1	1/8		1/8	1		0	72		249
25	22	3/4	7/16	2	1	1/16		1/16	1		-1	53		259
25	22	3/4	1/2	2	1	1/16		1/16	1		-1	53		260
25	22	3/4	1/2	1	1	1/8		1/8	1		-4	68		250
25	22	3/4	1/2	1	1	1/8		1/8	1		0	72		250
25	22	3/4	9/16	2	1	1/16		1/16	1		-1	53		261
25	22	3/4	5/8	2	1	1/16		1/16	1		-1	53		262
25	22	3/4	5/8	1	1	1/8		1/8	1		-4	68		251
25	22	3/4	5/8	1	1	1/8		1/8	1		0	72		251
25	22	3/4	11/16	2	1	1/16		1/16	1		-1	53		263
26	23	3/4	0	2	1	1/16		1/16	1		4	40		269
26	23	3/4	0	1	2	3/4		1/2	3/2		1	67		268
26	23	3/4	0	1	1	3/8		1/4	3/2		0	72		264
26	23	3/4	1/16	2	1	1/16		1/16	1		4	52		270
26	23	3/4	1/8	2	1	1/16		1/16	1		4	52		271
26	23	3/4	3/16	2	1	1/16		1/16	1		4	52		272
26	23	3/4	1/4	2	1	1/16		1/16	1		4	52		273
26	23	3/4	5/16	2	1	1/16		1/16	1		4	52		274
26	23	3/4	3/8	2	1	1/16		1/16	1		4	52		275
26	23	3/4	3/8	1	1	1/8		1/8	1		-5	73		265
26	23	3/4	7/16	2	1	1/16		1/16	1		4	52		276
26	23	3/4	1/2	2	1	1/16		1/16	1		4	52		277
26	23	3/4	1/2	1	1	1/8		1/8	1		0	72		266
26	23	3/4	9/16	2	1	1/16		1/16	1		4	52		278
26	23	3/4	5/8	2	1	1/16		1/16	1		4	52		279
26	23	3/4	5/8	1	1	1/8		1/8	1		-2	70		267
26	23	3/4	11/16	2	1	1/16		1/16	1		4	52		280
27	24	3/4	0	1	1	0	grace16	1/16	1		0	72		281
27	24	3/4	0	2	1	1/16		1/16	1		-1	41		289
27	24	3/4	0	1	2	1/8		1/8	1		1	67		287
27	24	3/4	0	1	1	1/8		1/8	1		-2	70		282
27	24	3/4	1/16	2	1	1/16		1/16	1		-1	53		290
27	24	3/4	1/8	2	1	1/16		1/16	1		-1	53		291
27	24	3/4	1/8	1	2	1/8		1/8	1		-1	65		288
27	24	3/4	1/8	1	1	1/8		1/8	1		-4	68		283
27	24	3/4	3/16	2	1	1/16		1/16	1		-1	53		292
27	24	3/4	1/4	2	1	1/4		1/4	1		-1	53		293
27	24	3/4	3/8	1	1	1/8		1/8	1		-4	68		284
27	24	3/4	1/2	1	1	1/8		1/8	1		-2	70		285
27	24	3/4	5/8	1	1	1/8		1/8	1		0	72		286
28	25	3/4	0	1	1	1/8		1/8	1		-3	75		294
28	25	3/4	1/8	2	1	1/8		1/8	1		-1	53		302
28	25	3/4	1/8	2	1	1/8		1/8	1		-4	56		302
28	25	3/4	1/8	2	1	1/8		1/8	1		-5	61		302
28	25	3/4	1/8	1	1	1/8		1/8	1		-5	73		295
28	25	3/4	1/4	2	1	1/8		1/8	1		-1	53		303
28	25	3/4	1/4	2	1	1/8		1/8	1		-4	56		303
28	25	3/4	1/4	2	1	1/8		1/8	1		-5	61		303
28	25	3/4	3/8	1	1	0	grace16	1/16	1		0	72		296
28	25	3/4	3/8	2	1	1/8		1/8	1		-1	53		304
28	25	3/4	3/8	2	1	1/8		1/8	1		-4	56		304
28	25	3/4	3/8	2	1	1/8		1/8	1		-5	61		304
28	25	3/4	3/8	1	1	1/8		1/8	1		-5	73		297
28	25	3/4	1/2	1	1	0	grace16	1/16	1		0	72		298
28	25	3/4	1/2	2	1	1/8		1/8	1		-1	53		305
28	25	3/4	1/2	2	1	1/8		1/8	1		-4	56		305
28	25	3/4	1/2	2	1	1/8		1/8	1		-5	61		305
28	25	3/4	1/2	1	1	1/8		1/8	1		-5	73		299
28	25	3/4	5/8	1	1	0	grace16	1/16	1		0	72		300
28	25	3/4	5/8	2	1	1/8		1/8	1		-1	53		306
28	25	3/4	5/8	2	1	1/8		1/8	1		-4	56		306
28	25	3/4	5/8	2	1	1/8		1/8	1		-5	61		306
28	25	3/4	5/8	1	1	1/8		1/8	1		-5	73		301
29	26	3/4	0	2	1	1/2		1/2	1		1	55		316
29	26	3/4	0	2	1	1/2		1/2	1		-2	58		316
29	26	3/4	0	2	1	1/2		1/2	1		-5	61		316
29	26	3/4	0	2	1	1/2		1/2	1		-3	63		316
29	26	3/4	0	1	1	3/16		1/8	3/2		-5	73		307
29	26	3/4	3/16	1	1	0	grace32	1/32	1		-3	75		308
29	26	3/4	3/16	1	1	0	grace32	1/32	1		-5	73		309
29	26	3/4	3/16	1	1	0	grace32	1/32	1		0	72		310
29	26	3/4	3/16	1	1	0	grace32	1/32	1		-5	73		311
29	26	3/4	3/16	1	1	1/16		1/16	1		-3	75		312
29	26	3/4	1/4	1	1	3/8		1/4	3/2		-1	77		313
29	26	3/4	5/8	1	1	1/16		1/16	1		-3	75		314
29	26	3/4	11/16	1	1	1/16		1/16	1		-5	73		315
30	27	3/4	0	2	2	1/8		1/8	1		-4	56		328
30	27	3/4	0	1	1	1/16		1/16	1		0	72		317
30	27	3/4	1/16	1	1	1/16		1/16	1		-3	75		318
30	27	3/4	1/8	2	2	1/8		1/8	1		-5	49		329
30	27	3/4	1/8	2	1	1/8		1/8	1		-2	58		325
30	27	3/4	1/8	1	1	1/16		1/16	1		-5	73		319
30	27	3/4	3/16	1	1	1/16		1/16	1		-2	70		320
30	27	3/4	1/4	2	2	1/2		1/2	1		-3	51		330
30	27	3/4	1/4	2	1	1/4		1/4	1		0	60		326
30	27	3/4	1/4	1	1	3/8		1/4	3/2		-4	68		321
30	27	3/4	1/2	2	1	1/4		1/4	1		-5	61		327
30	27	3/4	5/8	1	2	1/8		1/8	1		1	67		324
30	27	3/4	5/8	1	1	1/16		1/16	1		0	72		322
30	27	3/4	11/16	1	1	1/16		1/16	1		-2	70		323
31	28	3/4	0	2	2	1/4		1/4	1		-4	56		334
31	28	3/4	0	2	1	1/4		1/4	1		0	60		332
31	28	3/4	0	1	1	1/4		1/4	1		-4	68		331
31	28	3/4	1/4	2	1	1/8		1/8	1		-4	44		333
32	28	3/4	0	1	1	1/8		1/8	1		-3	63		335
32	28	3/4	1/8	1	1	1/8		1/8	1		-4	68		336
32	28	3/4	1/4	1	1	1/8		1/8	1		0	72		337
33	29	3/4	0	1	1	3/8		1/4	3/2		-3	75		338
33	29	3/4	1/8	2	1	1/8		1/8	1		-4	56		343
33	29	3/4	1/4	2	1	1/8		1/8	1		0	60		344
33	29	3/4	3/8	2	1	1/8		1/8	1		-3	63		345
33	29	3/4	3/8	1	1	1/16		1/16	1		-5	73		339
33	29	3/4	7/16	1	1	1/16		1/16	1		0	72		340
33	29	3/4	1/2	2	1	1/8		1/8	1		-1	53		346
33	29	3/4	1/2	1	1	1/8		1/8	1		-2	70		341
33	29	3/4	5/8	2	1	1/8		1/8	1		2	62		347
33	29	3/4	5/8	1	1	1/8		1/8	1		-4	68		342
