mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
8	7	2/2	3/4	2	1	1/4		1/4	1		8	56		94
8	7	2/2	3/4	1	1	1/8		1/8	1		2	74		89
8	7	2/2	7/8	1	1	1/8		1/8	1		2	62		90
8	7	2/2	7/8	1	1	1/8		1/8	1		5	71		90
9	8	2/2	0	2	1	1/2		1/2	1		3	45		97
9	8	2/2	0	2	1	1/2		1/2	1		4	52		97
9	8	2/2	0	2	1	1/2		1/2	1		3	57		97
9	8	2/2	0	1	1	1/4		1/4	1		2	62		95
9	8	2/2	0	1	1	1/4		1/4	1		5	71		95
9	8	2/2	1/4	1	1	1/4		1/4	1		7	61		96
9	8	2/2	1/4	1	1	1/4		1/4	1		3	69		96
10	8	2/2	0	1	1	1/8		1/8	1		3	81		98
10	8	2/2	1/8	1	1	1/8		1/8	1		8	80		99
10	8	2/2	1/4	1	1	1/8		1/8	1		3	81		100
10	8	2/2	3/8	1	1	1/8		1/8	1		8	80		101
11	9	2/2	0	2	1	1/4		1/4	1		5	59		110
11	9	2/2	0	2	1	1/4		1/4	1		9	63		110
11	9	2/2	0	1	1	1/8		1/8	1		3	81		102
11	9	2/2	1/8	1	1	1/8		1/8	1		5	83		103
11	9	2/2	1/4	2	1	1/4		1/4	1		4	52		111
11	9	2/2	1/4	2	1	1/4		1/4	1		4	64		111
11	9	2/2	1/4	1	1	1/8		1/8	1		8	80		104
11	9	2/2	3/8	1	1	1/8		1/8	1		4	76		105
11	9	2/2	1/2	2	1	1/4		1/4	1		3	57		112
11	9	2/2	1/2	2	1	1/4		1/4	1		7	61		112
11	9	2/2	1/2	1	1	1/8		1/8	1		1	79		106
11	9	2/2	5/8	1	1	1/8		1/8	1		3	81		107
11	9	2/2	3/4	2	1	1/4		1/4	1		2	50		113
11	9	2/2	3/4	2	1	1/4		1/4	1		2	62		113
11	9	2/2	3/4	1	1	1/8		1/8	1		6	78		108
11	9	2/2	7/8	1	1	1/8		1/8	1		2	74		109
12	10	2/2	0	2	1	1/8		1/8	1		5	71		122
12	10	2/2	0	1	1	1/8		1/8	1		2	86		114
12	10	2/2	1/8	2	1	1/8		1/8	1		3	69		123
12	10	2/2	1/8	1	1	1/8		1/8	1		7	85		115
12	10	2/2	1/4	2	1	1/8		1/8	1		1	67		124
12	10	2/2	1/4	1	1	1/8		1/8	1		5	83		116
12	10	2/2	3/8	2	1	1/8		1/8	1		6	66		125
12	10	2/2	3/8	1	1	1/8		1/8	1		10	82		117
12	10	2/2	1/2	2	1	1/8		1/8	1		1	67		126
12	10	2/2	1/2	1	1	1/8		1/8	1		5	83		118
12	10	2/2	5/8	2	1	1/8		1/8	1		6	66		127
12	10	2/2	5/8	1	1	1/8		1/8	1		3	81		119
12	10	2/2	3/4	2	1	1/8		1/8	1		4	64		128
12	10	2/2	3/4	1	1	1/8		1/8	1		1	79		120
12	10	2/2	7/8	2	1	1/8		1/8	1		2	62		129
12	10	2/2	7/8	1	1	1/8		1/8	1		6	78		121
13	11	2/2	0	2	2	1/4		1/4	1		7	61		136
13	11	2/2	0	2	1	1/2		1/2	1	1	3	69		134
13	11	2/2	0	1	1	1/4		1/4	1		4	76		130
13	11	2/2	0	1	1	1/4		1/4	1		1	79		130
13	11	2/2	1/4	2	2	1/4		1/4	1		2	62		137
13	11	2/2	1/4	1	1	1/4		1/4	1		2	74		131
13	11	2/2	1/4	1	1	1/4		1/4	1		6	78		131
13	11	2/2	1/2	2	2	1/4		1/4	1		7	61		138
13	11	2/2	1/2	2	1	1/4		1/4	1	-1	3	69		135
13	11	2/2	1/2	1	1	1/4		1/4	1		4	76		132
13	11	2/2	3/4	2	2	1/4		1/4	1		5	59		139
13	11	2/2	3/4	1	1	1/4		1/4	1		8	68		133
13	11	2/2	3/4	1	1	1/4		1/4	1		2	74		133
14	12	2/2	0	2	2	1/2		1/2	1		3	57		146
14	12	2/2	0	2	1	1/2		1/2	1		2	62		144
14	12	2/2	0	1	2	1/2		1/2	1	1	3	69		142
14	12	2/2	0	1	1	1/2		1/2	1		6	78		140
14	12	2/2	1/2	2	2	1/8		1/8	1		3	57		147
14	12	2/2	1/2	2	1	1/8		1/8	1		7	61		145
14	12	2/2	1/2	1	2	1/8		1/8	1	-1	3	69		143
14	12	2/2	1/2	1	1	1/8		1/8	1		4	76		141
15	13	2/2	1/2	1	1	1/4		1/4	1		3	69		148
15	13	2/2	3/4	1	1	1/4		1/4	1		3	69		149
16	14	2/2	0	2	1	1/8		1/8	1		2	62		155
16	14	2/2	0	1	1	1/2		1/2	1		2	74		150
16	14	2/2	1/8	2	1	1/8		1/8	1		3	69		156
16	14	2/2	1/4	2	1	1/8		1/8	1		6	66		157
16	14	2/2	3/8	2	1	1/8		1/8	1		3	69		158
16	14	2/2	1/2	2	1	1/8		1/8	1		5	59		159
16	14	2/2	1/2	1	1	1/8		1/8	1		7	73		151
16	14	2/2	5/8	2	1	1/8		1/8	1		6	66		160
16	14	2/2	5/8	1	1	1/8		1/8	1		2	74		152
16	14	2/2	3/4	2	1	1/8		1/8	1		2	62		161
16	14	2/2	3/4	1	1	1/8		1/8	1		4	76		153
16	14	2/2	7/8	2	1	1/8		1/8	1		6	66		162
16	14	2/2	7/8	1	1	1/8		1/8	1		6	78		154
17	15	2/2	0	2	1	1/8		1/8	1		1	55		171
17	15	2/2	0	1	1	1/8		1/8	1		1	79		163
17	15	2/2	1/8	2	1	1/8		1/8	1		4	64		172
17	15	2/2	1/8	1	1	1/8		1/8	1		4	76		164
17	15	2/2	1/4	2	1	1/8		1/8	1		5	59		173
17	15	2/2	1/4	1	1	1/8		1/8	1		1	79		165
17	15	2/2	3/8	2	1	1/8		1/8	1		4	64		174
17	15	2/2	3/8	1	1	1/8		1/8	1		4	76		166
17	15	2/2	1/2	2	1	1/8		1/8	1		3	57		175
17	15	2/2	1/2	1	1	1/8		1/8	1		2	74		167
17	15	2/2	5/8	2	1	1/8		1/8	1		1	67		176
17	15	2/2	5/8	1	1	1/8		1/8	1		7	73		168
17	15	2/2	3/4	2	1	1/8		1/8	1		4	64		177
17	15	2/2	3/4	1	1	1/8		1/8	1		5	71		169
17	15	2/2	7/8	2	1	1/8		1/8	1		1	67		178
17	15	2/2	7/8	1	1	1/8		1/8	1		3	69		170
18	16	2/2	0	2	1	1/4		1/4	1		2	62		187
18	16	2/2	0	2	1	1/4		1/4	1		6	66		187
18	16	2/2	0	1	1	1/8		1/8	1		3	81		179
18	16	2/2	1/8	1	1	1/8		1/8	1		2	86		180
18	16	2/2	1/4	2	1	1/4		1/4	1		1	55		188
18	16	2/2	1/4	2	1	1/4		1/4	1		4	64		188
18	16	2/2	1/4	1	1	1/8		1/8	1		5	83		181
18	16	2/2	3/8	1	1	1/8		1/8	1		1	79		182
18	16	2/2	1/2	2	1	1/4		1/4	1		3	57		189
18	16	2/2	1/2	2	1	1/4		1/4	1		2	62		189
18	16	2/2	1/2	1	1	1/8		1/8	1		6	78		183
18	16	2/2	5/8	1	1	1/8		1/8	1		3	81		184
18	16	2/2	3/4	2	1	1/4		1/4	1		3	57		190
18	16	2/2	3/4	2	1	1/4		1/4	1		7	61		190
18	16	2/2	3/4	1	1	1/8		1/8	1		1	79		185
18	16	2/2	7/8	1	1	1/8		1/8	1		1	67		186
18	16	2/2	7/8	1	1	1/8		1/8	1		4	76		186
19	17	2/2	0	2	1	1/2		1/2	1		2	50		193
19	17	2/2	0	2	1	1/2		1/2	1		3	57		193
19	17	2/2	0	2	1	1/2		1/2	1		2	62		193
19	17	2/2	0	1	1	1/4		1/4	1		1	67		191
19	17	2/2	0	1	1	1/4		1/4	1		4	76		191
19	17	2/2	1/4	1	1	1/4		1/4	1		6	66		192
19	17	2/2	1/4	1	1	1/4		1/4	1		2	74		192
20	17	2/2	0	1	1	1/12		1/8	2/3		3	69		194
20	17	2/2	1/12	1	1	1/12		1/8	2/3		5	71		195
20	17	2/2	1/6	1	1	1/12		1/8	2/3		8	68		196
20	17	2/2	1/4	1	1	1/12		1/8	2/3		3	69		197
20	17	2/2	1/3	1	1	1/12		1/8	2/3		5	71		198
20	17	2/2	5/12	1	1	1/12		1/8	2/3		7	73		199
21	18	2/2	0	2	1	1/4		1/4	1		2	50		212
21	18	2/2	0	2	1	1/4		1/4	1		6	54		212
21	18	2/2	0	1	1	1/12		1/8	2/3		2	74		200
21	18	2/2	1/12	1	1	1/12		1/8	2/3		4	76		201
21	18	2/2	1/6	1	1	1/12		1/8	2/3		7	73		202
21	18	2/2	1/4	1	1	1/12		1/8	2/3		2	74		203
21	18	2/2	1/3	1	1	1/12		1/8	2/3		4	76		204
21	18	2/2	5/12	1	1	1/12		1/8	2/3		7	73		205
21	18	2/2	1/2	2	1	1/4		1/4	1		6	54		213
21	18	2/2	1/2	2	1	1/4		1/4	1		3	57		213
21	18	2/2	1/2	1	1	1/12		1/8	2/3		2	74		206
21	18	2/2	7/12	1	1	1/12		1/8	2/3		6	78		207
21	18	2/2	2/3	1	1	1/12		1/8	2/3		4	76		208
21	18	2/2	3/4	1	1	1/12		1/8	2/3		2	74		209
21	18	2/2	5/6	1	1	1/12		1/8	2/3		4	76		210
21	18	2/2	11/12	1	1	1/12		1/8	2/3		6	78		211
22	19	2/2	0	2	1	1/4		1/4	1		4	52		226
22	19	2/2	0	2	1	1/4		1/4	1		5	59		226
22	19	2/2	0	1	1	1/12		1/8	2/3		1	79		214
22	19	2/2	1/12	1	1	1/12		1/8	2/3		3	81		215
22	19	2/2	1/6	1	1	1/12		1/8	2/3		6	78		216
22	19	2/2	1/4	1	1	1/12		1/8	2/3		1	79		217
22	19	2/2	1/3	1	1	1/12		1/8	2/3		4	76		218
22	19	2/2	5/12	1	1	1/12		1/8	2/3		2	74		219
22	19	2/2	1/2	2	1	1/4		1/4	1		3	57		227
22	19	2/2	1/2	1	1	1/12		1/8	2/3		7	73		220
22	19	2/2	7/12	1	1	1/12		1/8	2/3		4	76		221
22	19	2/2	2/3	1	1	1/12		1/8	2/3		9	75		222
22	19	2/2	3/4	1	1	1/12		1/8	2/3		4	76		223
22	19	2/2	5/6	1	1	1/12		1/8	2/3		6	78		224
22	19	2/2	11/12	1	1	1/12		1/8	2/3		1	79		225
23	20	2/2	0	2	1	1/2		1/2	1		6	54		240
23	20	2/2	0	2	1	1/2		1/2	1		2	62		240
23	20	2/2	0	1	1	1/12		1/8	2/3		8	80		228
23	20	2/2	1/12	1	1	1/12		1/8	2/3		3	81		229
23	20	2/2	1/6	1	1	1/12		1/8	2/3		6	78		230
23	20	2/2	1/4	1	1	1/12		1/8	2/3		8	80		231
23	20	2/2	1/3	1	1	1/12		1/8	2/3		3	81		232
23	20	2/2	5/12	1	1	1/12		1/8	2/3		6	78		233
23	20	2/2	1/2	2	1	1/2		1/2	1		1	55		241
23	20	2/2	1/2	2	1	1/2		1/2	1		2	62		241
23	20	2/2	1/2	1	1	1/12		1/8	2/3		10	82		234
23	20	2/2	7/12	1	1	1/12		1/8	2/3		5	83		235
23	20	2/2	2/3	1	1	1/12		1/8	2/3		1	79		236
23	20	2/2	3/4	1	1	1/12		1/8	2/3		10	82		237
23	20	2/2	5/6	1	1	1/12		1/8	2/3		5	83		238
23	20	2/2	11/12	1	1	1/12		1/8	2/3		1	79		239
24	21	2/2	0	2	2	1/2		1/2	1		3	57		252
24	21	2/2	0	2	1	1/4		1/4	1		2	62		250
24	21	2/2	0	1	1	1/4		1/4	1		6	78		242
24	21	2/2	1/4	2	1	1/4		1/4	1		7	61		251
24	21	2/2	1/4	1	1	1/4		1/4	1		4	76		243
24	21	2/2	1/2	1	1	1/12		1/8	2/3		3	69		244
24	21	2/2	7/12	1	1	1/12		1/8	2/3		5	71		245
24	21	2/2	2/3	1	1	1/12		1/8	2/3		8	68		246
24	21	2/2	3/4	1	1	1/12		1/8	2/3		3	69		247
24	21	2/2	5/6	1	1	1/12		1/8	2/3		5	71		248
24	21	2/2	11/12	1	1	1/12		1/8	2/3		7	73		249
25	22	2/2	0	1	1	1/12		1/8	2/3		2	74		253
25	22	2/2	1/12	1	1	1/12		1/8	2/3		4	76		254
25	22	2/2	1/6	1	1	1/12		1/8	2/3		7	73		255
25	22	2/2	1/4	2	1	1/4		1/4	1		6	66		265
25	22	2/2	1/4	2	1	1/4		1/4	1		3	69		265
25	22	2/2	1/4	1	1	1/12		1/8	2/3		2	74		256
25	22	2/2	1/3	1	1	1/12		1/8	2/3		2	86		257
25	22	2/2	5/12	1	1	1/12		1/8	2/3		7	85		258
25	22	2/2	1/2	1	1	1/12		1/8	2/3		5	83		259
25	22	2/2	7/12	1	1	1/12		1/8	2/3		7	85		260
25	22	2/2	2/3	1	1	1/12		1/8	2/3		10	82		261
25	22	2/2	3/4	2	1	1/4		1/4	1		2	62		266
25	22	2/2	3/4	2	1	1/4		1/4	1		6	66		266
25	22	2/2	3/4	1	1	1/12		1/8	2/3		5	83		262
25	22	2/2	5/6	1	1	1/12		1/8	2/3		7	85		263
25	22	2/2	11/12	1	1	1/12		1/8	2/3		3	81		264
26	23	2/2	0	1	1	1/12		1/8	2/3		8	80		267
26	23	2/2	1/12	1	1	1/12		1/8	2/3		3	81		268
26	23	2/2	1/6	1	1	1/12		1/8	2/3		6	78		269
26	23	2/2	1/4	2	1	1/4		1/4	1		5	59		279
26	23	2/2	1/4	2	1	1/4		1/4	1		2	62		279
26	23	2/2	1/4	1	1	1/12		1/8	2/3		8	80		270
26	23	2/2	1/3	1	1	1/12		1/8	2/3		3	81		271
26	23	2/2	5/12	1	1	1/12		1/8	2/3		6	78		272
26	23	2/2	1/2	1	1	1/12		1/8	2/3		4	76		273
26	23	2/2	7/12	1	1	1/12		1/8	2/3		6	78		274
26	23	2/2	2/3	1	1	1/12		1/8	2/3		9	75		275
26	23	2/2	3/4	2	1	1/4		1/4	1		8	56		280
26	23	2/2	3/4	2	1	1/4		1/4	1		5	59		280
26	23	2/2	3/4	1	1	1/12		1/8	2/3		4	76		276
26	23	2/2	5/6	1	1	1/12		1/8	2/3		6	78		277
26	23	2/2	11/12	1	1	1/12		1/8	2/3		2	74		278
27	24	2/2	0	2	1	1/4		1/4	1		3	57		293
27	24	2/2	0	1	1	1/12		1/8	2/3		7	73		281
27	24	2/2	1/12	1	1	1/12		1/8	2/3		4	76		282
27	24	2/2	1/6	1	1	1/12		1/8	2/3		3	81		283
27	24	2/2	1/4	2	1	1/4		1/4	1		2	50		294
27	24	2/2	1/4	2	1	1/4		1/4	1		5	59		294
27	24	2/2	1/4	1	1	1/12		1/8	2/3		11	77		284
27	24	2/2	1/3	1	1	1/12		1/8	2/3		6	78		285
27	24	2/2	5/12	1	1	1/12		1/8	2/3		2	74		286
27	24	2/2	1/2	2	1	1/4		1/4	1		4	52		295
27	24	2/2	1/2	2	1	1/4		1/4	1		7	61		295
27	24	2/2	1/2	1	1	1/12		1/8	2/3		9	75		287
27	24	2/2	7/12	1	1	1/12		1/8	2/3		4	76		288
27	24	2/2	2/3	1	1	1/12		1/8	2/3		7	73		289
27	24	2/2	3/4	2	1	1/4		1/4	1		4	52		296
27	24	2/2	3/4	2	1	1/4		1/4	1		8	56		296
27	24	2/2	3/4	2	1	1/4		1/4	1		2	62		296
27	24	2/2	3/4	1	1	1/12		1/8	2/3		7	73		290
27	24	2/2	5/6	1	1	1/12		1/8	2/3		2	74		291
27	24	2/2	11/12	1	1	1/12		1/8	2/3		5	71		292
28	25	2/2	0	2	2	1/2		1/2	1		3	57		301
28	25	2/2	0	2	1	1/4		1/4	1		2	62		299
28	25	2/2	0	1	1	1/4		1/4	1		5	71		297
28	25	2/2	1/4	2	1	1/4		1/4	1		7	61		300
28	25	2/2	1/4	1	1	1/4		1/4	1		3	69		298
29	25	2/2	0	1	1	1/12		1/8	2/3		3	81		302
29	25	2/2	1/12	1	1	1/12		1/8	2/3		5	83		303
29	25	2/2	1/6	1	1	1/12		1/8	2/3		8	80		304
29	25	2/2	1/4	1	1	1/12		1/8	2/3		3	81		305
29	25	2/2	1/3	1	1	1/12		1/8	2/3		5	83		306
29	25	2/2	5/12	1	1	1/12		1/8	2/3		8	80		307
30	26	2/2	0	2	2	1/4		1/4	1		9	63		322
30	26	2/2	0	2	1	1/2		1/2	1		5	71		320
30	26	2/2	0	1	1	1/12		1/8	2/3		3	81		308
30	26	2/2	1/12	1	1	1/12		1/8	2/3		6	78		309
30	26	2/2	1/6	1	1	1/12		1/8	2/3		5	83		310
30	26	2/2	1/4	2	2	1/4		1/4	1		4	64		323
30	26	2/2	1/4	1	1	1/12		1/8	2/3		8	80		311
30	26	2/2	1/3	1	1	1/12		1/8	2/3		9	75		312
30	26	2/2	5/12	1	1	1/12		1/8	2/3		4	76		313
30	26	2/2	1/2	2	2	1/4		1/4	1		7	61		324
30	26	2/2	1/2	2	1	1/2		1/2	1		3	69		321
30	26	2/2	1/2	1	1	1/12		1/8	2/3		1	79		314
30	26	2/2	7/12	1	1	1/12		1/8	2/3		4	76		315
30	26	2/2	2/3	1	1	1/12		1/8	2/3		3	81		316
30	26	2/2	3/4	2	2	1/4		1/4	1		2	62		325
30	26	2/2	3/4	1	1	1/12		1/8	2/3		6	78		317
30	26	2/2	5/6	1	1	1/12		1/8	2/3		7	73		318
30	26	2/2	11/12	1	1	1/12		1/8	2/3		2	74		319
31	27	2/2	0	2	1	1/8		1/8	1		5	71		338
31	27	2/2	0	1	1	1/12		1/8	2/3		2	74		326
31	27	2/2	1/12	1	1	1/12		1/8	2/3		2	86		327
31	27	2/2	1/8	2	1	1/8		1/8	1		3	69		339
31	27	2/2	1/6	1	1	1/12		1/8	2/3		7	85		328
31	27	2/2	1/4	2	1	1/8		1/8	1		1	67		340
31	27	2/2	1/4	1	1	1/12		1/8	2/3		5	71		329
31	27	2/2	1/3	1	1	1/12		1/8	2/3		5	83		330
31	27	2/2	3/8	2	1	1/8		1/8	1		6	66		341
31	27	2/2	5/12	1	1	1/12		1/8	2/3		10	82		331
31	27	2/2	1/2	2	1	1/8		1/8	1		1	67		342
31	27	2/2	1/2	1	1	1/12		1/8	2/3		5	71		332
31	27	2/2	7/12	1	1	1/12		1/8	2/3		5	83		333
31	27	2/2	5/8	2	1	1/8		1/8	1		6	66		343
31	27	2/2	2/3	1	1	1/12		1/8	2/3		3	81		334
31	27	2/2	3/4	2	1	1/8		1/8	1		4	64		344
31	27	2/2	3/4	1	1	1/12		1/8	2/3		1	67		335
31	27	2/2	5/6	1	1	1/12		1/8	2/3		1	79		336
31	27	2/2	7/8	2	1	1/8		1/8	1		2	62		345
31	27	2/2	11/12	1	1	1/12		1/8	2/3		6	78		337
32	28	2/2	0	2	2	1/4		1/4	1		7	61		360
32	28	2/2	0	2	1	3/4		1/2	3/2		3	69		358
32	28	2/2	0	1	1	1/12		1/8	2/3		1	79		346
32	28	2/2	1/12	1	1	1/12		1/8	2/3		3	81		347
32	28	2/2	1/6	1	1	1/12		1/8	2/3		1	79		348
32	28	2/2	1/4	2	2	1/4		1/4	1		2	62		361
32	28	2/2	1/4	1	1	1/12		1/8	2/3		6	78		349
32	28	2/2	1/3	1	1	1/12		1/8	2/3		1	79		350
32	28	2/2	5/12	1	1	1/12		1/8	2/3		6	78		351
32	28	2/2	1/2	2	2	1/4		1/4	1		7	61		362
32	28	2/2	1/2	1	1	1/12		1/8	2/3		4	76		352
32	28	2/2	7/12	1	1	1/12		1/8	2/3		6	78		353
32	28	2/2	2/3	1	1	1/12		1/8	2/3		4	76		354
32	28	2/2	3/4	2	2	1/4		1/4	1		5	59		363
32	28	2/2	3/4	2	1	1/4		1/4	1		8	68		359
32	28	2/2	3/4	1	1	1/12		1/8	2/3		2	74		355
32	28	2/2	5/6	1	1	1/12		1/8	2/3		4	76		356
32	28	2/2	11/12	1	1	1/12		1/8	2/3		2	74		357
33	29	2/2	0	2	2	1/4		1/4	1	1	3	57		375
33	29	2/2	0	2	1	1/4		1/4	1		2	62		373
33	29	2/2	0	1	2	1/2		1/2	1		3	69		372
33	29	2/2	0	1	1	1/4		1/4	1		6	78		364
33	29	2/2	1/4	2	1	1/8		1/8	1		3	57		374
33	29	2/2	1/4	2	2	1/8		1/8	1	-1	3	57		376
33	29	2/2	1/4	2	1	1/8		1/8	1		7	61		374
33	29	2/2	1/4	1	1	1/8		1/8	1		4	76		365
33	29	2/2	1/2	1	1	1/12		1/8	2/3		3	81		366
33	29	2/2	7/12	1	1	1/12		1/8	2/3		5	83		367
33	29	2/2	2/3	1	1	1/12		1/8	2/3		8	80		368
33	29	2/2	3/4	1	1	1/12		1/8	2/3		3	81		369
33	29	2/2	5/6	1	1	1/12		1/8	2/3		5	83		370
33	29	2/2	11/12	1	1	1/12		1/8	2/3		8	80		371
34	30	2/2	0	1	1	1/8		1/8	1		3	81		377
34	30	2/2	1/2	1	1	1/12		1/8	2/3		3	69		378
34	30	2/2	7/12	1	1	1/12		1/8	2/3		5	71		379
34	30	2/2	2/3	1	1	1/12		1/8	2/3		8	68		380
34	30	2/2	3/4	1	1	1/12		1/8	2/3		3	69		381
34	30	2/2	5/6	1	1	1/12		1/8	2/3		5	71		382
34	30	2/2	11/12	1	1	1/12		1/8	2/3		7	73		383
35	31	2/2	0	2	2	1/2		1/2	1		2	62		398
35	31	2/2	0	1	1	1/12		1/8	2/3		2	74		384
35	31	2/2	1/12	1	1	1/12		1/8	2/3		4	76		385
35	31	2/2	1/6	1	1	1/12		1/8	2/3		7	73		386
35	31	2/2	1/4	2	1	1/4		1/4	1		6	66		396
35	31	2/2	1/4	2	1	1/4		1/4	1		3	69		396
