mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
9	9	3/4	1/4	1	1	1/8		1/8	1		2	74		47
9	9	3/4	3/8	1	1	1/8		1/8	1		0	72		48
9	9	3/4	1/2	1	1	1/8		1/8	1		-2	70		49
9	9	3/4	5/8	1	1	1/8		1/8	1		3	69		50
10	10	3/4	0	2	1	3/4		1/2	3/2	-1	-1	53		58
10	10	3/4	0	2	1	3/4		1/2	3/2	-1	0	60		58
10	10	3/4	0	2	1	3/4		1/2	3/2	-1	-3	63		58
10	10	3/4	0	1	1	1/8		1/8	1		1	67		52
10	10	3/4	1/8	1	1	1/8		1/8	1		-1	65		53
10	10	3/4	1/4	1	1	1/8		1/8	1		4	64		54
10	10	3/4	3/8	1	1	1/8		1/8	1		-1	65		55
10	10	3/4	1/2	1	1	1/8		1/8	1		1	67		56
10	10	3/4	5/8	1	1	1/8		1/8	1		3	69		57
11	11	3/4	0	2	1	1/8		1/8	1		-2	58		62
11	11	3/4	0	2	1	1/8		1/8	1		2	62		62
11	11	3/4	0	1	1	1/8		1/8	1		-2	70		59
11	11	3/4	1/4	2	1	1/8		1/8	1		-2	58		63
11	11	3/4	1/4	2	1	1/8		1/8	1		2	62		63
11	11	3/4	1/4	1	1	1/8		1/8	1		-2	70		60
11	11	3/4	1/2	2	1	1/8		1/8	1		-2	58		64
11	11	3/4	1/2	2	1	1/8		1/8	1		-1	65		64
11	11	3/4	1/2	1	1	1/8		1/8	1		2	74		61
12	12	3/4	0	2	1	1/4		1/4	1		-2	58		71
12	12	3/4	0	2	1	1/4		1/4	1		2	62		71
12	12	3/4	0	1	1	1/4		1/4	1		-2	70		65
12	12	3/4	7/16	1	1	1/16		1/16	1		-2	70		66
12	12	3/4	1/2	1	1	1/16		1/16	1		0	72		67
12	12	3/4	9/16	1	1	1/16		1/16	1		-2	70		68
12	12	3/4	5/8	1	1	1/16		1/16	1		3	69		69
12	12	3/4	11/16	1	1	1/16		1/16	1		-2	70		70
13	13	3/4	0	1	1	1/4		1/4	1		1	79		72
13	13	3/4	1/4	2	1	1/4		1/4	1		-3	51		78
13	13	3/4	1/4	2	1	1/4		1/4	1		1	55		78
13	13	3/4	1/4	2	1	1/4		1/4	1		-2	58		78
13	13	3/4	7/16	1	1	1/16		1/16	1		-2	70		73
13	13	3/4	1/2	1	1	1/16		1/16	1		0	72		74
13	13	3/4	9/16	1	1	1/16		1/16	1		-2	70		75
13	13	3/4	5/8	1	1	1/16		1/16	1		3	69		76
13	13	3/4	11/16	1	1	1/16		1/16	1		-2	70		77
14	14	3/4	0	1	1	1/4		1/4	1		-1	77		79
14	14	3/4	1/4	2	1	1/4		1/4	1		2	50		85
14	14	3/4	1/4	2	1	1/4		1/4	1		-1	53		85
14	14	3/4	1/4	2	1	1/4		1/4	1		-2	58		85
14	14	3/4	7/16	1	1	1/16		1/16	1		-2	70		80
14	14	3/4	1/2	1	1	1/16		1/16	1		0	72		81
14	14	3/4	9/16	1	1	1/16		1/16	1		-2	70		82
14	14	3/4	5/8	1	1	1/16		1/16	1		3	69		83
14	14	3/4	11/16	1	1	1/16		1/16	1		-2	70		84
15	15	3/4	0	2	2	3/4		1/2	3/2		3	57		90
15	15	3/4	0	2	1	3/4		1/2	3/2	1	-1	65		89
15	15	3/4	0	1	1	1/4		1/4	1		0	72		86
15	15	3/4	1/4	1	1	1/4		1/4	1		-1	77		87
15	15	3/4	1/2	1	1	1/4		1/4	1		-3	75		88
16	16	3/4	0	2	2	1/4		1/4	1		-2	58		99
16	16	3/4	0	2	1	1/4		1/4	1	-1	-1	65		98
16	16	3/4	0	1	1	1/4		1/4	1		7	73		91
16	16	3/4	1/4	1	1	1/8		1/8	1		2	74		92
16	16	3/4	7/16	1	1	1/16		1/16	1		-2	70		93
16	16	3/4	1/2	1	1	1/16		1/16	1		0	72		94
16	16	3/4	9/16	1	1	1/16		1/16	1		-2	70		95
16	16	3/4	5/8	1	1	1/16		1/16	1		3	69		96
16	16	3/4	11/16	1	1	1/16		1/16	1		-2	70		97
17	17	3/4	0	1	1	1/4		1/4	1		1	79		100
17	17	3/4	1/4	2	1	1/4		1/4	1		-3	51		106
17	17	3/4	1/4	2	1	1/4		1/4	1		1	55		106
17	17	3/4	1/4	2	1	1/4		1/4	1		-2	58		106
17	17	3/4	7/16	1	1	1/16		1/16	1		-2	70		101
17	17	3/4	1/2	1	1	1/16		1/16	1		0	72		102
17	17	3/4	9/16	1	1	1/16		1/16	1		-2	70		103
17	17	3/4	5/8	1	1	1/16		1/16	1		3	69		104
17	17	3/4	11/16	1	1	1/16		1/16	1		-2	70		105
18	18	3/4	0	1	1	1/4		1/4	1		-1	77		107
18	18	3/4	1/4	2	1	1/4		1/4	1		2	50		113
18	18	3/4	1/4	2	1	1/4		1/4	1		-1	53		113
18	18	3/4	1/4	2	1	1/4		1/4	1		-2	58		113
18	18	3/4	7/16	1	1	1/16		1/16	1		-2	70		108
18	18	3/4	1/2	1	1	1/16		1/16	1		0	72		109
18	18	3/4	9/16	1	1	1/16		1/16	1		-2	70		110
18	18	3/4	5/8	1	1	1/16		1/16	1		3	69		111
18	18	3/4	11/16	1	1	1/16		1/16	1		-2	70		112
19	19	3/4	0	2	2	3/4		1/2	3/2		-1	53		120
19	19	3/4	0	2	1	1/4		1/4	1		3	57		117
19	19	3/4	0	1	1	1/4		1/4	1		0	72		114
19	19	3/4	1/4	2	1	1/4		1/4	1		0	60		118
19	19	3/4	1/4	1	1	1/4		1/4	1		-3	75		115
19	19	3/4	1/2	2	1	1/4		1/4	1		-3	63		119
19	19	3/4	1/2	1	1	1/4		1/4	1		3	69		116
20	20	3/4	0	2	2	1/4		1/4	1		-2	58		123
20	20	3/4	0	2	1	1/4		1/4	1		2	62		122
20	20	3/4	0	1	1	1/4		1/4	1		-2	70		121
21	21	3/4	0	2	1	1/4		1/4	1		1	55		126
21	21	3/4	0	1	1	1/4		1/4	1		-2	70		124
21	21	3/4	0	1	1	1/4		1/4	1		2	74		124
21	21	3/4	0	1	1	1/4		1/4	1		1	79		124
21	21	3/4	1/4	2	1	1/4		1/4	1		1	43		127
21	21	3/4	1/4	1	1	1/4		1/4	1		1	67		125
22	22	3/4	0	2	1	1/4		1/4	1		2	50		130
22	22	3/4	0	1	1	1/4		1/4	1		6	66		128
22	22	3/4	0	1	1	1/4		1/4	1		3	69		128
22	22	3/4	0	1	1	1/4		1/4	1		2	74		128
22	22	3/4	1/4	2	1	1/4		1/4	1		2	38		131
22	22	3/4	1/4	1	1	1/4		1/4	1		2	62		129
23	23	3/4	0	2	2	3/4		1/2	3/2		-3	51		143
23	23	3/4	0	2	1	1/8		1/8	1		1	55		137
23	23	3/4	0	1	1	1/2		1/2	1		-3	63		132
23	23	3/4	1/8	2	1	1/8		1/8	1		-2	58		138
23	23	3/4	1/4	2	1	1/8		1/8	1		1	55		139
23	23	3/4	3/8	2	1	1/8		1/8	1		-2	58		140
23	23	3/4	1/2	2	1	1/8		1/8	1		1	55		141
23	23	3/4	1/2	1	1	1/16		1/16	1		-1	65		133
23	23	3/4	9/16	1	1	1/16		1/16	1		-3	63		134
23	23	3/4	5/8	2	1	1/8		1/8	1		-2	58		142
23	23	3/4	5/8	1	1	1/16		1/16	1		2	62		135
23	23	3/4	11/16	1	1	1/16		1/16	1		-3	63		136
24	24	3/4	0	2	2	3/4		1/2	3/2		2	50		154
24	24	3/4	0	2	1	1/8		1/8	1		-4	56		148
24	24	3/4	0	1	1	1/8		1/8	1		0	72		144
24	24	3/4	1/8	2	1	1/8		1/8	1		-2	58		149
24	24	3/4	1/8	1	1	1/8		1/8	1		-2	70		145
24	24	3/4	1/4	2	1	1/8		1/8	1		-4	56		150
24	24	3/4	1/4	1	1	1/4		1/4	1		-2	70		146
24	24	3/4	3/8	2	1	1/8		1/8	1		-2	58		151
24	24	3/4	1/2	2	1	1/8		1/8	1		-4	56		152
24	24	3/4	1/2	1	1	1/4		1/4	1		-2	70		147
24	24	3/4	5/8	2	1	1/8		1/8	1		-2	58		153
25	25	3/4	0	2	2	3/4		1/2	3/2		-3	51		167
25	25	3/4	0	2	1	1/8		1/8	1		1	55		161
25	25	3/4	0	1	1	1/8		1/8	1		-2	70		155
25	25	3/4	1/8	2	1	1/8		1/8	1		-2	58		162
25	25	3/4	1/8	1	1	1/8		1/8	1		-3	75		156
25	25	3/4	1/4	2	1	1/8		1/8	1		1	55		163
25	25	3/4	1/4	1	1	1/8		1/8	1		2	74		157
25	25	3/4	3/8	2	1	1/8		1/8	1		-2	58		164
25	25	3/4	3/8	1	1	1/8		1/8	1		-5	73		158
25	25	3/4	1/2	2	1	1/8		1/8	1		1	55		165
25	25	3/4	1/2	1	1	1/8		1/8	1		0	72		159
25	25	3/4	5/8	2	1	1/8		1/8	1		-2	58		166
25	25	3/4	5/8	1	1	1/8		1/8	1		-7	71		160
26	26	3/4	0	2	2	3/4		1/2	3/2		2	50		175
26	26	3/4	0	2	1	1/8		1/8	1		-4	56		169
26	26	3/4	0	1	1	1/4		1/4	1		-2	70		168
26	26	3/4	1/8	2	1	1/8		1/8	1		-2	58		170
26	26	3/4	1/4	2	1	1/8		1/8	1		-4	56		171
26	26	3/4	3/8	2	1	1/8		1/8	1		-2	58		172
26	26	3/4	1/2	2	1	1/8		1/8	1		-4	56		173
26	26	3/4	5/8	2	1	1/8		1/8	1		-2	58		174
27	27	3/4	0	2	2	3/4		1/2	3/2		-3	51		187
27	27	3/4	0	2	1	1/8		1/8	1		1	55		181
27	27	3/4	0	1	1	1/2		1/2	1		-3	63		176
27	27	3/4	1/8	2	1	1/8		1/8	1		-2	58		182
27	27	3/4	1/4	2	1	1/8		1/8	1		1	55		183
27	27	3/4	3/8	2	1	1/8		1/8	1		-2	58		184
27	27	3/4	1/2	2	1	1/8		1/8	1		1	55		185
27	27	3/4	1/2	1	1	1/16		1/16	1		-1	65		177
27	27	3/4	9/16	1	1	1/16		1/16	1		-3	63		178
27	27	3/4	5/8	2	1	1/8		1/8	1		-2	58		186
27	27	3/4	5/8	1	1	1/16		1/16	1		2	62		179
27	27	3/4	11/16	1	1	1/16		1/16	1		-3	63		180
28	28	3/4	0	2	2	3/4		1/2	3/2		2	50		198
28	28	3/4	0	2	1	1/8		1/8	1		-1	53		192
28	28	3/4	0	1	1	1/8		1/8	1		0	72		188
28	28	3/4	1/8	2	1	1/8		1/8	1		-4	56		193
28	28	3/4	1/8	1	1	1/8		1/8	1		5	71		189
28	28	3/4	1/4	2	1	1/8		1/8	1		-1	53		194
28	28	3/4	1/4	1	1	1/4		1/4	1		5	71		190
28	28	3/4	3/8	2	1	1/8		1/8	1		-4	56		195
28	28	3/4	1/2	2	1	1/8		1/8	1		-1	53		196
28	28	3/4	1/2	1	1	1/4		1/4	1		5	71		191
28	28	3/4	5/8	2	1	1/8		1/8	1		-4	56		197
29	29	3/4	0	2	2	3/4		1/2	3/2		-3	51		211
29	29	3/4	0	2	1	1/8		1/8	1		1	55		205
29	29	3/4	0	1	1	1/8		1/8	1		0	72		199
29	29	3/4	1/8	2	1	1/8		1/8	1		0	60		206
29	29	3/4	1/8	1	1	1/8		1/8	1		1	79		200
29	29	3/4	1/4	2	1	1/8		1/8	1		1	55		207
29	29	3/4	1/4	1	1	1/8		1/8	1		-3	75		201
29	29	3/4	3/8	2	1	1/8		1/8	1		0	60		208
29	29	3/4	3/8	1	1	1/8		1/8	1		2	74		202
29	29	3/4	1/2	2	1	1/8		1/8	1		1	55		209
29	29	3/4	1/2	1	1	1/8		1/8	1		0	72		203
29	29	3/4	5/8	2	1	1/8		1/8	1		0	60		210
29	29	3/4	5/8	1	1	1/8		1/8	1		-2	70		204
30	30	3/4	0	2	2	3/4		1/2	3/2		-3	51		219
30	30	3/4	0	2	1	1/8		1/8	1		-1	53		213
30	30	3/4	0	1	1	1/4		1/4	1		3	69		212
30	30	3/4	1/8	2	1	1/8		1/8	1		0	60		214
30	30	3/4	1/4	2	1	1/8		1/8	1		-1	53		215
30	30	3/4	3/8	2	1	1/8		1/8	1		0	60		216
30	30	3/4	1/2	2	1	1/8		1/8	1		-1	53		217
30	30	3/4	5/8	2	1	1/8		1/8	1		0	60		218
31	31	3/4	0	2	2	3/4		1/2	3/2		2	50		232
31	31	3/4	0	2	1	1/8		1/8	1		-1	53		226
31	31	3/4	0	1	1	1/8		1/8	1		-2	70		220
31	31	3/4	1/8	2	1	1/8		1/8	1		-2	58		227
31	31	3/4	1/8	1	1	1/8		1/8	1		2	86		221
31	31	3/4	1/4	2	1	1/8		1/8	1		-1	53		228
31	31	3/4	1/4	1	1	1/8		1/8	1		-2	82		222
31	31	3/4	3/8	2	1	1/8		1/8	1		-2	58		229
31	31	3/4	3/8	1	1	1/8		1/8	1		3	81		223
31	31	3/4	1/2	2	1	1/8		1/8	1		-1	53		230
31	31	3/4	1/2	1	1	1/8		1/8	1		1	79		224
31	31	3/4	5/8	2	1	1/8		1/8	1		-2	58		231
31	31	3/4	5/8	1	1	1/8		1/8	1		-1	77		225
32	32	3/4	0	2	2	3/4		1/2	3/2		0	48		240
32	32	3/4	0	2	1	1/8		1/8	1		1	55		234
32	32	3/4	0	1	1	1/4		1/4	1		4	76		233
32	32	3/4	1/8	2	1	1/8		1/8	1		-2	58		235
32	32	3/4	1/4	2	1	1/8		1/8	1		1	55		236
32	32	3/4	3/8	2	1	1/8		1/8	1		-2	58		237
32	32	3/4	1/2	2	1	1/8		1/8	1		1	55		238
32	32	3/4	5/8	2	1	1/8		1/8	1		-2	58		239
33	33	3/4	0	2	2	3/4		1/2	3/2		2	50		253
33	33	3/4	0	2	1	1/8		1/8	1		-1	53		247
33	33	3/4	0	1	1	1/8		1/8	1		-1	77		241
33	33	3/4	1/8	2	1	1/8		1/8	1		3	57		248
33	33	3/4	1/8	1	1	1/8		1/8	1		3	81		242
33	33	3/4	1/4	2	1	1/8		1/8	1		-1	53		249
33	33	3/4	1/4	1	1	1/8		1/8	1		-1	77		243
33	33	3/4	3/8	2	1	1/8		1/8	1		3	57		250
33	33	3/4	3/8	1	1	1/8		1/8	1		4	76		244
33	33	3/4	1/2	2	1	1/8		1/8	1		-1	53		251
33	33	3/4	1/2	1	1	1/8		1/8	1		2	74		245
33	33	3/4	5/8	2	1	1/8		1/8	1		3	57		252
33	33	3/4	5/8	1	1	1/8		1/8	1		0	72		246
34	34	3/4	0	2	2	3/4		1/2	3/2		1	55		261
34	34	3/4	0	2	1	1/8		1/8	1		2	62		255
34	34	3/4	0	1	1	1/4		1/4	1		5	71		254
34	34	3/4	1/8	2	1	1/8		1/8	1		-1	65		256
34	34	3/4	1/4	2	1	1/8		1/8	1		2	62		257
34	34	3/4	3/8	2	1	1/8		1/8	1		-1	65		258
34	34	3/4	1/2	2	1	1/8		1/8	1		2	62		259
34	34	3/4	5/8	2	1	1/8		1/8	1		-1	65		260
35	35	3/4	0	2	1	1/4		1/4	1		0	60		272
35	35	3/4	0	2	1	1/4		1/4	1		4	64		272
35	35	3/4	1/16	1	1	1/16		1/16	1		0	72		262
35	35	3/4	1/8	1	1	1/16		1/16	1		5	71		263
35	35	3/4	3/16	1	1	1/16		1/16	1		0	72		264
35	35	3/4	1/4	1	1	1/16		1/16	1		2	74		265
35	35	3/4	5/16	1	1	1/16		1/16	1		0	72		266
35	35	3/4	3/8	1	1	1/16		1/16	1		5	71		267
35	35	3/4	7/16	1	1	1/16		1/16	1		0	72		268
35	35	3/4	1/2	2	1	1/4		1/4	1		-2	70		273
35	35	3/4	9/16	1	1	1/16		1/16	1		0	72		269
35	35	3/4	5/8	1	1	1/16		1/16	1		4	76		270
35	35	3/4	11/16	1	1	1/16		1/16	1		0	72		271
36	36	3/4	0	2	1	1/4		1/4	1		3	69		283
36	36	3/4	1/16	1	1	1/16		1/16	1		0	72		274
36	36	3/4	1/8	1	1	1/16		1/16	1		-1	77		275
36	36	3/4	3/16	1	1	1/16		1/16	1		0	72		276
36	36	3/4	1/4	2	1	1/4		1/4	1		4	64		284
36	36	3/4	5/16	1	1	1/16		1/16	1		0	72		277
36	36	3/4	3/8	1	1	1/16		1/16	1		-2	82		278
36	36	3/4	7/16	1	1	1/16		1/16	1		0	72		279
36	36	3/4	1/2	2	1	1/4		1/4	1		-1	65		285
36	36	3/4	9/16	1	1	1/16		1/16	1		0	72		280
36	36	3/4	5/8	1	1	1/16		1/16	1		3	81		281
36	36	3/4	11/16	1	1	1/16		1/16	1		0	72		282
37	37	3/4	0	2	1	1/4		1/4	1		0	60		297
37	37	3/4	0	1	1	1/16		1/16	1		1	79		286
37	37	3/4	1/16	1	1	1/16		1/16	1		4	76		287
37	37	3/4	1/8	1	1	1/16		1/16	1		2	74		288
37	37	3/4	3/16	1	1	1/16		1/16	1		0	72		289
37	37	3/4	1/4	1	1	1/16		1/16	1		5	71		290
37	37	3/4	5/16	1	1	1/16		1/16	1		0	72		291
37	37	3/4	3/8	1	1	1/16		1/16	1		2	74		292
37	37	3/4	7/16	1	1	1/16		1/16	1		0	72		293
37	37	3/4	1/2	2	1	1/4		1/4	1		-2	70		298
37	37	3/4	9/16	1	1	1/16		1/16	1		0	72		294
37	37	3/4	5/8	1	1	1/16		1/16	1		4	76		295
37	37	3/4	11/16	1	1	1/16		1/16	1		0	72		296
38	38	3/4	0	2	1	1/4		1/4	1		3	69		308
38	38	3/4	1/16	1	1	1/16		1/16	1		0	72		299
38	38	3/4	1/8	1	1	1/16		1/16	1		-1	77		300
38	38	3/4	3/16	1	1	1/16		1/16	1		0	72		301
38	38	3/4	1/4	2	1	1/4		1/4	1		4	64		309
38	38	3/4	5/16	1	1	1/16		1/16	1		0	72		302
38	38	3/4	3/8	1	1	1/16		1/16	1		-2	82		303
38	38	3/4	7/16	1	1	1/16		1/16	1		0	72		304
38	38	3/4	1/2	2	1	1/4		1/4	1		-1	65		310
38	38	3/4	9/16	1	1	1/16		1/16	1		0	72		305
38	38	3/4	5/8	1	1	1/16		1/16	1		3	81		306
38	38	3/4	11/16	1	1	1/16		1/16	1		0	72		307
39	39	3/4	0	2	1	1/4		1/4	1		0	60		323
39	39	3/4	0	1	1	1/16		1/16	1		1	79		311
39	39	3/4	1/16	1	1	1/16		1/16	1		0	84		312
39	39	3/4	1/8	1	1	1/16		1/16	1		1	79		313
39	39	3/4	3/16	1	1	1/16		1/16	1		4	76		314
39	39	3/4	1/4	1	1	1/16		1/16	1		0	72		315
39	39	3/4	5/16	1	1	1/16		1/16	1		1	79		316
39	39	3/4	3/8	1	1	1/16		1/16	1		4	76		317
39	39	3/4	7/16	1	1	1/16		1/16	1		0	72		318
39	39	3/4	1/2	1	1	1/16		1/16	1		1	67		319
39	39	3/4	9/16	2	1	1/16		1/16	1		0	60		324
39	39	3/4	9/16	1	1	1/16		1/16	1		0	72		320
39	39	3/4	5/8	2	1	1/16		1/16	1		1	55		325
39	39	3/4	5/8	1	1	1/16		1/16	1		1	67		321
39	39	3/4	11/16	2	1	1/16		1/16	1		4	52		326
39	39	3/4	11/16	1	1	1/16		1/16	1		4	64		322
40	40	3/4	0	2	1	1/4		1/4	1		0	48		329
40	40	3/4	0	1	1	1/4		1/4	1		0	60		327
40	40	3/4	1/4	2	1	1/4		1/4	1		0	36		330
40	40	3/4	1/4	1	1	1/4		1/4	1		4	64		328
40	40	3/4	1/4	1	1	1/4		1/4	1		1	67		328
40	40	3/4	1/4	1	1	1/4		1/4	1		0	72		328
41	41	3/4	0	2	1	1/2		1/2	1		-1	53		331
41	41	3/4	1/2	2	1	1/4		1/4	1		0	48		332
42	42	3/4	0	2	1	1/2		1/2	1		3	45		333
42	42	3/4	1/2	2	1	1/4		1/4	1		0	48		334
43	43	3/4	0	2	1	1/2		1/2	1		-1	53		340
43	43	3/4	1/8	1	1	1/8		1/8	1		0	84		335
43	43	3/4	1/4	1	1	1/8		1/8	1		0	84		336
43	43	3/4	3/8	1	1	1/8		1/8	1		0	84		337
43	43	3/4	1/2	2	1	1/4		1/4	1		3	57		341
43	43	3/4	1/2	1	1	1/8		1/8	1		0	84		338
43	43	3/4	5/8	1	1	1/8		1/8	1		0	84		339
44	44	3/4	0	2	1	1/4		1/4	1		0	60		348
44	44	3/4	0	1	1	1/8		1/8	1		2	86		342
44	44	3/4	1/8	1	1	1/8		1/8	1		0	84		343
44	44	3/4	1/4	1	1	1/8		1/8	1		-2	82		344
44	44	3/4	3/8	1	1	1/8		1/8	1		3	81		345
44	44	3/4	1/2	1	1	1/8		1/8	1		1	79		346
44	44	3/4	5/8	1	1	1/8		1/8	1		-1	77		347
45	45	3/4	0	2	1	1/2		1/2	1		-2	58		352
45	45	3/4	0	1	1	1/8		1/8	1		-1	77		349
45	45	3/4	1/8	1	1	1/8		1/8	1		4	76		350
45	45	3/4	1/4	1	1	1/4		1/4	1		4	76		351
45	45	3/4	1/2	2	1	1/4		1/4	1		1	55		353
46	46	3/4	0	2	1	1/2		1/2	1		4	52		354
46	46	3/4	1/2	2	1	1/4		1/4	1		1	55		355
47	47	3/4	0	2	1	1/2		1/2	1		-2	58		361
47	47	3/4	1/8	1	1	1/8		1/8	1		-2	82		356
47	47	3/4	1/4	1	1	1/8		1/8	1		-2	82		357
47	47	3/4	3/8	1	1	1/8		1/8	1		-2	82		358
47	47	3/4	1/2	2	1	1/4		1/4	1		4	64		362
47	47	3/4	1/2	1	1	1/8		1/8	1		-2	82		359
47	47	3/4	5/8	1	1	1/8		1/8	1		-2	82		360
48	48	3/4	0	2	1	1/4		1/4	1		1	67		369
48	48	3/4	0	1	1	1/8		1/8	1		0	84		363
48	48	3/4	1/8	1	1	1/8		1/8	1		-2	82		364
48	48	3/4	1/4	1	1	1/8		1/8	1		3	81		365
48	48	3/4	3/8	1	1	1/8		1/8	1		1	79		366
48	48	3/4	1/2	1	1	1/8		1/8	1		-1	77		367
48	48	3/4	5/8	1	1	1/8		1/8	1		4	76		368
49	49	3/4	0	2	1	1/8		1/8	1		3	69		374
49	49	3/4	0	1	1	1/4		1/4	1		-1	77		370
49	49	3/4	1/8	2	1	1/8		1/8	1		0	72		375
49	49	3/4	1/4	2	1	1/8		1/8	1		3	69		376
49	49	3/4	3/8	2	1	1/8		1/8	1		0	72		377
49	49	3/4	3/8	1	1	1/8		1/8	1		3	81		371
49	49	3/4	1/2	2	1	1/8		1/8	1		3	69		378
49	49	3/4	1/2	1	1	1/8		1/8	1		1	79		372
49	49	3/4	5/8	2	1	1/8		1/8	1		0	72		379
49	49	3/4	5/8	1	1	1/8		1/8	1		-1	77		373
50	50	3/4	0	2	1	1/8		1/8	1		-2	70		384
50	50	3/4	0	1	1	1/4		1/4	1		4	76		380
50	50	3/4	1/8	2	1	1/8		1/8	1		0	72		385
50	50	3/4	1/4	2	1	1/8		1/8	1		-2	70		386
50	50	3/4	3/8	2	1	1/8		1/8	1		0	72		387
50	50	3/4	3/8	1	1	1/8		1/8	1		2	86		381
50	50	3/4	1/2	2	1	1/8		1/8	1		-2	70		388
50	50	3/4	1/2	1	1	1/8		1/8	1		0	84		382
50	50	3/4	5/8	2	1	1/8		1/8	1		0	72		389
50	50	3/4	5/8	1	1	1/8		1/8	1		4	76		383
51	51	3/4	0	2	1	1/8		1/8	1		3	69		394
51	51	3/4	0	1	1	1/4		1/4	1		-1	77		390
51	51	3/4	1/8	2	1	1/8		1/8	1		0	72		395
51	51	3/4	1/4	2	1	1/8		1/8	1		3	69		396
51	51	3/4	3/8	2	1	1/8		1/8	1		0	72		397
51	51	3/4	3/8	1	1	1/8		1/8	1		3	81		391
51	51	3/4	1/2	2	1	1/8		1/8	1		3	69		398
51	51	3/4	1/2	1	1	1/8		1/8	1		1	79		392
51	51	3/4	5/8	2	1	1/8		1/8	1		0	72		399
51	51	3/4	5/8	1	1	1/8		1/8	1		-1	77		393
52	52	3/4	0	2	1	1/8		1/8	1		-2	70		404
52	52	3/4	0	1	1	1/4		1/4	1		4	76		400
52	52	3/4	1/8	2	1	1/8		1/8	1		0	72		405
52	52	3/4	1/4	2	1	1/8		1/8	1		-2	70		406
