mc	mn	timesig	onset	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
4	3	2/4	7/16	1	1	1/16		1/16	1		3	81		29
5	4	2/4	0	2	1	1/8		1/8	1		3	57		37
5	4	2/4	0	1	1	1/4		1/4	1		0	84		34
5	4	2/4	1/8	2	1	1/8		1/8	1		0	60		38
5	4	2/4	1/8	2	1	1/8		1/8	1		4	64		38
5	4	2/4	1/4	2	1	1/8		1/8	1		0	60		39
5	4	2/4	1/4	2	1	1/8		1/8	1		4	64		39
5	4	2/4	1/4	1	1	1/8		1/8	1		3	81		35
5	4	2/4	3/8	2	1	1/8		1/8	1		0	60		40
5	4	2/4	3/8	2	1	1/8		1/8	1		4	64		40
5	4	2/4	3/8	1	1	1/8		1/8	1		0	84		36
6	5	2/4	0	1	1	0	grace16	1/32	1		1	79		41
6	5	2/4	0	1	1	0	grace16	1/32	1		3	81		42
6	5	2/4	0	2	1	1/8		1/8	1		4	52		47
6	5	2/4	0	1	1	1/8		1/8	1		5	83		43
6	5	2/4	1/8	2	1	1/8		1/8	1		5	59		48
6	5	2/4	1/8	2	1	1/8		1/8	1		4	64		48
6	5	2/4	1/8	1	1	1/8		1/8	1		6	78		44
6	5	2/4	1/8	1	1	1/8		1/8	1		3	81		44
6	5	2/4	1/4	2	1	1/8		1/8	1		5	59		49
6	5	2/4	1/4	2	1	1/8		1/8	1		4	64		49
6	5	2/4	1/4	1	1	1/8		1/8	1		4	76		45
6	5	2/4	1/4	1	1	1/8		1/8	1		1	79		45
6	5	2/4	3/8	2	1	1/8		1/8	1		5	59		50
6	5	2/4	3/8	2	1	1/8		1/8	1		4	64		50
6	5	2/4	3/8	1	1	1/8		1/8	1		6	78		46
6	5	2/4	3/8	1	1	1/8		1/8	1		3	81		46
7	6	2/4	0	1	1	0	grace16	1/32	1		1	79		51
7	6	2/4	0	1	1	0	grace16	1/32	1		3	81		52
7	6	2/4	0	2	1	1/8		1/8	1		4	52		57
7	6	2/4	0	1	1	1/8		1/8	1		5	83		53
7	6	2/4	1/8	2	1	1/8		1/8	1		5	59		58
7	6	2/4	1/8	2	1	1/8		1/8	1		4	64		58
7	6	2/4	1/8	1	1	1/8		1/8	1		6	78		54
7	6	2/4	1/8	1	1	1/8		1/8	1		3	81		54
7	6	2/4	1/4	2	1	1/8		1/8	1		5	59		59
7	6	2/4	1/4	2	1	1/8		1/8	1		4	64		59
7	6	2/4	1/4	1	1	1/8		1/8	1		4	76		55
7	6	2/4	1/4	1	1	1/8		1/8	1		1	79		55
7	6	2/4	3/8	2	1	1/8		1/8	1		5	59		60
7	6	2/4	3/8	2	1	1/8		1/8	1		4	64		60
7	6	2/4	3/8	1	1	1/8		1/8	1		6	78		56
7	6	2/4	3/8	1	1	1/8		1/8	1		3	81		56
8	7	2/4	0	1	1	0	grace16	1/32	1		1	79		61
8	7	2/4	0	1	1	0	grace16	1/32	1		3	81		62
8	7	2/4	0	2	1	1/8		1/8	1		4	52		67
8	7	2/4	0	1	1	1/8		1/8	1		5	83		63
8	7	2/4	1/8	2	1	1/8		1/8	1		5	59		68
8	7	2/4	1/8	2	1	1/8		1/8	1		4	64		68
8	7	2/4	1/8	1	1	1/8		1/8	1		6	78		64
8	7	2/4	1/8	1	1	1/8		1/8	1		3	81		64
8	7	2/4	1/4	2	1	1/8		1/8	1		5	47		69
8	7	2/4	1/4	1	1	1/8		1/8	1		4	76		65
8	7	2/4	1/4	1	1	1/8		1/8	1		1	79		65
8	7	2/4	3/8	2	1	1/8		1/8	1		5	59		70
8	7	2/4	3/8	1	1	1/8		1/8	1		9	75		66
8	7	2/4	3/8	1	1	1/8		1/8	1		6	78		66
9	8	2/4	0	2	1	1/4		1/4	1		4	52		72
9	8	2/4	0	1	1	1/4		1/4	1		4	76		71
10	8	2/4	0	1	1	1/8		1/8	1		0	72		73
10	8	2/4	0	1	1	1/8		1/8	1		4	76		73
10	8	2/4	1/8	1	1	1/8		1/8	1		2	74		74
10	8	2/4	1/8	1	1	1/8		1/8	1		-1	77		74
11	9	2/4	0	2	1	1/8		1/8	1		0	48		81
11	9	2/4	0	1	1	1/8		1/8	1		4	76		75
11	9	2/4	0	1	1	1/8		1/8	1		1	79		75
11	9	2/4	1/8	2	1	1/8		1/8	1		0	60		82
11	9	2/4	1/8	1	1	1/8		1/8	1		4	76		76
11	9	2/4	1/8	1	1	1/8		1/8	1		1	79		76
11	9	2/4	1/4	1	1	0	grace16	1/16	1		3	81		77
11	9	2/4	1/4	2	1	1/8		1/8	1		4	52		83
11	9	2/4	1/4	1	1	1/8		1/8	1		1	79		78
11	9	2/4	3/8	2	1	1/8		1/8	1		4	64		84
11	9	2/4	3/8	1	1	1/16		1/16	1		-1	77		79
11	9	2/4	7/16	1	1	1/16		1/16	1		4	76		80
12	10	2/4	0	2	1	1/4		1/4	1		1	55		90
12	10	2/4	0	1	2	1/8		1/8	1		5	71		88
12	10	2/4	0	1	1	1/4		1/4	1		2	74		85
12	10	2/4	1/8	1	2	1/8		1/8	1		1	67		89
12	10	2/4	1/4	1	1	1/8		1/8	1		0	72		86
12	10	2/4	1/4	1	1	1/8		1/8	1		4	76		86
12	10	2/4	3/8	1	1	1/8		1/8	1		2	74		87
12	10	2/4	3/8	1	1	1/8		1/8	1		-1	77		87
13	11	2/4	0	2	1	1/8		1/8	1		0	48		97
13	11	2/4	0	1	1	1/8		1/8	1		4	76		91
13	11	2/4	0	1	1	1/8		1/8	1		1	79		91
13	11	2/4	1/8	2	1	1/8		1/8	1		0	60		98
13	11	2/4	1/8	1	1	1/8		1/8	1		4	76		92
13	11	2/4	1/8	1	1	1/8		1/8	1		1	79		92
13	11	2/4	1/4	1	1	0	grace16	1/16	1		3	81		93
13	11	2/4	1/4	2	1	1/8		1/8	1		4	52		99
13	11	2/4	1/4	1	1	1/8		1/8	1		1	79		94
13	11	2/4	3/8	2	1	1/8		1/8	1		4	64		100
13	11	2/4	3/8	1	1	1/16		1/16	1		-1	77		95
13	11	2/4	7/16	1	1	1/16		1/16	1		4	76		96
14	12	2/4	0	2	1	1/4		1/4	1		1	55		104
14	12	2/4	0	1	1	1/4		1/4	1		5	71		101
14	12	2/4	0	1	1	1/4		1/4	1		2	74		101
14	12	2/4	1/4	1	1	1/8		1/8	1		3	69		102
14	12	2/4	1/4	1	1	1/8		1/8	1		0	72		102
14	12	2/4	3/8	1	1	1/8		1/8	1		5	71		103
14	12	2/4	3/8	1	1	1/8		1/8	1		2	74		103
15	13	2/4	0	2	1	1/8		1/8	1		3	45		111
15	13	2/4	0	1	1	1/8		1/8	1		0	72		105
15	13	2/4	0	1	1	1/8		1/8	1		4	76		105
15	13	2/4	1/8	2	1	1/8		1/8	1		3	57		112
15	13	2/4	1/8	1	1	1/8		1/8	1		0	72		106
15	13	2/4	1/8	1	1	1/8		1/8	1		4	76		106
15	13	2/4	1/4	1	1	0	grace16	1/16	1		-1	77		107
15	13	2/4	1/4	2	1	1/8		1/8	1		0	48		113
15	13	2/4	1/4	1	1	1/8		1/8	1		4	76		108
15	13	2/4	3/8	2	1	1/8		1/8	1		0	60		114
15	13	2/4	3/8	1	1	1/16		1/16	1		2	74		109
15	13	2/4	7/16	1	1	1/16		1/16	1		0	72		110
16	14	2/4	0	2	1	1/4		1/4	1		4	52		120
16	14	2/4	0	1	2	1/8		1/8	1		8	68		118
16	14	2/4	0	1	1	1/4		1/4	1		5	71		115
16	14	2/4	1/8	1	2	1/8		1/8	1		4	64		119
16	14	2/4	1/4	1	1	1/8		1/8	1		3	69		116
16	14	2/4	1/4	1	1	1/8		1/8	1		0	72		116
16	14	2/4	3/8	1	1	1/8		1/8	1		5	71		117
16	14	2/4	3/8	1	1	1/8		1/8	1		2	74		117
17	15	2/4	0	2	1	1/8		1/8	1		3	45		127
17	15	2/4	0	1	1	1/8		1/8	1		0	72		121
17	15	2/4	0	1	1	1/8		1/8	1		4	76		121
17	15	2/4	1/8	2	1	1/8		1/8	1		3	57		128
17	15	2/4	1/8	1	1	1/8		1/8	1		0	72		122
17	15	2/4	1/8	1	1	1/8		1/8	1		4	76		122
17	15	2/4	1/4	1	1	0	grace16	1/16	1		-1	77		123
17	15	2/4	1/4	2	1	1/8		1/8	1		0	48		129
17	15	2/4	1/4	1	1	1/8		1/8	1		4	76		124
17	15	2/4	3/8	2	1	1/8		1/8	1		0	60		130
17	15	2/4	3/8	1	1	1/16		1/16	1		2	74		125
17	15	2/4	7/16	1	1	1/16		1/16	1		0	72		126
18	16	2/4	0	2	1	1/4		1/4	1		4	52		136
18	16	2/4	0	1	1	1/4		1/4	1		8	68		131
18	16	2/4	0	1	1	1/4		1/4	1		5	71		131
18	16	2/4	1/4	1	1	0	grace16	1/16	1		5	71		132
18	16	2/4	1/4	1	1	1/8		1/8	1		3	69		133
18	16	2/4	3/8	1	1	1/16		1/16	1		8	68		134
18	16	2/4	7/16	1	1	1/16		1/16	1		3	69		135
19	17	2/4	0	2	1	1/8		1/8	1		3	57		142
19	17	2/4	0	1	1	1/8		1/8	1		0	72		137
19	17	2/4	1/8	2	1	1/8		1/8	1		0	60		143
19	17	2/4	1/8	2	1	1/8		1/8	1		4	64		143
19	17	2/4	1/4	1	1	0	grace16	1/16	1		2	74		138
19	17	2/4	1/4	2	1	1/8		1/8	1		0	60		144
19	17	2/4	1/4	2	1	1/8		1/8	1		4	64		144
19	17	2/4	1/4	1	1	1/8		1/8	1		0	72		139
19	17	2/4	3/8	2	1	1/8		1/8	1		0	60		145
19	17	2/4	3/8	2	1	1/8		1/8	1		4	64		145
19	17	2/4	3/8	1	1	1/16		1/16	1		5	71		140
19	17	2/4	7/16	1	1	1/16		1/16	1		0	72		141
20	18	2/4	0	2	1	1/8		1/8	1		3	57		151
20	18	2/4	0	1	1	1/8		1/8	1		4	76		146
20	18	2/4	1/8	2	1	1/8		1/8	1		0	60		152
20	18	2/4	1/8	2	1	1/8		1/8	1		4	64		152
20	18	2/4	1/4	1	1	0	grace16	1/16	1		-1	77		147
20	18	2/4	1/4	2	1	1/8		1/8	1		0	60		153
20	18	2/4	1/4	2	1	1/8		1/8	1		4	64		153
20	18	2/4	1/4	1	1	1/8		1/8	1		4	76		148
20	18	2/4	3/8	2	1	1/8		1/8	1		0	60		154
20	18	2/4	3/8	2	1	1/8		1/8	1		4	64		154
20	18	2/4	3/8	1	1	1/16		1/16	1		9	75		149
20	18	2/4	7/16	1	1	1/16		1/16	1		4	76		150
21	19	2/4	0	1	1	0	grace16	1/16	1		5	83		155
21	19	2/4	0	2	1	1/8		1/8	1		3	57		163
21	19	2/4	0	1	1	1/8		1/8	1		3	81		156
21	19	2/4	1/8	2	1	1/8		1/8	1		0	60		164
21	19	2/4	1/8	2	1	1/8		1/8	1		4	64		164
21	19	2/4	1/8	1	1	1/16		1/16	1		8	80		157
21	19	2/4	3/16	1	1	1/16		1/16	1		3	81		158
21	19	2/4	1/4	1	1	0	grace16	1/16	1		5	83		159
21	19	2/4	1/4	2	1	1/8		1/8	1		3	57		165
21	19	2/4	1/4	1	1	1/8		1/8	1		3	81		160
21	19	2/4	3/8	2	1	1/8		1/8	1		0	60		166
21	19	2/4	3/8	2	1	1/8		1/8	1		4	64		166
21	19	2/4	3/8	1	1	1/16		1/16	1		8	80		161
21	19	2/4	7/16	1	1	1/16		1/16	1		3	81		162
22	20	2/4	0	2	1	1/8		1/8	1		-1	53		170
22	20	2/4	0	1	1	1/4		1/4	1		0	84		167
22	20	2/4	1/8	2	1	1/8		1/8	1		3	57		171
22	20	2/4	1/8	2	1	1/8		1/8	1		9	63		171
22	20	2/4	1/4	2	1	1/8		1/8	1		3	57		172
22	20	2/4	1/4	2	1	1/8		1/8	1		9	63		172
22	20	2/4	1/4	1	1	1/8		1/8	1		3	81		168
22	20	2/4	3/8	2	1	1/8		1/8	1		3	57		173
22	20	2/4	3/8	2	1	1/8		1/8	1		9	63		173
22	20	2/4	3/8	1	1	1/8		1/8	1		5	83		169
23	21	2/4	0	2	1	1/8		1/8	1		4	52		178
23	21	2/4	0	1	1	1/8		1/8	1		0	84		174
23	21	2/4	1/8	2	1	1/8		1/8	1		3	57		179
23	21	2/4	1/8	2	1	1/8		1/8	1		4	64		179
23	21	2/4	1/8	1	1	1/8		1/8	1		5	83		175
23	21	2/4	1/4	2	1	1/8		1/8	1		2	50		180
23	21	2/4	1/4	1	1	1/8		1/8	1		3	81		176
23	21	2/4	3/8	2	1	1/8		1/8	1		-1	53		181
23	21	2/4	3/8	2	1	1/8		1/8	1		5	59		181
23	21	2/4	3/8	1	1	1/8		1/8	1		8	80		177
24	22	2/4	0	2	1	1/8		1/8	1		0	48		186
24	22	2/4	0	1	1	1/8		1/8	1		3	81		182
24	22	2/4	1/8	2	1	1/8		1/8	1		4	52		187
24	22	2/4	1/8	2	1	1/8		1/8	1		3	57		187
24	22	2/4	1/8	1	1	1/8		1/8	1		4	76		183
24	22	2/4	1/4	2	1	1/8		1/8	1		2	50		188
24	22	2/4	1/4	1	1	1/8		1/8	1		-1	77		184
24	22	2/4	3/8	2	1	1/8		1/8	1		-1	53		189
24	22	2/4	3/8	2	1	1/8		1/8	1		5	59		189
24	22	2/4	3/8	1	1	1/8		1/8	1		2	74		185
25	23	2/4	0	2	1	1/8		1/8	1		4	52		194
25	23	2/4	0	2	1	1/8		1/8	1		3	57		194
25	23	2/4	0	1	1	1/4		1/4	1		0	72		190
25	23	2/4	1/8	2	1	1/8		1/8	1		4	52		195
25	23	2/4	1/8	2	1	1/8		1/8	1		3	57		195
25	23	2/4	1/4	2	1	1/8		1/8	1		4	52		196
25	23	2/4	1/4	2	1	1/8		1/8	1		8	56		196
25	23	2/4	1/4	1	1	3/16		1/8	3/2		5	71		191
25	23	2/4	3/8	2	1	1/8		1/8	1		4	52		197
25	23	2/4	3/8	2	1	1/8		1/8	1		8	56		197
25	23	2/4	7/16	1	1	1/32		1/32	1		3	69		192
25	23	2/4	15/32	1	1	1/32		1/32	1		5	71		193
26	24	2/4	0	2	1	1/4		1/4	1		3	45		199
26	24	2/4	0	2	1	1/4		1/4	1		3	57		199
26	24	2/4	0	1	1	1/4		1/4	1		3	69		198
27	24	2/4	0	1	1	1/8		1/8	1		3	69		200
27	24	2/4	0	1	1	1/8		1/8	1		3	81		200
27	24	2/4	1/8	1	1	1/8		1/8	1		5	71		201
27	24	2/4	1/8	1	1	1/8		1/8	1		5	83		201
28	25	2/4	0	2	1	0	grace32	1/32	1		3	45		205
28	25	2/4	0	2	1	0	grace32	1/32	1		7	49		206
28	25	2/4	0	2	1	0	grace32	1/32	1		4	52		207
28	25	2/4	0	2	1	1/8		1/8	1		3	57		208
28	25	2/4	0	1	1	1/4		1/4	1		7	73		202
28	25	2/4	0	1	1	1/4		1/4	1		7	85		202
28	25	2/4	1/8	2	1	1/8		1/8	1		3	57		209
28	25	2/4	1/4	2	1	1/8		1/8	1		3	57		210
28	25	2/4	1/4	1	1	1/8		1/8	1		3	69		203
28	25	2/4	1/4	1	1	1/8		1/8	1		3	81		203
28	25	2/4	3/8	2	1	1/8		1/8	1		3	57		211
28	25	2/4	3/8	1	1	1/8		1/8	1		5	71		204
28	25	2/4	3/8	1	1	1/8		1/8	1		5	83		204
29	26	2/4	0	2	1	0	grace32	1/32	1		3	45		216
29	26	2/4	0	2	1	0	grace32	1/32	1		7	49		217
29	26	2/4	0	2	1	0	grace32	1/32	1		4	52		218
29	26	2/4	0	2	1	1/8		1/8	1		3	57		219
29	26	2/4	0	1	1	1/8		1/8	1		7	73		212
29	26	2/4	0	1	1	1/8		1/8	1		7	85		212
29	26	2/4	1/8	2	1	1/8		1/8	1		3	57		220
29	26	2/4	1/8	1	1	1/8		1/8	1		5	71		213
29	26	2/4	1/8	1	1	1/8		1/8	1		5	83		213
29	26	2/4	1/4	2	1	1/8		1/8	1		3	57		221
29	26	2/4	1/4	1	1	1/8		1/8	1		3	69		214
29	26	2/4	1/4	1	1	1/8		1/8	1		3	81		214
29	26	2/4	3/8	2	1	1/8		1/8	1		3	57		222
29	26	2/4	3/8	1	1	1/8		1/8	1		8	68		215
29	26	2/4	3/8	1	1	1/8		1/8	1		8	80		215
30	27	2/4	0	2	1	0	grace32	1/32	1		2	38		227
30	27	2/4	0	2	1	0	grace32	1/32	1		6	42		228
30	27	2/4	0	2	1	0	grace32	1/32	1		3	45		229
30	27	2/4	0	2	1	1/8		1/8	1		2	50		230
30	27	2/4	0	1	1	1/8		1/8	1		6	66		223
30	27	2/4	0	1	1	1/8		1/8	1		6	78		223
30	27	2/4	1/8	2	1	1/8		1/8	1		2	50		231
30	27	2/4	1/8	1	1	1/8		1/8	1		8	68		224
30	27	2/4	1/8	1	1	1/8		1/8	1		8	80		224
30	27	2/4	1/4	2	1	0	grace32	1/32	1		9	39		232
30	27	2/4	1/4	2	1	0	grace32	1/32	1		6	42		233
30	27	2/4	1/4	2	1	0	grace32	1/32	1		3	45		234
30	27	2/4	1/4	2	1	1/8		1/8	1		9	51		235
30	27	2/4	1/4	1	1	1/8		1/8	1		3	69		225
30	27	2/4	1/4	1	1	1/8		1/8	1		3	81		225
30	27	2/4	3/8	2	1	1/8		1/8	1		9	51		236
30	27	2/4	3/8	1	1	1/8		1/8	1		5	71		226
30	27	2/4	3/8	1	1	1/8		1/8	1		5	83		226
31	28	2/4	0	2	1	0	grace32	1/32	1		4	40		241
31	28	2/4	0	2	1	0	grace32	1/32	1		8	44		242
31	28	2/4	0	2	1	0	grace32	1/32	1		5	47		243
31	28	2/4	0	2	1	1/8		1/8	1		4	52		244
31	28	2/4	0	1	1	1/8		1/8	1		8	68		237
31	28	2/4	0	1	1	1/8		1/8	1		8	80		237
31	28	2/4	1/8	2	1	1/8		1/8	1		4	52		245
31	28	2/4	1/8	1	1	1/8		1/8	1		4	64		238
31	28	2/4	1/8	1	1	1/8		1/8	1		4	76		238
31	28	2/4	1/4	2	1	1/8		1/8	1		4	52		246
31	28	2/4	1/4	1	1	1/8		1/8	1		3	69		239
31	28	2/4	1/4	1	1	1/8		1/8	1		3	81		239
31	28	2/4	3/8	2	1	1/8		1/8	1		4	52		247
31	28	2/4	3/8	1	1	1/8		1/8	1		5	71		240
31	28	2/4	3/8	1	1	1/8		1/8	1		5	83		240
32	29	2/4	0	2	1	0	grace32	1/32	1		3	45		251
32	29	2/4	0	2	1	0	grace32	1/32	1		7	49		252
32	29	2/4	0	2	1	0	grace32	1/32	1		4	52		253
32	29	2/4	0	2	1	1/8		1/8	1		3	57		254
32	29	2/4	0	1	1	1/4		1/4	1		7	73		248
32	29	2/4	0	1	1	1/4		1/4	1		7	85		248
32	29	2/4	1/8	2	1	1/8		1/8	1		3	57		255
32	29	2/4	1/4	2	1	1/8		1/8	1		3	57		256
32	29	2/4	1/4	1	1	1/8		1/8	1		3	69		249
32	29	2/4	1/4	1	1	1/8		1/8	1		3	81		249
32	29	2/4	3/8	2	1	1/8		1/8	1		3	57		257
32	29	2/4	3/8	1	1	1/8		1/8	1		5	71		250
32	29	2/4	3/8	1	1	1/8		1/8	1		5	83		250
33	30	2/4	0	2	1	0	grace32	1/32	1		3	45		262
33	30	2/4	0	2	1	0	grace32	1/32	1		7	49		263
33	30	2/4	0	2	1	0	grace32	1/32	1		4	52		264
33	30	2/4	0	2	1	1/8		1/8	1		3	57		265
33	30	2/4	0	1	1	1/8		1/8	1		7	73		258
33	30	2/4	0	1	1	1/8		1/8	1		7	85		258
33	30	2/4	1/8	2	1	1/8		1/8	1		3	57		266
33	30	2/4	1/8	1	1	1/8		1/8	1		5	71		259
33	30	2/4	1/8	1	1	1/8		1/8	1		5	83		259
33	30	2/4	1/4	2	1	1/8		1/8	1		3	57		267
33	30	2/4	1/4	1	1	1/8		1/8	1		3	69		260
33	30	2/4	1/4	1	1	1/8		1/8	1		3	81		260
33	30	2/4	3/8	2	1	1/8		1/8	1		3	57		268
33	30	2/4	3/8	1	1	1/8		1/8	1		8	68		261
33	30	2/4	3/8	1	1	1/8		1/8	1		8	80		261
34	31	2/4	0	2	1	0	grace32	1/32	1		2	38		273
34	31	2/4	0	2	1	0	grace32	1/32	1		6	42		274
34	31	2/4	0	2	1	0	grace32	1/32	1		3	45		275
34	31	2/4	0	2	1	1/8		1/8	1		2	50		276
34	31	2/4	0	1	1	1/8		1/8	1		6	66		269
34	31	2/4	0	1	1	1/8		1/8	1		6	78		269
34	31	2/4	1/8	2	1	1/8		1/8	1		2	50		277
34	31	2/4	1/8	1	1	1/8		1/8	1		5	71		270
34	31	2/4	1/8	1	1	1/8		1/8	1		5	83		270
34	31	2/4	1/4	2	1	0	grace32	1/32	1		4	40		278
34	31	2/4	1/4	2	1	0	grace32	1/32	1		8	44		279
34	31	2/4	1/4	2	1	0	grace32	1/32	1		5	47		280
34	31	2/4	1/4	2	1	1/8		1/8	1		4	52		281
34	31	2/4	1/4	1	1	1/8		1/8	1		8	68		271
34	31	2/4	1/4	1	1	1/8		1/8	1		8	80		271
34	31	2/4	3/8	2	1	1/8		1/8	1		4	52		282
34	31	2/4	3/8	1	1	1/8		1/8	1		4	64		272
34	31	2/4	3/8	1	1	1/8		1/8	1		4	76		272
35	32	2/4	0	2	1	1/4		1/4	1		3	45		284
35	32	2/4	0	1	1	1/4		1/4	1		3	69		283
35	32	2/4	0	1	1	1/4		1/4	1		3	81		283
36	32	2/4	0	1	1	1/16		1/16	1		7	85		285
36	32	2/4	1/16	1	1	1/16		1/16	1		2	86		286
36	32	2/4	1/8	1	1	1/16		1/16	1		7	85		287
36	32	2/4	3/16	1	1	1/16		1/16	1		5	83		288
37	33	2/4	0	2	1	1/8		1/8	1		6	54		297
37	33	2/4	0	1	1	1/16		1/16	1		3	81		289
37	33	2/4	1/16	1	1	1/16		1/16	1		5	83		290
37	33	2/4	1/8	2	1	1/8		1/8	1		3	57		298
37	33	2/4	1/8	2	1	1/8		1/8	1		7	61		298
37	33	2/4	1/8	1	1	1/16		1/16	1		3	81		291
37	33	2/4	3/16	1	1	1/16		1/16	1		8	80		292
37	33	2/4	1/4	2	1	1/8		1/8	1		3	57		299
37	33	2/4	1/4	2	1	1/8		1/8	1		7	61		299
37	33	2/4	1/4	1	1	1/16		1/16	1		6	78		293
37	33	2/4	5/16	1	1	1/16		1/16	1		3	81		294
37	33	2/4	3/8	2	1	1/8		1/8	1		3	57		300
37	33	2/4	3/8	2	1	1/8		1/8	1		7	61		300
37	33	2/4	3/8	1	1	1/16		1/16	1		8	80		295
37	33	2/4	7/16	1	1	1/16		1/16	1		6	78		296
38	34	2/4	0	2	1	1/8		1/8	1		8	56		309
38	34	2/4	0	1	1	1/16		1/16	1		11	77		301
38	34	2/4	1/16	1	1	1/16		1/16	1		6	78		302
38	34	2/4	1/8	2	1	1/8		1/8	1		5	59		310
38	34	2/4	1/8	2	1	1/8		1/8	1		7	61		310
38	34	2/4	1/8	1	1	1/16		1/16	1		8	80		303
38	34	2/4	3/16	1	1	1/16		1/16	1		11	77		304
38	34	2/4	1/4	2	1	1/8		1/8	1		5	59		311
38	34	2/4	1/4	2	1	1/8		1/8	1		7	61		311
38	34	2/4	1/4	1	1	1/16		1/16	1		7	73		305
38	34	2/4	5/16	1	1	1/16		1/16	1		9	75		306
38	34	2/4	3/8	2	1	1/8		1/8	1		5	59		312
38	34	2/4	3/8	2	1	1/8		1/8	1		7	61		312
38	34	2/4	3/8	1	1	1/16		1/16	1		11	77		307
38	34	2/4	7/16	1	1	1/16		1/16	1		7	73		308
39	35	2/4	0	2	1	1/8		1/8	1		6	54		321
39	35	2/4	0	1	1	1/16		1/16	1		6	78		313
39	35	2/4	1/16	1	1	1/16		1/16	1		11	77		314
39	35	2/4	1/8	2	1	1/8		1/8	1		3	57		322
39	35	2/4	1/8	2	1	1/8		1/8	1		7	61		322
39	35	2/4	1/8	1	1	1/16		1/16	1		6	78		315
39	35	2/4	3/16	1	1	1/16		1/16	1		8	80		316
39	35	2/4	1/4	2	1	1/8		1/8	1		3	57		323
39	35	2/4	1/4	2	1	1/8		1/8	1		7	61		323
39	35	2/4	1/4	1	1	1/16		1/16	1		3	81		317
39	35	2/4	5/16	1	1	1/16		1/16	1		8	80		318
39	35	2/4	3/8	2	1	1/8		1/8	1		3	57		324
39	35	2/4	3/8	2	1	1/8		1/8	1		7	61		324
39	35	2/4	3/8	1	1	1/16		1/16	1		3	81		319
39	35	2/4	7/16	1	1	1/16		1/16	1		5	83		320
40	36	2/4	0	2	1	1/8		1/8	1		11	53		333
40	36	2/4	0	1	1	1/16		1/16	1		7	85		325
40	36	2/4	1/16	1	1	1/16		1/16	1		12	84		326
40	36	2/4	1/8	2	1	1/8		1/8	1		8	56		334
40	36	2/4	1/8	2	1	1/8		1/8	1		7	61		334
40	36	2/4	1/8	1	1	1/16		1/16	1		7	85		327
40	36	2/4	3/16	1	1	1/16		1/16	1		12	84		328
40	36	2/4	1/4	2	1	1/8		1/8	1		8	56		335
40	36	2/4	1/4	2	1	1/8		1/8	1		7	61		335
40	36	2/4	1/4	1	1	1/16		1/16	1		7	85		329
