mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	6/8	2	1	1/4		1/4	1		-1	41	F2	2	11
1	1	0	0	1.0	0	0	6/8	2	1	1/4		1/4	1		3	45	A2	2	11
1	1	0	0	1.0	0	0	6/8	2	1	1/4		1/4	1		0	48	C3	3	11
1	1	0	0	1.0	0	0	6/8	2	1	1/4		1/4	1		-1	53	F3	3	11
1	1	1/4	1/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		0	84	C6	6	0
1	1	1/2	1/2	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		5	83	B5	5	1
1	1	3/4	3/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		0	84	C6	6	2
1	1	1	1	0.25	1/4	1/4	6/8	1	1	1/16		1/16	1		-1	89	F6	6	3
1	1	5/4	5/4	0.25	5/16	5/16	6/8	1	1	1/16		1/16	1		0	84	C6	6	4
1	1	3/2	3/2	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		-2	82	Bb5	5	5
1	1	7/4	7/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		3	81	A5	5	6
1	1	2	2	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		8	80	G#5	5	7
1	1	9/4	9/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		3	81	A5	5	8
1	1	5/2	5/2	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		0	84	C6	6	9
1	1	11/4	11/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		3	81	A5	5	10
2	2	3	3	0.25	0	0	6/8	1	1	1/16		1/16	1		1	79	G5	5	12
2	2	13/4	13/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		-1	77	F5	5	13
2	2	7/2	7/2	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		4	76	E5	5	14
2	2	15/4	15/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		-1	77	F5	5	15
2	2	4	4	0.25	1/4	1/4	6/8	1	1	1/16		1/16	1		3	81	A5	5	16
2	2	17/4	17/4	0.25	5/16	5/16	6/8	1	1	1/16		1/16	1		-1	77	F5	5	17
2	2	9/2	9/2	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		2	74	D5	5	18
2	2	19/4	19/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		0	72	C5	5	19
2	2	5	5	0.25	1/2	1/2	6/8	1	1	1/16		1/16	1		5	71	B4	4	20
2	2	21/4	21/4	0.25	9/16	9/16	6/8	1	1	1/16		1/16	1		0	72	C5	5	21
2	2	11/2	11/2	0.25	5/8	5/8	6/8	1	1	1/16		1/16	1		-1	77	F5	5	22
2	2	23/4	23/4	0.25	11/16	11/16	6/8	1	1	1/16		1/16	1		0	72	C5	5	23
3	3	6	6	0.25	0	0	6/8	1	1	1/16		1/16	1		-2	70	Bb4	4	24
3	3	25/4	25/4	0.25	1/16	1/16	6/8	1	1	1/16		1/16	1		3	69	A4	4	25
3	3	13/2	13/2	0.25	1/8	1/8	6/8	1	1	1/16		1/16	1		8	68	G#4	4	26
3	3	27/4	27/4	0.25	3/16	3/16	6/8	1	1	1/16		1/16	1		3	69	A4	4	27
3	3	7	7	0.25	1/4	1/4	6/8	1	1	1/16		1/16	1		0	72	C5	5	28
3	3	29/4	29/4	0.25	5/16	5/16	6/8	1	1	1/16		1/16	1		3	69	A4	4	29
3	3	15/2	15/2	0.5	3/8	3/8	6/8	2	1	1/8		1/8	1		3	57	A3	3	36
3	3	15/2	15/2	0.25	3/8	3/8	6/8	1	1	1/16		1/16	1		-1	65	F4	4	30
3	3	31/4	31/4	0.25	7/16	7/16	6/8	1	1	1/16		1/16	1		-1	77	F5	5	31
3	3	8	8	0.5	1/2	1/2	6/8	2	1	1/8		1/8	1		1	55	G3	3	37
